summary_date,site,monitor,pm25_davg,name,obs_count 
2012-01-08,3154,G,3.9,Keeler-Cerro Gordo Road,24 
2012-01-08,3144,B,26.2,San Andreas-Gold Strike Road,24 
2012-01-08,2353,A,10.2,Yosemite Village-Visitor Center,24 
2012-01-08,2208,D,10.1,Truckee-Fire Station,24 
2012-01-08,3002,A,14.6,Colfax-City Hall,24 
2012-01-08,3128,C,12.8,Chester-222 1st Avenue,24 
2012-01-08,3494,E,51.2,Portola-161 Nevada Street,24 
2012-01-08,3020,C,48.2,Quincy-N Church Street,24 
2012-01-08,3121,B,2.5,Mojave-923 Poole Street,24 
2012-01-08,3779,A,11.8,Eureka-Humboldt Hill                    ,24 
2012-01-08,2271,C,13.2,Ukiah-County Library,24 
2012-01-08,3765,A,21.7,Willits-125 E Commercial Street,24 
2012-01-08,3132,A,31.2,Weaverville-Courthouse,24 
2012-01-08,2016,A,4.8,Carmel Valley-Ford Road,24 
2012-01-08,3726,A,5.4,King City-415 Pearl Street,24 
2012-01-08,3489,C,6.3,Salinas-High School,24 
2012-01-08,2628,B,1.4,Hollister-Fairview Road,24 
2012-01-08,3200,C,4.4,Santa Cruz AMS,24 
2012-01-08,2492,D,13.8,Burbank-W Palm Avenue,24 
2012-01-08,2492,A,10.5,Burbank-W Palm Avenue,24 
2012-01-08,2849,A,11.5,Glendora-Laurel,24 
2012-01-08,2899,A,15.0,Los Angeles-North Main Street,24 
2012-01-08,2899,I,24.8,Los Angeles-North Main Street,24 
2012-01-08,2429,A,19.0,North Long Beach,24 
2012-01-08,2429,F,28.0,North Long Beach,24 
2012-01-08,2420,C,5.0,Reseda,24 
2012-01-08,3502,A,3.7,Santa Clarita,24 
2012-01-08,3679,C,27.4,South Long Beach,24 
2012-01-08,3679,A,19.8,South Long Beach,24 
2012-01-08,3674,A,7.7,Anaheim-Pampas Lane,24 
2012-01-08,3674,D,13.2,Anaheim-Pampas Lane,24 
2012-01-08,3168,A,1.4,Banning Airport,24 
2012-01-08,2943,A,6.9,Lake Elsinore-W Flint Street,24 
2012-01-08,3702,A,2.3,Mira Loma Van Buren,24 
2012-01-08,3702,C,4.8,Mira Loma Van Buren,24 
2012-01-08,2333,C,2.1,Riverside-Magnolia,24 
2012-01-08,2596,Z,1.3,Riverside-Rubidoux,24 
2012-01-08,2596,F,1.4,Riverside-Rubidoux,24 
2012-01-08,2596,A,2.7,Riverside-Rubidoux,24 
2012-01-08,2596,I,1.3,Riverside-Rubidoux,24 
2012-01-08,3777,A,4.8,Winchester-33700 Borel Road             ,24 
2012-01-08,2499,A,0.8,Crestline,24 
2012-01-08,2485,A,7.3,Upland,24 
2012-01-08,3762,A,11.0,Arroyo Grande-2391 Willow Road,24 
2012-01-08,2965,E,11.4,Atascadero-Lewis Avenue,24 
2012-01-08,2979,A,5.2,Nipomo-Guadalupe Road,24 
2012-01-08,3688,B,5.5,San Luis Obispo-3220 South Higuera St,24 
2012-01-08,3153,A,10.9,Goleta-Fairview,24 
2012-01-08,3665,D,11.5,Santa Barbara-700 East Canon Perdido,24 
2012-01-08,3486,D,5.4,Santa Maria-906 S Broadway,24 
2012-01-08,2991,C,6.5,El Rio-Rio Mesa School #2,24 
2012-01-08,3172,B,5.7,Ojai-Ojai Avenue,24 
2012-01-08,3505,C,2.8,Piru-3301 Pacific Avenue,24 
2012-01-08,2880,C,1.0,Simi Valley-Cochran Street,24 
2012-01-08,2984,F,2.6,Thousand Oaks-Moorpark Road,24 
2012-01-08,2460,A,6.5,Alpine-Victoria Drive,24 
2012-01-08,3198,B,14.4,Camp Pendleton,24 
2012-01-08,2327,F,18.8,El Cajon-Redwood Avenue,24 
2012-01-08,2263,H,14.8,Escondido-E Valley Parkway,24 
2012-01-08,2263,G,16.8,Escondido-E Valley Parkway,24 
2012-01-08,3690,A,16.3,San Diego-1110 Beardsley Street,24 
2012-01-08,3690,D,19.8,San Diego-1110 Beardsley Street,24 
2012-01-08,3490,D,4.6,Livermore-793 Rincon Avenue,24 
2012-01-08,3247,B,7.1,Oakland-9925 International Blvd,24 
2012-01-08,3742,A,2.9,Oakland-West,23 
2012-01-08,2831,A,6.6,Concord-2956-A Treat Blvd,24 
2012-01-08,3506,A,2.2,Point Reyes,24 
2012-01-08,2622,A,6.0,San Rafael,24 
2012-01-08,2655,A,12.2,Napa-Jefferson Avenue,24 
2012-01-08,2373,D,5.6,San Francisco-Arkansas Street,24 
2012-01-08,2125,D,7.2,Redwood City,24 
2012-01-08,3770,A,3.9,Cupertino-22601 Voss Ave,23 
2012-01-08,2320,B,8.9,Gilroy-9th Street,24 
2012-01-08,3661,C,8.3,San Jose-Jackson Street,24 
2012-01-08,3661,A,7.6,San Jose-Jackson Street,24 
2012-01-08,2410,D,10.9,Vallejo-304 Tuolumne Street,24 
2012-01-08,2105,B,10.8,Santa Rosa-5th Street,24 
2012-01-08,3026,D,50.2,Clovis-N Villa Avenue,24 
2012-01-08,3009,M,47.1,Fresno-1st Street,24 
2012-01-08,3009,A,52.7,Fresno-1st Street,24 
