summary_date,site,monitor,pm25_davg,name,obs_count 
2013-03-01,3154,G,3.7,Keeler-Cerro Gordo Road,24 
2013-03-01,3144,B,8.5,San Andreas-Gold Strike Road,24 
2013-03-01,2353,A,9.3,Yosemite Village-Visitor Center,24 
2013-03-01,3126,C,4.2,Grass Valley-Litton Building,23 
2013-03-01,2208,D,14.7,Truckee-Fire Station,24 
2013-03-01,3002,A,5.2,Colfax-City Hall,23 
2013-03-01,3128,C,22.4,Chester-222 1st Avenue,24 
2013-03-01,3020,C,16.2,Quincy-N Church Street,22 
2013-03-01,5273,-,3.6,Kernville-Forest Service,24 
2013-03-01,3121,B,2.6,Mojave-923 Poole Street,24 
2013-03-01,3779,A,9.3,Eureka-Humboldt Hill                    ,24 
2013-03-01,3765,A,5.0,Willits-125 E Commercial Street,24 
2013-03-01,3132,A,,Weaverville-Courthouse,12 
2013-03-01,2016,A,5.6,Carmel Valley-Ford Road,22 
2013-03-01,3726,A,2.6,King City-415 Pearl Street,24 
2013-03-01,3489,C,5.6,Salinas-High School,24 
2013-03-01,2628,B,5.7,Hollister-Fairview Road,24 
2013-03-01,3200,C,6.4,Santa Cruz AMS,24 
2013-03-01,2492,D,10.8,Burbank-W Palm Avenue,24 
2013-03-01,2849,A,0.1,Glendora-Laurel,24 
2013-03-01,2899,I,11.5,Los Angeles-North Main Street,24 
2013-03-01,2899,A,9.6,Los Angeles-North Main Street,24 
2013-03-01,2429,A,9.5,North Long Beach,24 
2013-03-01,2429,F,14.5,North Long Beach,24 
2013-03-01,2420,C,1.7,Reseda,24 
2013-03-01,3502,A,4.3,Santa Clarita,24 
2013-03-01,3679,A,11.4,South Long Beach,24 
2013-03-01,3679,C,13.5,South Long Beach,24 
2013-03-01,3674,A,8.6,Anaheim-Pampas Lane,24 
2013-03-01,3674,D,8.8,Anaheim-Pampas Lane,24 
2013-03-01,3168,A,5.4,Banning Airport,24 
2013-03-01,2943,A,5.9,Lake Elsinore-W Flint Street,24 
2013-03-01,3702,C,,Mira Loma Van Buren,12 
2013-03-01,3702,A,14.7,Mira Loma Van Buren,24 
2013-03-01,2333,C,8.0,Riverside-Magnolia,19 
2013-03-01,2596,F,4.9,Riverside-Rubidoux,24 
2013-03-01,2596,A,6.4,Riverside-Rubidoux,24 
2013-03-01,2596,Z,4.2,Riverside-Rubidoux,24 
2013-03-01,2596,I,2.4,Riverside-Rubidoux,24 
2013-03-01,3777,A,1.4,Winchester-33700 Borel Road             ,24 
2013-03-01,2499,A,3.8,Crestline,24 
2013-03-01,2485,A,6.6,Upland,24 
2013-03-01,3762,A,8.3,Arroyo Grande-2391 Willow Road,24 
2013-03-01,2965,E,10.5,Atascadero-Lewis Avenue,24 
2013-03-01,2979,A,5.9,Nipomo-Guadalupe Road,24 
2013-03-01,3688,B,7.5,San Luis Obispo-3220 South Higuera St,24 
2013-03-01,3153,A,7.4,Goleta-Fairview,24 
2013-03-01,2360,B,5.5,Lompoc-S H Street,22 
2013-03-01,3665,D,6.4,Santa Barbara-700 East Canon Perdido,24 
2013-03-01,3486,D,9.6,Santa Maria-906 S Broadway,24 
2013-03-01,2991,D,4.5,El Rio-Rio Mesa School #2,24 
2013-03-01,3172,B,4.8,Ojai-Ojai Avenue,22 
2013-03-01,3505,C,1.8,Piru-3301 Pacific Avenue,24 
2013-03-01,2880,C,1.8,Simi Valley-Cochran Street,23 
2013-03-01,2984,F,4.4,Thousand Oaks-Moorpark Road,24 
2013-03-01,2460,A,5.4,Alpine-Victoria Drive,24 
2013-03-01,3198,B,9.1,Camp Pendleton,24 
2013-03-01,2327,F,,El Cajon-Redwood Avenue,10 
2013-03-01,2263,G,11.1,Escondido-E Valley Parkway,24 
2013-03-01,2263,H,5.9,Escondido-E Valley Parkway,24 
2013-03-01,3690,A,6.9,San Diego-1110 Beardsley Street,24 
2013-03-01,3490,D,5.5,Livermore-793 Rincon Avenue,24 
2013-03-01,3247,B,11.5,Oakland-9925 International Blvd,24 
2013-03-01,3742,C,9.4,Oakland-West,24 
2013-03-01,2831,C,3.0,Concord-2956-A Treat Blvd,24 
2013-03-01,3668,A,7.4,San Pablo-Rumrill Blvd,24 
2013-03-01,3506,A,3.0,Point Reyes,21 
2013-03-01,2622,A,8.1,San Rafael,24 
2013-03-01,2655,B,10.2,Napa-Jefferson Avenue,24 
2013-03-01,2373,D,8.4,San Francisco-Arkansas Street,20 
2013-03-01,2125,D,10.8,Redwood City,24 
2013-03-01,3770,A,6.4,Cupertino-22601 Voss Ave,24 
2013-03-01,2320,B,5.2,Gilroy-9th Street,23 
2013-03-01,3661,D,14.0,San Jose-Jackson Street,24 
2013-03-01,2410,D,6.8,Vallejo-304 Tuolumne Street,24 
2013-03-01,2410,E,7.5,Vallejo-304 Tuolumne Street,24 
2013-03-01,2105,B,6.4,Santa Rosa-5th Street,22 
2013-03-01,3026,D,20.6,Clovis-N Villa Avenue,24 
2013-03-01,2013,-,22.7,Fresno-Drummond Street,24 
2013-03-01,3781,C,24.1,Fresno-Garland                          ,24 
2013-03-01,3781,A,18.9,Fresno-Garland                          ,24 
2013-03-01,3768,A,11.0,Huron-16875 4th Street,24 
2013-03-01,5274,-,5.5,Pinehurst-Forest Service,24 
2013-03-01,3759,A,6.9,Tranquility-32650 West Adams Avenue,24 
2013-03-01,3146,H,29.6,Bakersfield-5558 California Avenue,24 
2013-03-01,3146,G,26.2,Bakersfield-5558 California Avenue,24 
2013-03-01,3769,A,4.5,Lebec-Beartrap Road,24 
2013-03-01,3194,A,0.0,Corcoran-Patterson Avenue,24 
2013-03-01,3129,A,29.8,Hanford-S Irwin Street,24 
2013-03-01,3771,A,15.6,Madera-28261 Avenue 14,24 
2013-03-01,3022,A,13.8,Merced-S Coffee Avenue,24 
2013-03-01,3772,A,6.0,Manteca-530 Fishback Rd,24 
2013-03-01,2094,G,10.7,Stockton-Hazelton Street,24 
2013-03-01,2094,F,18.4,Stockton-Hazelton Street,24 
2013-03-01,3696,A,5.9,Tracy-Airport,24 
2013-03-01,2833,I,11.0,Modesto-14th Street,24 
2013-03-01,2996,A,16.0,Turlock-S Minaret Street,22 
2013-03-01,3763,A,30.8,Porterville-1839 Newcomb Street,24 
2013-03-01,3484,A,6.2,Sequoia and Kings Canyon Natl Park,24 
2013-03-01,3484,B,6.2,Sequoia and Kings Canyon Natl Park,24 
2013-03-01,5275,-,11.0,Springville-Forest Service,22 
2013-03-01,2032,B,24.2,Visalia-N Church Street,24 
2013-03-01,5407,t,,Bombay Beach,9 
2013-03-01,5409,t,,Naval Test Base,13 
2013-03-01,5410,t,7.1,Salton City,22 
2013-03-01,5408,t,6.8,Sonny Bono,19 
2013-03-01,5405,t,3.6,Torres-Martinez,20 
2013-03-01,3783,Y,5.0,Chico-East Avenue                       ,23 
2013-03-01,3783,D,5.5,Chico-East Avenue                       ,22 
2013-03-01,3783,Z,5.5,Chico-East Avenue                       ,22 
2013-03-01,3783,C,5.0,Chico-East Avenue                       ,23 
2013-03-01,2630,A,6.5,Gridley-Cowee Avenue,24 
2013-03-01,3786,A,9.7,Paradise-Theater                        ,24 
2013-03-01,2744,B,7.7,Colusa-Sunrise Blvd,21 
2013-03-01,3714,A,5.9,Willows-720 N Colusa Street,24 
2013-03-01,3789,A,2.0,Auburn-11645 Atwood Road                ,24 
2013-03-01,3796,A,12.3,Lincoln-1445 1st Street,23 
2013-03-01,2956,B,8.8,Roseville-N Sunrise Blvd,24 
2013-03-01,2977,A,5.0,Elk Grove-Bruceville Road,24 
2013-03-01,3187,A,5.5,Folsom-Natoma Street,24 
2013-03-01,3011,F,11.9,Sacramento-T Street,24 
2013-03-01,3011,Y,11.9,Sacramento-T Street,24 
