summary_date,site,monitor,pm25_davg,name,obs_count 
2011-09-08,3154,G,4.1,Keeler-Cerro Gordo Road,24 
2011-09-08,3144,B,6.9,San Andreas-Gold Strike Road,24 
2011-09-08,2353,A,5.1,Yosemite Village-Visitor Center,23 
2011-09-08,3126,C,6.7,Grass Valley-Litton Building,24 
2011-09-08,2208,D,18.0,Truckee-Fire Station,24 
2011-09-08,3128,C,7.0,Chester-222 1st Avenue,24 
2011-09-08,3494,E,13.0,Portola-161 Nevada Street,24 
2011-09-08,3020,C,12.5,Quincy-N Church Street,24 
2011-09-08,3121,B,10.3,Mojave-923 Poole Street,24 
2011-09-08,3779,A,5.7,Eureka-Humboldt Hill                    ,24 
2011-09-08,2271,C,7.5,Ukiah-County Library,22 
2011-09-08,3765,A,8.6,Willits-125 E Commercial Street,22 
2011-09-08,3132,A,7.0,Weaverville-Courthouse,24 
2011-09-08,3489,C,7.2,Salinas-High School,23 
2011-09-08,2628,B,4.8,Hollister-Fairview Road,23 
2011-09-08,3200,C,6.5,Santa Cruz AMS,24 
2011-09-08,2492,A,13.1,Burbank-W Palm Avenue,24 
2011-09-08,2492,D,18.3,Burbank-W Palm Avenue,24 
2011-09-08,2849,A,17.7,Glendora-Laurel,24 
2011-09-08,2899,A,14.2,Los Angeles-North Main Street,24 
2011-09-08,2899,G,17.3,Los Angeles-North Main Street,24 
2011-09-08,2429,A,10.7,North Long Beach,24 
2011-09-08,2429,F,15.2,North Long Beach,24 
2011-09-08,2420,C,18.5,Reseda,24 
2011-09-08,3502,A,16.9,Santa Clarita,24 
2011-09-08,3679,A,9.6,South Long Beach,24 
2011-09-08,3674,D,15.6,Anaheim-Pampas Lane,24 
2011-09-08,3674,A,9.7,Anaheim-Pampas Lane,24 
2011-09-08,3168,A,19.7,Banning Airport,24 
2011-09-08,2943,A,11.7,Lake Elsinore-W Flint Street,24 
2011-09-08,3702,A,12.4,Mira Loma Van Buren,24 
2011-09-08,3702,C,20.9,Mira Loma Van Buren,24 
2011-09-08,2333,C,13.4,Riverside-Magnolia,24 
2011-09-08,2596,F,15.0,Riverside-Rubidoux,24 
2011-09-08,2596,I,14.7,Riverside-Rubidoux,24 
2011-09-08,2596,Z,14.7,Riverside-Rubidoux,24 
2011-09-08,2596,A,12.5,Riverside-Rubidoux,24 
2011-09-08,3777,A,8.8,Winchester-33700 Borel Road             ,24 
2011-09-08,2485,A,25.0,Upland,24 
2011-09-08,3762,A,11.0,Arroyo Grande-2391 Willow Road,24 
2011-09-08,2965,E,5.2,Atascadero-Lewis Avenue,24 
