summary_date,site,no2_davg,name,obs_count,units 
2019-07-22,3658,0.006,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2019-07-22,2923,0.012,Barstow,23,Parts Per Million ( ppm ) 
2019-07-22,3215,0.002,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2019-07-22,3500,0.014,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2019-07-22,3716,0.002,Eureka-Jacobs,21,Parts Per Million ( ppm ) 
2019-07-22,3489,0.002,Salinas-High School,24,Parts Per Million ( ppm ) 
2019-07-22,2484,0.021,Azusa,24,Parts Per Million ( ppm ) 
2019-07-22,3743,0.012,Compton-700 North Bullis Road,24,Parts Per Million ( ppm ) 
2019-07-22,2849,0.016,Glendora-Laurel,24,Parts Per Million ( ppm ) 
2019-07-22,3774,0.017,Long Beach-2425 Webster Street          ,23,Parts Per Million ( ppm ) 
2019-07-22,3818,0.024,Long Beach-Route 710 Near Road          ,24,Parts Per Million ( ppm ) 
2019-07-22,2899,0.014,Los Angeles-North Main Street,24,Parts Per Million ( ppm ) 
2019-07-22,3683,0.002,Los Angeles-Westchester Parkway,24,Parts Per Million ( ppm ) 
2019-07-22,2160,0.013,Pasadena-S Wilson Avenue,24,Parts Per Million ( ppm ) 
2019-07-22,3693,0.019,Pico Rivera-4144 San Gabriel,24,Parts Per Million ( ppm ) 
2019-07-22,2898,0.018,Pomona,24,Parts Per Million ( ppm ) 
2019-07-22,2420,0.009,Reseda,24,Parts Per Million ( ppm ) 
2019-07-22,3502,0.012,Santa Clarita,24,Parts Per Million ( ppm ) 
2019-07-22,2494,0.004,West Los Angeles-VA Hospital,24,Parts Per Million ( ppm ) 
2019-07-22,3809,0.016,Anaheim-812 W Vermont Street            ,24,Parts Per Million ( ppm ) 
2019-07-22,3674,0.006,Anaheim-Pampas Lane,24,Parts Per Million ( ppm ) 
2019-07-22,2249,0.009,La Habra,24,Parts Per Million ( ppm ) 
2019-07-22,3168,0.008,Banning Airport,24,Parts Per Million ( ppm ) 
2019-07-22,2943,0.007,Lake Elsinore-W Flint Street,24,Parts Per Million ( ppm ) 
2019-07-22,3702,0.009,Mira Loma Van Buren,24,Parts Per Million ( ppm ) 
2019-07-22,2596,0.011,Riverside-Rubidoux,24,Parts Per Million ( ppm ) 
2019-07-22,2266,0.024,Fontana-Arrow Highway,24,Parts Per Million ( ppm ) 
2019-07-22,3820,0.034,Ontario-NW Corner I-10 and Etiwanda Ave ,24,Parts Per Million ( ppm ) 
2019-07-22,3819,0.033,Ontario-Route 60 Near Road              ,24,Parts Per Million ( ppm ) 
2019-07-22,2221,0.017,San Bernardino-4th Street,24,Parts Per Million ( ppm ) 
2019-07-22,2485,0.019,Upland,24,Parts Per Million ( ppm ) 
2019-07-22,3812,0.003,Atascadero-Lift Station #5              ,23,Parts Per Million ( ppm ) 
2019-07-22,3251,0.001,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2019-07-22,3003,0.001,Carpinteria-Gobernador Road,21,Parts Per Million ( ppm ) 
2019-07-22,3101,0.001,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2019-07-22,2992,0.000,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2019-07-22,2360,0.001,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2019-07-22,3486,0.003,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2019-07-22,2991,0.004,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2019-07-22,2880,0.008,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2019-07-22,2460,0.007,Alpine-Victoria Drive,22,Parts Per Million ( ppm ) 
2019-07-22,3198,0.002,Camp Pendleton,22,Parts Per Million ( ppm ) 
2019-07-22,2589,0.003,Chula Vista,22,Parts Per Million ( ppm ) 
2019-07-22,3829,0.006,El Cajon-Lexington Elementary School    ,20,Parts Per Million ( ppm ) 
2019-07-22,3739,0.004,Otay Mesa-Donovan,22,Parts Per Million ( ppm ) 
2019-07-22,3821,0.012,San Diego-11403 Rancho Carmel Dr        ,21,Parts Per Million ( ppm ) 
2019-07-22,3766,0.005,San Diego-Kearny Villa Road,22,Parts Per Million ( ppm ) 
2019-07-22,3828,0.009,Berkeley-Aquatic Park                   ,23,Parts Per Million ( ppm ) 
2019-07-22,3490,0.006,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2019-07-22,3247,0.009,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2019-07-22,3803,0.011,Oakland-Laney College                   ,22,Parts Per Million ( ppm ) 
2019-07-22,3742,0.008,Oakland-West,23,Parts Per Million ( ppm ) 
2019-07-22,3840,0.016,Pleasanton-Owens Ct                     ,23,Parts Per Million ( ppm ) 
2019-07-22,2804,0.004,Bethel Island Road,23,Parts Per Million ( ppm ) 
2019-07-22,2831,0.005,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2019-07-22,3668,0.005,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2019-07-22,3782,0.005,San Ramon-9885 Alcosta Bl               ,23,Parts Per Million ( ppm ) 
2019-07-22,2622,0.005,San Rafael,23,Parts Per Million ( ppm ) 
2019-07-22,3837,0.004,Napa-Valley College,23,Parts Per Million ( ppm ) 
2019-07-22,2373,0.005,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2019-07-22,2125,0.009,Redwood City,23,Parts Per Million ( ppm ) 
