summary_date,site,co_davg,name,obs_count,units 
2019-08-01,2116,0.100,Bishop-White Mountain Research Center,22,Parts Per Million ( ppm ) 
2019-08-01,3658,0.122,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2019-08-01,2923,0.077,Barstow,23,Parts Per Million ( ppm ) 
2019-08-01,3500,0.116,Victorville-14306 Park Avenue,20,Parts Per Million ( ppm ) 
2019-08-01,3716,0.100,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2019-08-01,3489,0.200,Salinas-High School,24,Parts Per Million ( ppm ) 
2019-08-01,2484,0.350,Azusa,24,Parts Per Million ( ppm ) 
2019-08-01,3743,0.203,Compton-700 North Bullis Road,24,Parts Per Million ( ppm ) 
2019-08-01,2849,0.403,Glendora-Laurel,24,Parts Per Million ( ppm ) 
2019-08-01,3774,0.196,Long Beach-2425 Webster Street          ,24,Parts Per Million ( ppm ) 
2019-08-01,2899,0.380,Los Angeles-North Main Street,24,Parts Per Million ( ppm ) 
2019-08-01,3683,0.100,Los Angeles-Westchester Parkway,24,Parts Per Million ( ppm ) 
2019-08-01,2160,0.309,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2019-08-01,3693,0.445,Pico Rivera-4144 San Gabriel,24,Parts Per Million ( ppm ) 
2019-08-01,2898,0.355,Pomona,24,Parts Per Million ( ppm ) 
2019-08-01,2420,0.288,Reseda,24,Parts Per Million ( ppm ) 
2019-08-01,3502,0.206,Santa Clarita,24,Parts Per Million ( ppm ) 
2019-08-01,2494,0.281,West Los Angeles-VA Hospital,24,Parts Per Million ( ppm ) 
2019-08-01,3809,0.556,Anaheim-812 W Vermont Street            ,24,Parts Per Million ( ppm ) 
2019-08-01,3674,0.190,Anaheim-Pampas Lane,24,Parts Per Million ( ppm ) 
2019-08-01,2249,0.138,La Habra,24,Parts Per Million ( ppm ) 
2019-08-01,3265,0.183,Mission Viejo-26081 Via Pera,24,Parts Per Million ( ppm ) 
2019-08-01,2943,0.294,Lake Elsinore-W Flint Street,24,Parts Per Million ( ppm ) 
2019-08-01,3702,0.199,Mira Loma Van Buren,20,Parts Per Million ( ppm ) 
2019-08-01,2596,0.271,Riverside-Rubidoux,24,Parts Per Million ( ppm ) 
2019-08-01,2266,0.329,Fontana-Arrow Highway,24,Parts Per Million ( ppm ) 
2019-08-01,3820,0.408,Ontario-NW Corner I-10 and Etiwanda Ave ,24,Parts Per Million ( ppm ) 
2019-08-01,2221,0.270,San Bernardino-4th Street,24,Parts Per Million ( ppm ) 
2019-08-01,2485,0.343,Upland,24,Parts Per Million ( ppm ) 
2019-08-01,3101,0.039,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2019-08-01,2360,-0.261,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2019-08-01,3486,0.105,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2019-08-01,3829,0.239,El Cajon-Lexington Elementary School    ,21,Parts Per Million ( ppm ) 
2019-08-01,3821,0.429,San Diego-11403 Rancho Carmel Dr        ,21,Parts Per Million ( ppm ) 
2019-08-01,3828,0.517,Berkeley-Aquatic Park                   ,23,Parts Per Million ( ppm ) 
2019-08-01,3247,0.281,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2019-08-01,3803,0.356,Oakland-Laney College                   ,23,Parts Per Million ( ppm ) 
2019-08-01,3742,0.371,Oakland-West,23,Parts Per Million ( ppm ) 
2019-08-01,3840,0.319,Pleasanton-Owens Ct                     ,23,Parts Per Million ( ppm ) 
2019-08-01,2804,0.261,Bethel Island Road,23,Parts Per Million ( ppm ) 
2019-08-01,2831,0.249,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2019-08-01,3668,0.339,San Pablo-Rumrill Blvd,22,Parts Per Million ( ppm ) 
2019-08-01,2622,0.202,San Rafael,23,Parts Per Million ( ppm ) 
2019-08-01,3837,0.212,Napa-Valley College,23,Parts Per Million ( ppm ) 
2019-08-01,2373,0.220,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2019-08-01,2125,0.265,Redwood City,23,Parts Per Million ( ppm ) 
2019-08-01,3661,0.161,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2019-08-01,3810,0.453,San Jose-Knox Avenue                    ,23,Parts Per Million ( ppm ) 
2019-08-01,2410,0.241,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2019-08-01,3804,0.212,Sebastopol-103 Morris Street            ,23,Parts Per Million ( ppm ) 
2019-08-01,3026,0.208,Clovis-N Villa Avenue,23,Parts Per Million ( ppm ) 
2019-08-01,3781,0.207,Fresno-Garland                          ,24,Parts Per Million ( ppm ) 
2019-08-01,3787,0.290,Bakersfield-Municipal Airport,23,Parts Per Million ( ppm ) 
2019-08-01,2094,0.150,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2019-08-01,2833,0.245,Modesto-14th Street,23,Parts Per Million ( ppm ) 
2019-08-01,3135,0.166,Calexico-Ethel Street,22,Parts Per Million ( ppm ) 
2019-08-01,2199,0.150,Palm Springs-Fire Station,24,Parts Per Million ( ppm ) 
2019-08-01,3783,0.181,Chico-East Avenue                       ,23,Parts Per Million ( ppm ) 
2019-08-01,3823,0.191,Sacramento-Bercut Drive,24,Parts Per Million ( ppm ) 
2019-08-01,2731,0.124,Sacramento-Del Paso Manor,22,Parts Per Million ( ppm ) 
2019-08-02,2116,0.070,Bishop-White Mountain Research Center,23,Parts Per Million ( ppm ) 
2019-08-02,3658,0.160,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2019-08-02,2923,0.081,Barstow,23,Parts Per Million ( ppm ) 
2019-08-02,3500,0.138,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2019-08-02,3489,0.200,Salinas-High School,24,Parts Per Million ( ppm ) 
2019-08-02,2484,0.377,Azusa,24,Parts Per Million ( ppm ) 
2019-08-02,3743,0.228,Compton-700 North Bullis Road,24,Parts Per Million ( ppm ) 
2019-08-02,2849,0.388,Glendora-Laurel,24,Parts Per Million ( ppm ) 
2019-08-02,3774,0.199,Long Beach-2425 Webster Street          ,24,Parts Per Million ( ppm ) 
2019-08-02,2899,0.436,Los Angeles-North Main Street,24,Parts Per Million ( ppm ) 
2019-08-02,3683,0.120,Los Angeles-Westchester Parkway,24,Parts Per Million ( ppm ) 
2019-08-02,2160,0.329,Pasadena-S Wilson Avenue,24,Parts Per Million ( ppm ) 
2019-08-02,3693,0.458,Pico Rivera-4144 San Gabriel,21,Parts Per Million ( ppm ) 
2019-08-02,2898,0.457,Pomona,24,Parts Per Million ( ppm ) 
2019-08-02,2420,0.383,Reseda,24,Parts Per Million ( ppm ) 
2019-08-02,3502,0.234,Santa Clarita,24,Parts Per Million ( ppm ) 
2019-08-02,2494,0.314,West Los Angeles-VA Hospital,24,Parts Per Million ( ppm ) 
2019-08-02,3809,0.579,Anaheim-812 W Vermont Street            ,24,Parts Per Million ( ppm ) 
2019-08-02,3674,0.177,Anaheim-Pampas Lane,24,Parts Per Million ( ppm ) 
2019-08-02,2249,0.212,La Habra,24,Parts Per Million ( ppm ) 
2019-08-02,3265,0.175,Mission Viejo-26081 Via Pera,24,Parts Per Million ( ppm ) 
2019-08-02,2943,0.285,Lake Elsinore-W Flint Street,24,Parts Per Million ( ppm ) 
