summary_date,site,no_davg,name,obs_count,units 
2016-01-01,3658,0.005,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2016-01-01,2923,0.035,Barstow,23,Parts Per Million ( ppm ) 
2016-01-01,3215,0.003,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2016-01-01,3489,0.000,Salinas-High School,24,Parts Per Million ( ppm ) 
2016-01-01,2484,0.000,Azusa,23,Parts Per Million ( ppm ) 
2016-01-01,3743,0.017,Compton-700 North Bullis Road,22,Parts Per Million ( ppm ) 
2016-01-01,2849,0.000,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2016-01-01,3774,0.015,Long Beach-2425 Webster Street          ,22,Parts Per Million ( ppm ) 
2016-01-01,3818,0.021,Long Beach-Route 710 Near Road          ,24,Parts Per Million ( ppm ) 
2016-01-01,2899,0.005,Los Angeles-North Main Street,24,Parts Per Million ( ppm ) 
2016-01-01,3683,0.001,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2016-01-01,2160,0.004,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2016-01-01,3693,0.005,Pico Rivera-4144 San Gabriel,23,Parts Per Million ( ppm ) 
2016-01-01,2898,0.014,Pomona,23,Parts Per Million ( ppm ) 
2016-01-01,2420,0.005,Reseda,23,Parts Per Million ( ppm ) 
2016-01-01,3502,0.000,Santa Clarita,21,Parts Per Million ( ppm ) 
2016-01-01,2494,0.000,West Los Angeles-VA Hospital,22,Parts Per Million ( ppm ) 
2016-01-01,3809,0.009,Anaheim-812 W Vermont Street            ,24,Parts Per Million ( ppm ) 
2016-01-01,3674,0.003,Anaheim-Pampas Lane,21,Parts Per Million ( ppm ) 
2016-01-01,2937,0.025,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2016-01-01,2249,0.005,La Habra,24,Parts Per Million ( ppm ) 
2016-01-01,3168,0.000,Banning Airport,23,Parts Per Million ( ppm ) 
2016-01-01,2943,0.000,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2016-01-01,3702,0.005,Mira Loma Van Buren,23,Parts Per Million ( ppm ) 
2016-01-01,2596,0.001,Riverside-Rubidoux,24,Parts Per Million ( ppm ) 
2016-01-01,2266,0.004,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2016-01-01,3819,0.017,Ontario-Route 60 Near Road              ,23,Parts Per Million ( ppm ) 
2016-01-01,2221,0.016,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2016-01-01,2485,0.005,Upland,23,Parts Per Million ( ppm ) 
2016-01-01,3812,0.010,Atascadero-Lift Station #5              ,23,Parts Per Million ( ppm ) 
2016-01-01,2321,0.001,Morro Bay,23,Parts Per Million ( ppm ) 
2016-01-01,3251,0.001,Nipomo-Regional Park,22,Parts Per Million ( ppm ) 
2016-01-01,3003,0.000,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2016-01-01,2008,0.000,El Capitan Beach,23,Parts Per Million ( ppm ) 
2016-01-01,2954,0.000,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2016-01-01,3153,0.000,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2016-01-01,3101,0.000,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2016-01-01,2992,0.000,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2016-01-01,2360,0.003,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2016-01-01,2957,0.000,Paradise Road-Los Padres National Forest,22,Parts Per Million ( ppm ) 
2016-01-01,3665,0.008,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2016-01-01,3486,0.003,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2016-01-01,3023,0.000,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2016-01-01,2991,0.000,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2016-01-01,2880,0.001,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2016-01-01,2460,0.000,Alpine-Victoria Drive,22,Parts Per Million ( ppm ) 
2016-01-01,3198,0.000,Camp Pendleton,22,Parts Per Million ( ppm ) 
2016-01-01,2589,0.001,Chula Vista,22,Parts Per Million ( ppm ) 
2016-01-01,3806,0.003,El Cajon-Floyd Smith Drive,21,Parts Per Million ( ppm ) 
2016-01-01,3739,0.000,Otay Mesa-Donovan,22,Parts Per Million ( ppm ) 
2016-01-01,3690,0.016,San Diego-1110 Beardsley Street,22,Parts Per Million ( ppm ) 
2016-01-01,3821,0.005,San Diego-11403 Rancho Carmel Dr        ,22,Parts Per Million ( ppm ) 
2016-01-01,3766,0.001,San Diego-Kearny Villa Road,22,Parts Per Million ( ppm ) 
2016-01-01,3490,0.001,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2016-01-01,3247,0.002,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2016-01-01,3803,0.000,Oakland-Laney College                   ,23,Parts Per Million ( ppm ) 
2016-01-01,3742,0.001,Oakland-West,23,Parts Per Million ( ppm ) 
2016-01-01,2804,0.002,Bethel Island Road,23,Parts Per Million ( ppm ) 
2016-01-01,2831,0.001,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2016-01-01,3668,0.002,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2016-01-01,2622,0.011,San Rafael,23,Parts Per Million ( ppm ) 
2016-01-01,2655,0.001,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2016-01-01,2373,0.007,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2016-01-01,2125,0.004,Redwood City,23,Parts Per Million ( ppm ) 
2016-01-01,3661,0.018,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2016-01-01,3810,0.022,San Jose-Knox Avenue                    ,23,Parts Per Million ( ppm ) 
2016-01-01,2410,0.010,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2016-01-01,3804,0.009,Sebastopol-103 Morris Street            ,23,Parts Per Million ( ppm ) 
2016-01-01,3026,0.016,Clovis-N Villa Avenue,23,Parts Per Million ( ppm ) 
2016-01-01,2013,0.026,Fresno-Drummond Street,23,Parts Per Million ( ppm ) 
2016-01-01,3781,0.033,Fresno-Garland                          ,24,Parts Per Million ( ppm ) 
2016-01-01,2844,0.007,Fresno-Sierra Skypark #2,23,Parts Per Million ( ppm ) 
2016-01-01,2114,0.015,Parlier,23,Parts Per Million ( ppm ) 
2016-01-01,3146,0.025,Bakersfield-5558 California Avenue,23,Parts Per Million ( ppm ) 
2016-01-01,3787,0.011,Bakersfield-Municipal Airport,23,Parts Per Million ( ppm ) 
2016-01-01,2312,0.002,Edison,23,Parts Per Million ( ppm ) 
2016-01-01,2981,0.011,Shafter-Walker Street,23,Parts Per Million ( ppm ) 
2016-01-01,3129,0.011,Hanford-S Irwin Street,23,Parts Per Million ( ppm ) 
2016-01-01,3022,0.005,Merced-S Coffee Avenue,23,Parts Per Million ( ppm ) 
2016-01-01,2094,0.011,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2016-01-01,3696,0.001,Tracy-Airport,23,Parts Per Million ( ppm ) 
2016-01-01,2996,0.004,Turlock-S Minaret Street,23,Parts Per Million ( ppm ) 
