summary_date,site,no_davg,name,obs_count,units 
2014-01-01,3658,0.016,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2014-01-01,2923,0.057,Barstow,22,Parts Per Million ( ppm ) 
2014-01-01,3215,0.003,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2014-01-01,3500,0.022,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2014-01-01,3489,0.002,Salinas-High School,24,Parts Per Million ( ppm ) 
2014-01-01,2484,0.009,Azusa,22,Parts Per Million ( ppm ) 
2014-01-01,2492,0.075,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2014-01-01,3743,0.039,Compton-700 North Bullis Road,23,Parts Per Million ( ppm ) 
2014-01-01,2849,0.001,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2014-01-01,3774,0.024,Long Beach-2425 Webster Street          ,23,Parts Per Million ( ppm ) 
2014-01-01,2899,0.049,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2014-01-01,3683,0.026,Los Angeles-Westchester Parkway,22,Parts Per Million ( ppm ) 
2014-01-01,2160,0.041,Pasadena-S Wilson Avenue,22,Parts Per Million ( ppm ) 
2014-01-01,3693,0.052,Pico Rivera-4144 San Gabriel,22,Parts Per Million ( ppm ) 
2014-01-01,2898,0.037,Pomona,22,Parts Per Million ( ppm ) 
2014-01-01,3502,0.001,Santa Clarita,22,Parts Per Million ( ppm ) 
2014-01-01,2494,0.014,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2014-01-01,3809,0.043,Anaheim-812 W Vermont Street            ,22,Parts Per Million ( ppm ) 
2014-01-01,3674,0.031,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2014-01-01,2937,0.015,Costa Mesa-Mesa Verde Drive,21,Parts Per Million ( ppm ) 
2014-01-01,2249,0.036,La Habra,21,Parts Per Million ( ppm ) 
2014-01-01,3168,0.003,Banning Airport,21,Parts Per Million ( ppm ) 
2014-01-01,2943,0.004,Lake Elsinore-W Flint Street,22,Parts Per Million ( ppm ) 
2014-01-01,3702,0.050,Mira Loma Van Buren,23,Parts Per Million ( ppm ) 
2014-01-01,2333,0.032,Riverside-Magnolia,23,Parts Per Million ( ppm ) 
2014-01-01,2596,0.031,Riverside-Rubidoux,22,Parts Per Million ( ppm ) 
2014-01-01,2266,0.015,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2014-01-01,2221,0.030,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2014-01-01,2485,0.008,Upland,21,Parts Per Million ( ppm ) 
2014-01-01,2965,0.009,Atascadero-Lewis Avenue,22,Parts Per Million ( ppm ) 
2014-01-01,2321,0.004,Morro Bay,23,Parts Per Million ( ppm ) 
2014-01-01,3251,0.000,Nipomo-Regional Park,22,Parts Per Million ( ppm ) 
2014-01-01,3003,0.000,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2014-01-01,2008,0.001,El Capitan Beach,23,Parts Per Million ( ppm ) 
2014-01-01,2954,0.000,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2014-01-01,3153,0.002,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2014-01-01,3101,0.000,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2014-01-01,2992,0.000,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2014-01-01,2360,0.001,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2014-01-01,2957,0.001,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2014-01-01,3665,0.008,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
