summary_date,site,ozone_davg,name,obs_count,units 
2005-09-22,3151,0.043,Death Valley Natl Monument,23,Parts Per Million ( ppm ) 
2005-09-22,2914,0.034,Lakeport-Lakeport Blvd,23,Parts Per Million ( ppm ) 
2005-09-22,3685,0.038,South Lake Tahoe-1901 Airport Road,23,Parts Per Million ( ppm ) 
2005-09-22,2993,0.033,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2005-09-22,3144,0.051,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2005-09-22,3196,0.052,Cool-Highway 193,23,Parts Per Million ( ppm ) 
2005-09-22,3487,0.044,Echo Summit,23,Parts Per Million ( ppm ) 
2005-09-22,3017,0.061,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2005-09-22,3161,0.060,Jerseydale - 6440 Jerseydale,23,Parts Per Million ( ppm ) 
2005-09-22,3664,0.023,Yosemite National Park-Merced River,23,Parts Per Million ( ppm ) 
2005-09-22,3018,0.057,Yosemite Natl Park-Turtleback Dome,23,Parts Per Million ( ppm ) 
2005-09-22,3126,0.067,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2005-09-22,3157,0.062,White Cloud Mountain,23,Parts Per Million ( ppm ) 
2005-09-22,3002,0.044,Colfax-City Hall,24,Parts Per Million ( ppm ) 
2005-09-22,3020,0.024,Quincy-N Church Street,24,Parts Per Million ( ppm ) 
2005-09-22,2968,0.042,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2005-09-22,3121,0.049,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2005-09-22,3658,0.031,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2005-09-22,3673,0.018,Blythe-445 West Murphy Street,23,Parts Per Million ( ppm ) 
2005-09-22,2923,0.020,Barstow,23,Parts Per Million ( ppm ) 
2005-09-22,2650,0.033,Hesperia-Olive Street,23,Parts Per Million ( ppm ) 
2005-09-22,3152,0.053,Joshua Tree NP - Black Rock,23,Parts Per Million ( ppm ) 
2005-09-22,2830,0.044,Phelan-Beekley Road and Phelan Road,23,Parts Per Million ( ppm ) 
2005-09-22,3215,0.031,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2005-09-22,3124,0.043,Twentynine Palms-Adobe Road #2,24,Parts Per Million ( ppm ) 
2005-09-22,3500,0.026,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2005-09-22,3681,0.039,Mexicali-Carretera,23,Parts Per Million ( ppm ) 
2005-09-22,3201,0.030,Mexicali-UABC,22,Parts Per Million ( ppm ) 
2005-09-22,3183,0.035,Rosarito,23,Parts Per Million ( ppm ) 
2005-09-22,3255,0.047,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2005-09-22,3138,0.033,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2005-09-22,3141,0.020,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2005-09-22,3178,0.032,Tijuana-Las Playas,22,Parts Per Million ( ppm ) 
2005-09-22,3010,0.024,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2005-09-22,3116,0.016,Willits-899 S Main Street,23,Parts Per Million ( ppm ) 
2005-09-22,3033,0.030,Healdsburg-Municipal Airport,23,Parts Per Million ( ppm ) 
2005-09-22,2016,0.035,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
2005-09-22,2894,0.028,King City-750 Metz Road,23,Parts Per Million ( ppm ) 
2005-09-22,3489,0.029,Salinas-High School,24,Parts Per Million ( ppm ) 
2005-09-22,2628,0.033,Hollister-Fairview Road,24,Parts Per Million ( ppm ) 
2005-09-22,2983,0.045,Pinnacles National Monument,23,Parts Per Million ( ppm ) 
2005-09-22,2329,0.025,Davenport,24,Parts Per Million ( ppm ) 
2005-09-22,3200,0.022,Santa Cruz AMS,24,Parts Per Million ( ppm ) 
2005-09-22,3133,0.025,Scotts Valley-Scotts Valley Drive,24,Parts Per Million ( ppm ) 
2005-09-22,2985,0.025,Watsonville-Airport Boulevard,24,Parts Per Million ( ppm ) 
2005-09-22,2752,0.027,Yreka-Foothill Drive,23,Parts Per Million ( ppm ) 
2005-09-22,2484,0.020,Azusa,23,Parts Per Million ( ppm ) 
2005-09-22,2492,0.021,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2005-09-22,2849,0.031,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2005-09-22,2899,0.019,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2005-09-22,3683,0.035,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2005-09-22,2583,0.021,Lynwood,23,Parts Per Million ( ppm ) 
2005-09-22,2429,0.019,North Long Beach,23,Parts Per Million ( ppm ) 
2005-09-22,2160,0.023,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2005-09-22,2898,0.024,Pomona,23,Parts Per Million ( ppm ) 
2005-09-22,2420,0.026,Reseda,23,Parts Per Million ( ppm ) 
