summary_date,site,monitor,pm25_davg,name,obs_count 
2013-03-22,3154,G,29.0,Keeler-Cerro Gordo Road,24 
2013-03-22,3144,B,9.1,San Andreas-Gold Strike Road,24 
2013-03-22,2353,A,14.0,Yosemite Village-Visitor Center,24 
2013-03-22,3126,C,8.9,Grass Valley-Litton Building,23 
2013-03-22,2208,D,19.1,Truckee-Fire Station,24 
2013-03-22,3002,A,10.5,Colfax-City Hall,24 
2013-03-22,3128,C,12.8,Chester-222 1st Avenue,24 
2013-03-22,3020,C,9.9,Quincy-N Church Street,24 
2013-03-22,3121,B,48.0,Mojave-923 Poole Street,24 
2013-03-22,3779,C,8.6,Eureka-Humboldt Hill                    ,24 
2013-03-22,3779,A,8.6,Eureka-Humboldt Hill                    ,24 
2013-03-22,3132,A,16.6,Weaverville-Courthouse,24 
2013-03-22,2016,A,11.5,Carmel Valley-Ford Road,23 
2013-03-22,3726,A,10.3,King City-415 Pearl Street,24 
2013-03-22,3489,C,10.9,Salinas-High School,24 
2013-03-22,2628,B,8.5,Hollister-Fairview Road,24 
2013-03-22,3200,C,8.3,Santa Cruz AMS,24 
2013-03-22,2492,D,21.3,Burbank-W Palm Avenue,24 
2013-03-22,2492,A,11.9,Burbank-W Palm Avenue,24 
2013-03-22,2849,A,10.5,Glendora-Laurel,24 
2013-03-22,2899,I,22.8,Los Angeles-North Main Street,24 
2013-03-22,2429,F,11.6,North Long Beach,24 
2013-03-22,2429,A,11.1,North Long Beach,24 
2013-03-22,2420,C,6.5,Reseda,24 
2013-03-22,3502,A,9.3,Santa Clarita,24 
2013-03-22,3679,A,9.9,South Long Beach,24 
2013-03-22,3674,A,8.8,Anaheim-Pampas Lane,24 
2013-03-22,3674,D,16.4,Anaheim-Pampas Lane,24 
2013-03-22,3168,A,14.1,Banning Airport,24 
2013-03-22,2943,A,12.8,Lake Elsinore-W Flint Street,24 
2013-03-22,3702,A,14.5,Mira Loma Van Buren,24 
2013-03-22,3702,C,19.3,Mira Loma Van Buren,24 
2013-03-22,2333,C,18.8,Riverside-Magnolia,22 
2013-03-22,2596,F,18.8,Riverside-Rubidoux,24 
2013-03-22,2596,I,12.5,Riverside-Rubidoux,24 
2013-03-22,2596,Z,17.8,Riverside-Rubidoux,24 
2013-03-22,2596,A,15.1,Riverside-Rubidoux,24 
2013-03-22,3777,A,11.2,Winchester-33700 Borel Road             ,24 
2013-03-22,2499,A,8.9,Crestline,23 
2013-03-22,2485,A,16.3,Upland,24 
2013-03-22,3762,A,20.6,Arroyo Grande-2391 Willow Road,24 
2013-03-22,2965,E,9.1,Atascadero-Lewis Avenue,24 
2013-03-22,2979,A,14.1,Nipomo-Guadalupe Road,24 
2013-03-22,3688,B,10.1,San Luis Obispo-3220 South Higuera St,24 
2013-03-22,3153,A,11.3,Goleta-Fairview,24 
2013-03-22,2360,B,11.1,Lompoc-S H Street,22 
2013-03-22,3665,D,7.8,Santa Barbara-700 East Canon Perdido,24 
2013-03-22,3486,D,14.1,Santa Maria-906 S Broadway,24 
2013-03-22,2991,D,10.2,El Rio-Rio Mesa School #2,22 
2013-03-22,3172,B,10.3,Ojai-Ojai Avenue,24 
2013-03-22,3505,C,6.5,Piru-3301 Pacific Avenue,24 
2013-03-22,2880,C,6.5,Simi Valley-Cochran Street,24 
2013-03-22,2984,F,8.8,Thousand Oaks-Moorpark Road,24 
2013-03-22,2460,A,12.7,Alpine-Victoria Drive,24 
2013-03-22,3198,B,10.5,Camp Pendleton,24 
