summary_date,site,co_davg,name,obs_count,units 
2010-05-01,3658,0.035,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2010-05-01,2923,0.291,Barstow,23,Parts Per Million ( ppm ) 
2010-05-01,3500,0.265,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2010-05-01,3203,0.151,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2010-05-01,3201,0.384,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2010-05-01,3183,0.437,Rosarito,23,Parts Per Million ( ppm ) 
2010-05-01,3138,0.813,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2010-05-01,3141,0.503,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2010-05-01,3178,0.254,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2010-05-01,3716,0.200,Eureka-Jacobs,22,Parts Per Million ( ppm ) 
2010-05-01,3489,0.330,Salinas-High School,23,Parts Per Million ( ppm ) 
2010-05-01,2329,0.200,Davenport,23,Parts Per Million ( ppm ) 
2010-05-01,2484,0.221,Azusa,23,Parts Per Million ( ppm ) 
2010-05-01,2492,0.300,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2010-05-01,3743,0.781,Compton-700 North Bullis Road,22,Parts Per Million ( ppm ) 
2010-05-01,2849,0.334,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2010-05-01,3774,0.252,Long Beach-2425 Webster Street          ,23,Parts Per Million ( ppm ) 
2010-05-01,2899,0.405,Los Angeles-North Main Street,22,Parts Per Million ( ppm ) 
2010-05-01,3683,0.351,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2010-05-01,2429,0.276,North Long Beach,22,Parts Per Million ( ppm ) 
2010-05-01,2160,0.425,Pasadena-S Wilson Avenue,22,Parts Per Million ( ppm ) 
2010-05-01,3693,0.355,Pico Rivera-4144 San Gabriel,22,Parts Per Million ( ppm ) 
2010-05-01,2898,0.334,Pomona,22,Parts Per Million ( ppm ) 
2010-05-01,2420,0.188,Reseda,23,Parts Per Million ( ppm ) 
