summary_date,site,ozone_davg,name,obs_count,units 
2018-10-08,3713,0.025,Bishop Tribe EMO-50 Tu Su Lane,24,Parts Per Million ( ppm ) 
2018-10-08,2116,0.039,Bishop-White Mountain Research Center,22,Parts Per Million ( ppm ) 
2018-10-08,3151,0.040,Death Valley Natl Monument,24,Parts Per Million ( ppm ) 
2018-10-08,3834,0.015,Lakeport-S. Main Street                 ,23,Parts Per Million ( ppm ) 
2018-10-08,3802,0.033,Tahoe City-221 Fairway Drive,24,Parts Per Million ( ppm ) 
2018-10-08,2993,0.028,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2018-10-08,3144,0.034,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2018-10-08,3196,0.038,Cool-Highway 193,23,Parts Per Million ( ppm ) 
2018-10-08,3487,0.039,Echo Summit,23,Parts Per Million ( ppm ) 
2018-10-08,3017,0.047,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2018-10-08,3161,0.048,Jerseydale - 6440 Jerseydale,23,Parts Per Million ( ppm ) 
2018-10-08,3018,0.045,Yosemite Natl Park-Turtleback Dome,24,Parts Per Million ( ppm ) 
2018-10-08,3126,0.040,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2018-10-08,3002,0.034,Colfax-City Hall,24,Parts Per Million ( ppm ) 
2018-10-08,2968,0.033,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2018-10-08,3121,0.036,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2018-10-08,3658,0.032,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2018-10-08,3673,0.024,Blythe-445 West Murphy Street,23,Parts Per Million ( ppm ) 
2018-10-08,3732,0.038,Joshua Tree National Park-Pinto Wells,24,Parts Per Million ( ppm ) 
2018-10-08,2923,0.024,Barstow,22,Parts Per Million ( ppm ) 
2018-10-08,2650,0.036,Hesperia-Olive Street,23,Parts Per Million ( ppm ) 
2018-10-08,3152,0.042,Joshua Tree NP - Black Rock,24,Parts Per Million ( ppm ) 
2018-10-08,3733,0.044,Mojave National Preserve,24,Parts Per Million ( ppm ) 
2018-10-08,3215,0.036,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2018-10-08,3500,0.030,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2018-10-08,3779,0.025,Eureka-Humboldt Hill                    ,24,Parts Per Million ( ppm ) 
2018-10-08,3716,0.021,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2018-10-08,3010,0.013,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2018-10-08,3033,0.025,Healdsburg-Municipal Airport,23,Parts Per Million ( ppm ) 
2018-10-08,2016,0.030,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
2018-10-08,3726,0.022,King City-415 Pearl Street,24,Parts Per Million ( ppm ) 
2018-10-08,3489,0.021,Salinas-High School,24,Parts Per Million ( ppm ) 
2018-10-08,2628,0.029,Hollister-Fairview Road,24,Parts Per Million ( ppm ) 
2018-10-08,2983,0.036,Pinnacles National Monument,24,Parts Per Million ( ppm ) 
2018-10-08,3200,0.023,Santa Cruz AMS,24,Parts Per Million ( ppm ) 
2018-10-08,2752,0.021,Yreka-Foothill Drive,23,Parts Per Million ( ppm ) 
2018-10-08,2484,0.034,Azusa,24,Parts Per Million ( ppm ) 
2018-10-08,3743,0.025,Compton-700 North Bullis Road,24,Parts Per Million ( ppm ) 
2018-10-08,2849,0.030,Glendora-Laurel,24,Parts Per Million ( ppm ) 
2018-10-08,3774,0.021,Long Beach-2425 Webster Street          ,24,Parts Per Million ( ppm ) 
2018-10-08,2899,0.024,Los Angeles-North Main Street,24,Parts Per Million ( ppm ) 
2018-10-08,3683,0.028,Los Angeles-Westchester Parkway,24,Parts Per Million ( ppm ) 
2018-10-08,2160,0.027,Pasadena-S Wilson Avenue,24,Parts Per Million ( ppm ) 
2018-10-08,3693,0.025,Pico Rivera-4144 San Gabriel,24,Parts Per Million ( ppm ) 
2018-10-08,2898,0.027,Pomona,24,Parts Per Million ( ppm ) 
2018-10-08,2420,0.032,Reseda,24,Parts Per Million ( ppm ) 
2018-10-08,3502,0.028,Santa Clarita,24,Parts Per Million ( ppm ) 
2018-10-08,2494,0.034,West Los Angeles-VA Hospital,24,Parts Per Million ( ppm ) 
2018-10-08,3674,0.028,Anaheim-Pampas Lane,24,Parts Per Million ( ppm ) 
2018-10-08,2249,0.029,La Habra,24,Parts Per Million ( ppm ) 
2018-10-08,3265,0.035,Mission Viejo-26081 Via Pera,24,Parts Per Million ( ppm ) 
2018-10-08,3168,0.041,Banning Airport,24,Parts Per Million ( ppm ) 
2018-10-08,2943,0.028,Lake Elsinore-W Flint Street,24,Parts Per Million ( ppm ) 
2018-10-08,3702,0.030,Mira Loma Van Buren,24,Parts Per Million ( ppm ) 
2018-10-08,2525,0.030,Perris,24,Parts Per Million ( ppm ) 
2018-10-08,2596,0.028,Riverside-Rubidoux,24,Parts Per Million ( ppm ) 
2018-10-08,3777,0.038,Winchester-33700 Borel Road             ,24,Parts Per Million ( ppm ) 
2018-10-08,2499,0.034,Crestline,24,Parts Per Million ( ppm ) 
2018-10-08,2266,0.028,Fontana-Arrow Highway,24,Parts Per Million ( ppm ) 
2018-10-08,2077,0.030,Redlands-Dearborn,24,Parts Per Million ( ppm ) 
2018-10-08,2221,0.030,San Bernardino-4th Street,24,Parts Per Million ( ppm ) 
2018-10-08,2485,0.029,Upland,24,Parts Per Million ( ppm ) 
2018-10-08,3812,0.022,Atascadero-Lift Station #5              ,23,Parts Per Million ( ppm ) 
2018-10-08,2321,0.027,Morro Bay,23,Parts Per Million ( ppm ) 
2018-10-08,3251,0.033,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2018-10-08,2955,0.029,Paso Robles-Santa Fe Avenue,23,Parts Per Million ( ppm ) 
2018-10-08,3495,0.043,Red Hills,23,Parts Per Million ( ppm ) 
2018-10-08,3688,0.026,San Luis Obispo-3220 South Higuera St,23,Parts Per Million ( ppm ) 
2018-10-08,3003,0.041,Carpinteria-Gobernador Road,21,Parts Per Million ( ppm ) 
2018-10-08,2008,0.036,El Capitan Beach,22,Parts Per Million ( ppm ) 
2018-10-08,2954,0.029,Gaviota-GTC Site B,21,Parts Per Million ( ppm ) 
2018-10-08,3153,0.032,Goleta-Fairview,22,Parts Per Million ( ppm ) 
2018-10-08,3101,0.046,Las Flores Canyon #1,21,Parts Per Million ( ppm ) 
2018-10-08,2360,0.021,Lompoc-S H Street,21,Parts Per Million ( ppm ) 
2018-10-08,2957,0.035,Paradise Road-Los Padres National Forest,18,Parts Per Million ( ppm ) 
2018-10-08,3665,0.032,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2018-10-08,3486,0.027,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2018-10-08,2593,0.025,Santa Ynez-Airport Road,23,Parts Per Million ( ppm ) 
2018-10-08,3023,0.037,Vandenberg Air Force Base-STS Power,21,Parts Per Million ( ppm ) 
2018-10-08,2991,0.029,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2018-10-08,3172,0.029,Ojai-Ojai Avenue,23,Parts Per Million ( ppm ) 
2018-10-08,3505,0.029,Piru-3301 Pacific Avenue,23,Parts Per Million ( ppm ) 
2018-10-08,2880,0.034,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2018-10-08,2984,0.031,Thousand Oaks-Moorpark Road,24,Parts Per Million ( ppm ) 
2018-10-08,2460,0.038,Alpine-Victoria Drive,22,Parts Per Million ( ppm ) 
2018-10-08,3198,0.030,Camp Pendleton,22,Parts Per Million ( ppm ) 
2018-10-08,2589,0.025,Chula Vista,22,Parts Per Million ( ppm ) 
2018-10-08,3829,0.034,El Cajon-Lexington Elementary School    ,21,Parts Per Million ( ppm ) 
2018-10-08,3739,0.030,Otay Mesa-Donovan,24,Parts Per Million ( ppm ) 
2018-10-08,3766,0.027,San Diego-Kearny Villa Road,24,Parts Per Million ( ppm ) 
