summary_date,site,co_davg,name,obs_count,units 
2016-08-15,2116,0.135,Bishop-White Mountain Research Center,24,Parts Per Million ( ppm ) 
2016-08-15,3658,0.205,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2016-08-15,2923,0.142,Barstow,23,Parts Per Million ( ppm ) 
2016-08-15,3500,0.483,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2016-08-15,3779,0.300,Eureka-Humboldt Hill                    ,23,Parts Per Million ( ppm ) 
2016-08-15,3716,0.162,Eureka-Jacobs,21,Parts Per Million ( ppm ) 
2016-08-15,3489,0.263,Salinas-High School,24,Parts Per Million ( ppm ) 
2016-08-15,2484,0.460,Azusa,24,Parts Per Million ( ppm ) 
2016-08-15,3743,0.396,Compton-700 North Bullis Road,24,Parts Per Million ( ppm ) 
2016-08-15,2849,0.280,Glendora-Laurel,24,Parts Per Million ( ppm ) 
2016-08-15,3774,0.212,Long Beach-2425 Webster Street          ,21,Parts Per Million ( ppm ) 
2016-08-15,2899,0.431,Los Angeles-North Main Street,24,Parts Per Million ( ppm ) 
2016-08-15,3683,0.204,Los Angeles-Westchester Parkway,24,Parts Per Million ( ppm ) 
2016-08-15,2160,0.243,Pasadena-S Wilson Avenue,24,Parts Per Million ( ppm ) 
2016-08-15,3693,0.399,Pico Rivera-4144 San Gabriel,24,Parts Per Million ( ppm ) 
2016-08-15,2898,0.363,Pomona,22,Parts Per Million ( ppm ) 
2016-08-15,2420,0.387,Reseda,22,Parts Per Million ( ppm ) 
2016-08-15,3502,0.174,Santa Clarita,23,Parts Per Million ( ppm ) 
2016-08-15,2494,0.289,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2016-08-15,3809,0.800,Anaheim-812 W Vermont Street            ,24,Parts Per Million ( ppm ) 
2016-08-15,3674,0.577,Anaheim-Pampas Lane,21,Parts Per Million ( ppm ) 
2016-08-15,2937,0.130,Costa Mesa-Mesa Verde Drive,24,Parts Per Million ( ppm ) 
2016-08-15,2249,0.182,La Habra,24,Parts Per Million ( ppm ) 
2016-08-15,3265,0.155,Mission Viejo-26081 Via Pera,23,Parts Per Million ( ppm ) 
2016-08-15,2943,-0.054,Lake Elsinore-W Flint Street,24,Parts Per Million ( ppm ) 
2016-08-15,3702,0.207,Mira Loma Van Buren,23,Parts Per Million ( ppm ) 
2016-08-15,2596,0.409,Riverside-Rubidoux,24,Parts Per Million ( ppm ) 
2016-08-15,2266,0.189,Fontana-Arrow Highway,22,Parts Per Million ( ppm ) 
2016-08-15,3820,0.468,Ontario-NW Corner I-10 and Etiwanda Ave ,24,Parts Per Million ( ppm ) 
2016-08-15,2221,0.533,San Bernardino-4th Street,24,Parts Per Million ( ppm ) 
2016-08-15,2485,0.676,Upland,24,Parts Per Million ( ppm ) 
2016-08-15,3153,0.086,Goleta-Fairview,21,Parts Per Million ( ppm ) 
2016-08-15,3101,0.076,Las Flores Canyon #1,21,Parts Per Million ( ppm ) 
2016-08-15,2360,0.148,Lompoc-S H Street,21,Parts Per Million ( ppm ) 
2016-08-15,3665,0.137,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2016-08-15,3486,0.165,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2016-08-15,3023,0.210,Vandenberg Air Force Base-STS Power,21,Parts Per Million ( ppm ) 
2016-08-15,3829,0.265,El Cajon-Lexington Elementary School    ,21,Parts Per Million ( ppm ) 
2016-08-15,3690,0.248,San Diego-1110 Beardsley Street,21,Parts Per Million ( ppm ) 
2016-08-15,3821,0.572,San Diego-11403 Rancho Carmel Dr        ,18,Parts Per Million ( ppm ) 
2016-08-15,3828,0.520,Berkeley-Aquatic Park                   ,23,Parts Per Million ( ppm ) 
2016-08-15,3247,0.290,Oakland-9925 International Blvd,22,Parts Per Million ( ppm ) 
2016-08-15,3803,0.324,Oakland-Laney College                   ,23,Parts Per Million ( ppm ) 
2016-08-15,3742,0.370,Oakland-West,23,Parts Per Million ( ppm ) 
2016-08-15,2804,0.469,Bethel Island Road,23,Parts Per Million ( ppm ) 
2016-08-15,2831,0.266,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2016-08-15,3668,0.285,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2016-08-15,2622,0.410,San Rafael,23,Parts Per Million ( ppm ) 
2016-08-15,2655,0.240,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2016-08-15,2373,0.255,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2016-08-15,2125,0.257,Redwood City,23,Parts Per Million ( ppm ) 
2016-08-15,3661,0.199,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2016-08-15,3810,0.487,San Jose-Knox Avenue                    ,23,Parts Per Million ( ppm ) 
2016-08-15,2410,0.237,Vallejo-304 Tuolumne Street,19,Parts Per Million ( ppm ) 
2016-08-15,3804,0.204,Sebastopol-103 Morris Street            ,23,Parts Per Million ( ppm ) 
2016-08-15,3026,0.288,Clovis-N Villa Avenue,22,Parts Per Million ( ppm ) 
2016-08-15,3781,0.217,Fresno-Garland                          ,23,Parts Per Million ( ppm ) 
2016-08-15,3787,0.170,Bakersfield-Municipal Airport,23,Parts Per Million ( ppm ) 
2016-08-15,2094,0.171,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2016-08-15,2833,0.191,Modesto-14th Street,22,Parts Per Million ( ppm ) 
2016-08-15,3135,0.199,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2016-08-15,2551,0.141,El Centro-9th Street,23,Parts Per Million ( ppm ) 
2016-08-15,2199,0.096,Palm Springs-Fire Station,21,Parts Per Million ( ppm ) 
2016-08-15,3783,0.255,Chico-East Avenue                       ,23,Parts Per Million ( ppm ) 
2016-08-15,2123,0.400,North Highlands-Blackfoot Way,24,Parts Per Million ( ppm ) 
2016-08-15,3823,0.171,Sacramento-Bercut Drive,21,Parts Per Million ( ppm ) 
2016-08-15,2731,0.149,Sacramento-Del Paso Manor,22,Parts Per Million ( ppm ) 
2016-08-15,3738,0.239,Sacramento-Goldenland Court,23,Parts Per Million ( ppm ) 
2016-08-16,2116,0.116,Bishop-White Mountain Research Center,24,Parts Per Million ( ppm ) 
2016-08-16,3658,0.248,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2016-08-16,2923,0.195,Barstow,23,Parts Per Million ( ppm ) 
2016-08-16,3500,0.384,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2016-08-16,3779,0.300,Eureka-Humboldt Hill                    ,24,Parts Per Million ( ppm ) 
2016-08-16,3716,0.200,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2016-08-16,3489,0.288,Salinas-High School,24,Parts Per Million ( ppm ) 
2016-08-16,2484,0.476,Azusa,24,Parts Per Million ( ppm ) 
2016-08-16,3743,0.360,Compton-700 North Bullis Road,24,Parts Per Million ( ppm ) 
2016-08-16,2849,0.291,Glendora-Laurel,24,Parts Per Million ( ppm ) 
2016-08-16,3774,0.162,Long Beach-2425 Webster Street          ,21,Parts Per Million ( ppm ) 
2016-08-16,2899,0.375,Los Angeles-North Main Street,20,Parts Per Million ( ppm ) 
2016-08-16,3683,0.176,Los Angeles-Westchester Parkway,24,Parts Per Million ( ppm ) 
2016-08-16,2160,0.259,Pasadena-S Wilson Avenue,24,Parts Per Million ( ppm ) 
2016-08-16,3693,0.393,Pico Rivera-4144 San Gabriel,24,Parts Per Million ( ppm ) 
2016-08-16,2898,0.403,Pomona,22,Parts Per Million ( ppm ) 
2016-08-16,2420,0.443,Reseda,21,Parts Per Million ( ppm ) 
2016-08-16,3502,0.247,Santa Clarita,22,Parts Per Million ( ppm ) 
2016-08-16,2494,0.266,West Los Angeles-VA Hospital,22,Parts Per Million ( ppm ) 
2016-08-16,3809,0.801,Anaheim-812 W Vermont Street            ,24,Parts Per Million ( ppm ) 
2016-08-16,3674,0.601,Anaheim-Pampas Lane,22,Parts Per Million ( ppm ) 
2016-08-16,2937,0.126,Costa Mesa-Mesa Verde Drive,24,Parts Per Million ( ppm ) 
2016-08-16,2249,0.174,La Habra,24,Parts Per Million ( ppm ) 
2016-08-16,3265,0.208,Mission Viejo-26081 Via Pera,22,Parts Per Million ( ppm ) 
2016-08-16,2943,-0.046,Lake Elsinore-W Flint Street,24,Parts Per Million ( ppm ) 
2016-08-16,3702,0.251,Mira Loma Van Buren,22,Parts Per Million ( ppm ) 
2016-08-16,2596,0.463,Riverside-Rubidoux,24,Parts Per Million ( ppm ) 
2016-08-16,2266,0.196,Fontana-Arrow Highway,21,Parts Per Million ( ppm ) 
2016-08-16,2221,0.620,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2016-08-16,2485,0.647,Upland,24,Parts Per Million ( ppm ) 
2016-08-16,3153,0.091,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2016-08-16,3101,0.057,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2016-08-16,2360,0.143,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2016-08-16,3665,0.132,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2016-08-16,3023,0.226,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2016-08-16,3829,0.332,El Cajon-Lexington Elementary School    ,21,Parts Per Million ( ppm ) 
2016-08-16,3690,0.214,San Diego-1110 Beardsley Street,21,Parts Per Million ( ppm ) 
2016-08-16,3821,0.576,San Diego-11403 Rancho Carmel Dr        ,21,Parts Per Million ( ppm ) 
2016-08-16,3828,0.562,Berkeley-Aquatic Park                   ,23,Parts Per Million ( ppm ) 
