summary_date,site,no_davg,name,obs_count,units 
2010-09-08,3126,0.000,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2010-09-08,3658,0.002,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2010-09-08,2923,0.003,Barstow,23,Parts Per Million ( ppm ) 
2010-09-08,3215,0.002,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2010-09-08,3500,0.003,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2010-09-08,3203,0.007,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2010-09-08,3183,0.003,Rosarito,20,Parts Per Million ( ppm ) 
2010-09-08,3255,0.005,Tecate-Paseo Morelos,19,Parts Per Million ( ppm ) 
2010-09-08,3138,0.003,Tijuana-ITT,22,Parts Per Million ( ppm ) 
2010-09-08,3141,0.007,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2010-09-08,3489,0.001,Salinas-High School,24,Parts Per Million ( ppm ) 
2010-09-08,2329,0.001,Davenport,24,Parts Per Million ( ppm ) 
2010-09-08,2484,0.003,Azusa,21,Parts Per Million ( ppm ) 
2010-09-08,2492,0.001,Burbank-W Palm Avenue,22,Parts Per Million ( ppm ) 
2010-09-08,3743,0.002,Compton-700 North Bullis Road,21,Parts Per Million ( ppm ) 
2010-09-08,2849,0.002,Glendora-Laurel,22,Parts Per Million ( ppm ) 
2010-09-08,3774,0.002,Long Beach-2425 Webster Street          ,22,Parts Per Million ( ppm ) 
2010-09-08,2899,0.002,Los Angeles-North Main Street,20,Parts Per Million ( ppm ) 
2010-09-08,3683,0.000,Los Angeles-Westchester Parkway,22,Parts Per Million ( ppm ) 
2010-09-08,2429,0.003,North Long Beach,22,Parts Per Million ( ppm ) 
2010-09-08,2160,0.000,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2010-09-08,2898,0.005,Pomona,23,Parts Per Million ( ppm ) 
2010-09-08,2420,0.000,Reseda,22,Parts Per Million ( ppm ) 
2010-09-08,3502,0.002,Santa Clarita,22,Parts Per Million ( ppm ) 
2010-09-08,2494,0.001,West Los Angeles-VA Hospital,22,Parts Per Million ( ppm ) 
2010-09-08,3674,0.000,Anaheim-Pampas Lane,22,Parts Per Million ( ppm ) 
2010-09-08,2937,0.001,Costa Mesa-Mesa Verde Drive,22,Parts Per Million ( ppm ) 
2010-09-08,3168,0.000,Banning Airport,22,Parts Per Million ( ppm ) 
2010-09-08,2943,0.001,Lake Elsinore-W Flint Street,22,Parts Per Million ( ppm ) 
2010-09-08,3747,0.001,Mira Loma-10551 Bellegrave,22,Parts Per Million ( ppm ) 
2010-09-08,3702,0.002,Mira Loma Van Buren,22,Parts Per Million ( ppm ) 
2010-09-08,2333,0.002,Riverside-Magnolia,22,Parts Per Million ( ppm ) 
2010-09-08,2266,0.002,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2010-09-08,2221,0.001,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2010-09-08,2485,-0.001,Upland,22,Parts Per Million ( ppm ) 
