summary_date,site,no2_davg,name,obs_count,units 
2011-12-01,3658,0.006,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2011-12-01,2923,0.004,Barstow,23,Parts Per Million ( ppm ) 
2011-12-01,3500,0.005,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2011-12-01,3779,0.002,Eureka-Humboldt Hill                    ,23,Parts Per Million ( ppm ) 
2011-12-01,3716,0.008,Eureka-Jacobs,23,Parts Per Million ( ppm ) 
2011-12-01,3489,0.005,Salinas-High School,24,Parts Per Million ( ppm ) 
2011-12-01,2484,0.017,Azusa,21,Parts Per Million ( ppm ) 
2011-12-01,2492,0.010,Burbank-W Palm Avenue,24,Parts Per Million ( ppm ) 
2011-12-01,3743,0.016,Compton-700 North Bullis Road,24,Parts Per Million ( ppm ) 
2011-12-01,3774,0.018,Long Beach-2425 Webster Street          ,23,Parts Per Million ( ppm ) 
2011-12-01,3683,0.017,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2011-12-01,2429,0.015,North Long Beach,23,Parts Per Million ( ppm ) 
2011-12-01,2160,0.011,Pasadena-S Wilson Avenue,22,Parts Per Million ( ppm ) 
2011-12-01,3693,0.016,Pico Rivera-4144 San Gabriel,22,Parts Per Million ( ppm ) 
2011-12-01,2898,0.016,Pomona,23,Parts Per Million ( ppm ) 
2011-12-01,3502,0.004,Santa Clarita,21,Parts Per Million ( ppm ) 
2011-12-01,2494,0.011,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2011-12-01,3674,0.014,Anaheim-Pampas Lane,21,Parts Per Million ( ppm ) 
2011-12-01,2249,0.014,La Habra,21,Parts Per Million ( ppm ) 
2011-12-01,3168,0.004,Banning Airport,22,Parts Per Million ( ppm ) 
2011-12-01,2943,0.003,Lake Elsinore-W Flint Street,22,Parts Per Million ( ppm ) 
2011-12-01,3702,0.005,Mira Loma Van Buren,22,Parts Per Million ( ppm ) 
2011-12-01,2596,0.005,Riverside-Rubidoux,24,Parts Per Million ( ppm ) 
2011-12-01,2266,0.004,Fontana-Arrow Highway,22,Parts Per Million ( ppm ) 
2011-12-01,2485,0.011,Upland,20,Parts Per Million ( ppm ) 
2011-12-01,2965,0.006,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2011-12-01,2321,0.004,Morro Bay,23,Parts Per Million ( ppm ) 
2011-12-01,3251,0.003,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2011-12-01,3003,0.002,Carpinteria-Gobernador Road,19,Parts Per Million ( ppm ) 
2011-12-01,2008,0.001,El Capitan Beach,23,Parts Per Million ( ppm ) 
2011-12-01,2954,0.004,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2011-12-01,3153,0.004,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2011-12-01,3101,0.001,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2011-12-01,2992,0.003,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2011-12-01,2360,0.014,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2011-12-01,2957,0.001,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2011-12-01,3665,0.007,Santa Barbara-700 East Canon Perdido,22,Parts Per Million ( ppm ) 
2011-12-01,3486,0.016,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2011-12-01,3023,0.001,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2011-12-01,2991,0.008,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2011-12-01,2880,0.003,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2011-12-01,2460,0.003,Alpine-Victoria Drive,23,Parts Per Million ( ppm ) 
2011-12-01,3198,0.006,Camp Pendleton,23,Parts Per Million ( ppm ) 
2011-12-01,2589,0.014,Chula Vista,23,Parts Per Million ( ppm ) 
