summary_date,site,co_davg,name,obs_count,units 
2010-04-08,3658,0.126,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2010-04-08,2923,0.035,Barstow,23,Parts Per Million ( ppm ) 
2010-04-08,3500,0.232,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2010-04-08,3203,0.760,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2010-04-08,3201,0.556,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2010-04-08,3183,0.862,Rosarito,23,Parts Per Million ( ppm ) 
2010-04-08,3255,0.376,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2010-04-08,3138,0.747,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2010-04-08,3141,1.722,Tijuana-La Mesa,20,Parts Per Million ( ppm ) 
2010-04-08,3178,0.472,Tijuana-Las Playas,19,Parts Per Million ( ppm ) 
2010-04-08,3716,0.100,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2010-04-08,3489,0.233,Salinas-High School,24,Parts Per Million ( ppm ) 
2010-04-08,2329,0.304,Davenport,24,Parts Per Million ( ppm ) 
2010-04-08,2484,0.247,Azusa,23,Parts Per Million ( ppm ) 
2010-04-08,2492,0.585,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2010-04-08,3743,0.558,Compton-700 North Bullis Road,23,Parts Per Million ( ppm ) 
2010-04-08,2849,0.132,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2010-04-08,3774,0.598,Long Beach-2425 Webster Street          ,22,Parts Per Million ( ppm ) 
2010-04-08,2899,0.625,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2010-04-08,3683,0.486,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2010-04-08,2429,0.529,North Long Beach,23,Parts Per Million ( ppm ) 
2010-04-08,2160,0.586,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2010-04-08,3693,0.534,Pico Rivera-4144 San Gabriel,22,Parts Per Million ( ppm ) 
2010-04-08,2898,0.497,Pomona,22,Parts Per Million ( ppm ) 
2010-04-08,2420,0.398,Reseda,23,Parts Per Million ( ppm ) 
2010-04-08,3502,0.170,Santa Clarita,23,Parts Per Million ( ppm ) 
2010-04-08,2494,0.356,West Los Angeles-VA Hospital,21,Parts Per Million ( ppm ) 
2010-04-08,3674,0.540,Anaheim-Pampas Lane,22,Parts Per Million ( ppm ) 
2010-04-08,2937,0.260,Costa Mesa-Mesa Verde Drive,22,Parts Per Million ( ppm ) 
2010-04-08,2249,0.549,La Habra,23,Parts Per Million ( ppm ) 
2010-04-08,3265,0.383,Mission Viejo-26081 Via Pera,22,Parts Per Million ( ppm ) 
2010-04-08,2943,0.258,Lake Elsinore-W Flint Street,22,Parts Per Million ( ppm ) 
2010-04-08,3747,0.317,Mira Loma-10551 Bellegrave,22,Parts Per Million ( ppm ) 
2010-04-08,3702,0.356,Mira Loma Van Buren,22,Parts Per Million ( ppm ) 
2010-04-08,2333,0.458,Riverside-Magnolia,22,Parts Per Million ( ppm ) 
2010-04-08,2596,0.391,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2010-04-08,2266,0.330,Fontana-Arrow Highway,20,Parts Per Million ( ppm ) 
2010-04-08,2221,0.278,San Bernardino-4th Street,22,Parts Per Million ( ppm ) 
2010-04-08,2485,0.331,Upland,23,Parts Per Million ( ppm ) 
2010-04-08,3153,0.217,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2010-04-08,3101,0.065,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2010-04-08,2360,0.157,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2010-04-08,3665,0.353,Santa Barbara-700 East Canon Perdido,19,Parts Per Million ( ppm ) 
2010-04-08,3486,0.283,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2010-04-08,3023,0.026,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2010-04-08,2263,0.630,Escondido-E Valley Parkway,20,Parts Per Million ( ppm ) 
2010-04-08,3690,0.565,San Diego-1110 Beardsley Street,23,Parts Per Million ( ppm ) 
2010-04-08,3727,0.291,Berkeley-6th Street,23,Parts Per Million ( ppm ) 
2010-04-08,2293,0.324,Fremont-Chapel Way,21,Parts Per Million ( ppm ) 
2010-04-08,3247,0.291,Oakland-9925 International Blvd,22,Parts Per Million ( ppm ) 
2010-04-08,3742,0.030,Oakland-West,23,Parts Per Million ( ppm ) 
2010-04-08,2804,0.296,Bethel Island Road,23,Parts Per Million ( ppm ) 
2010-04-08,2831,0.335,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2010-04-08,2622,0.322,San Rafael,23,Parts Per Million ( ppm ) 
2010-04-08,2655,0.361,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2010-04-08,2373,0.148,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2010-04-08,2125,0.318,Redwood City,22,Parts Per Million ( ppm ) 
2010-04-08,3661,0.365,San Jose-Jackson Street,18,Parts Per Million ( ppm ) 
2010-04-08,2410,0.232,Vallejo-304 Tuolumne Street,22,Parts Per Million ( ppm ) 
2010-04-08,2105,0.335,Santa Rosa-5th Street,23,Parts Per Million ( ppm ) 
2010-04-08,3026,0.243,Clovis-N Villa Avenue,21,Parts Per Million ( ppm ) 
2010-04-08,3009,0.265,Fresno-1st Street,23,Parts Per Million ( ppm ) 
2010-04-08,2844,0.250,Fresno-Sierra Skypark #2,22,Parts Per Million ( ppm ) 
2010-04-08,2094,0.083,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2010-04-08,2833,0.105,Modesto-14th Street,22,Parts Per Million ( ppm ) 
