summary_date,site,ozone_davg,name,obs_count,units 
2015-01-08,2116,0.019,Bishop-White Mountain Research Center,24,Parts Per Million ( ppm ) 
2015-01-08,3151,0.025,Death Valley Natl Monument,24,Parts Per Million ( ppm ) 
2015-01-08,2914,0.013,Lakeport-Lakeport Blvd,22,Parts Per Million ( ppm ) 
2015-01-08,3802,0.020,Tahoe City-221 Fairway Drive,24,Parts Per Million ( ppm ) 
2015-01-08,2993,0.008,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2015-01-08,3144,0.013,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2015-01-08,3017,0.026,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2015-01-08,3018,0.034,Yosemite Natl Park-Turtleback Dome,24,Parts Per Million ( ppm ) 
2015-01-08,3126,0.038,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2015-01-08,3002,0.019,Colfax-City Hall,24,Parts Per Million ( ppm ) 
2015-01-08,2968,0.018,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2015-01-08,3121,0.016,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2015-01-08,3658,0.010,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2015-01-08,3673,0.009,Blythe-445 West Murphy Street,23,Parts Per Million ( ppm ) 
2015-01-08,3732,0.033,Joshua Tree National Park-Pinto Wells,24,Parts Per Million ( ppm ) 
2015-01-08,2650,0.008,Hesperia-Olive Street,18,Parts Per Million ( ppm ) 
2015-01-08,3152,0.034,Joshua Tree NP - Black Rock,23,Parts Per Million ( ppm ) 
2015-01-08,2830,0.028,Phelan-Beekley Road and Phelan Road,22,Parts Per Million ( ppm ) 
2015-01-08,3215,0.006,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2015-01-08,3500,0.011,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2015-01-08,3779,0.022,Eureka-Humboldt Hill                    ,24,Parts Per Million ( ppm ) 
2015-01-08,3716,0.006,Eureka-Jacobs,20,Parts Per Million ( ppm ) 
2015-01-08,3010,0.002,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2015-01-08,3033,0.007,Healdsburg-Municipal Airport,23,Parts Per Million ( ppm ) 
2015-01-08,2016,0.020,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
2015-01-08,3726,0.008,King City-415 Pearl Street,24,Parts Per Million ( ppm ) 
2015-01-08,3489,0.011,Salinas-High School,24,Parts Per Million ( ppm ) 
2015-01-08,2628,0.014,Hollister-Fairview Road,24,Parts Per Million ( ppm ) 
2015-01-08,2983,0.016,Pinnacles National Monument,24,Parts Per Million ( ppm ) 
2015-01-08,3200,0.007,Santa Cruz AMS,24,Parts Per Million ( ppm ) 
2015-01-08,2752,0.005,Yreka-Foothill Drive,23,Parts Per Million ( ppm ) 
2015-01-08,2484,0.010,Azusa,23,Parts Per Million ( ppm ) 
2015-01-08,3743,0.004,Compton-700 North Bullis Road,23,Parts Per Million ( ppm ) 
2015-01-08,2849,0.014,Glendora-Laurel,19,Parts Per Million ( ppm ) 
2015-01-08,2899,0.009,Los Angeles-North Main Street,21,Parts Per Million ( ppm ) 
2015-01-08,3683,0.005,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2015-01-08,2160,0.005,Pasadena-S Wilson Avenue,22,Parts Per Million ( ppm ) 
2015-01-08,2420,0.011,Reseda,22,Parts Per Million ( ppm ) 
2015-01-08,3502,0.014,Santa Clarita,22,Parts Per Million ( ppm ) 
2015-01-08,2494,0.006,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2015-01-08,3674,0.010,Anaheim-Pampas Lane,21,Parts Per Million ( ppm ) 
2015-01-08,2937,0.013,Costa Mesa-Mesa Verde Drive,22,Parts Per Million ( ppm ) 
2015-01-08,2249,0.007,La Habra,23,Parts Per Million ( ppm ) 
2015-01-08,3265,0.017,Mission Viejo-26081 Via Pera,24,Parts Per Million ( ppm ) 
2015-01-08,3168,0.018,Banning Airport,22,Parts Per Million ( ppm ) 
2015-01-08,3702,0.009,Mira Loma Van Buren,21,Parts Per Million ( ppm ) 
2015-01-08,2525,0.009,Perris,23,Parts Per Million ( ppm ) 
2015-01-08,2596,0.009,Riverside-Rubidoux,22,Parts Per Million ( ppm ) 
2015-01-08,3777,0.027,Winchester-33700 Borel Road             ,23,Parts Per Million ( ppm ) 
2015-01-08,2499,0.007,Crestline,23,Parts Per Million ( ppm ) 
2015-01-08,2221,0.006,San Bernardino-4th Street,22,Parts Per Million ( ppm ) 
2015-01-08,2485,0.009,Upland,22,Parts Per Million ( ppm ) 
2015-01-08,2965,0.007,Atascadero-Lewis Avenue,22,Parts Per Million ( ppm ) 
2015-01-08,3694,0.018,Carrisa Plains School,23,Parts Per Million ( ppm ) 
2015-01-08,2321,0.018,Morro Bay,23,Parts Per Million ( ppm ) 
2015-01-08,3251,0.021,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2015-01-08,2955,0.007,Paso Robles-Santa Fe Avenue,23,Parts Per Million ( ppm ) 
2015-01-08,3495,0.038,Red Hills,23,Parts Per Million ( ppm ) 
2015-01-08,3688,0.012,San Luis Obispo-3220 South Higuera St,23,Parts Per Million ( ppm ) 
2015-01-08,3003,0.022,Carpinteria-Gobernador Road,22,Parts Per Million ( ppm ) 
2015-01-08,2008,0.023,El Capitan Beach,23,Parts Per Million ( ppm ) 
2015-01-08,2954,0.026,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2015-01-08,3153,0.012,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2015-01-08,3101,0.034,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2015-01-08,2992,0.039,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2015-01-08,2360,0.016,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2015-01-08,2957,0.027,Paradise Road-Los Padres National Forest,22,Parts Per Million ( ppm ) 
2015-01-08,3665,0.009,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2015-01-08,3486,0.017,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2015-01-08,2593,0.022,Santa Ynez-Airport Road,23,Parts Per Million ( ppm ) 
2015-01-08,3023,0.037,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2015-01-08,2991,0.010,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2015-01-08,3172,0.014,Ojai-Ojai Avenue,24,Parts Per Million ( ppm ) 
2015-01-08,3505,0.014,Piru-3301 Pacific Avenue,24,Parts Per Million ( ppm ) 
2015-01-08,2880,0.008,Simi Valley-Cochran Street,22,Parts Per Million ( ppm ) 
2015-01-08,2984,0.010,Thousand Oaks-Moorpark Road,24,Parts Per Million ( ppm ) 
2015-01-08,2460,0.031,Alpine-Victoria Drive,20,Parts Per Million ( ppm ) 
2015-01-08,3198,0.013,Camp Pendleton,22,Parts Per Million ( ppm ) 
2015-01-08,2589,0.010,Chula Vista,22,Parts Per Million ( ppm ) 
2015-01-08,2368,0.015,Del Mar-Mira Costa College,23,Parts Per Million ( ppm ) 
2015-01-08,3806,0.006,El Cajon-Floyd Smith Drive,21,Parts Per Million ( ppm ) 
2015-01-08,2263,0.011,Escondido-E Valley Parkway,22,Parts Per Million ( ppm ) 
2015-01-08,3739,0.018,Otay Mesa-Donovan,22,Parts Per Million ( ppm ) 
2015-01-08,3690,0.013,San Diego-1110 Beardsley Street,22,Parts Per Million ( ppm ) 
2015-01-08,3766,0.011,San Diego-Kearny Villa Road,22,Parts Per Million ( ppm ) 
2015-01-08,3490,0.008,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2015-01-08,3247,0.004,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2015-01-08,3742,0.004,Oakland-West,22,Parts Per Million ( ppm ) 
2015-01-08,2804,0.010,Bethel Island Road,23,Parts Per Million ( ppm ) 
2015-01-08,2831,0.007,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2015-01-08,3668,0.009,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2015-01-08,2622,0.006,San Rafael,20,Parts Per Million ( ppm ) 
2015-01-08,2655,0.004,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2015-01-08,2373,0.002,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2015-01-08,2125,0.002,Redwood City,23,Parts Per Million ( ppm ) 
2015-01-08,3661,0.001,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2015-01-08,2410,0.007,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2015-01-08,3804,0.003,Sebastopol-103 Morris Street            ,23,Parts Per Million ( ppm ) 
2015-01-08,3026,0.014,Clovis-N Villa Avenue,23,Parts Per Million ( ppm ) 
2015-01-08,2013,0.012,Fresno-Drummond Street,23,Parts Per Million ( ppm ) 
2015-01-08,3781,0.010,Fresno-Garland                          ,23,Parts Per Million ( ppm ) 
2015-01-08,2114,0.018,Parlier,23,Parts Per Million ( ppm ) 
2015-01-08,5274,0.038,Pinehurst-Forest Service,24,Parts Per Million ( ppm ) 
2015-01-08,3759,0.018,Tranquility-32650 West Adams Avenue,22,Parts Per Million ( ppm ) 
2015-01-08,3758,0.026,Arvin-Di Giorgio,23,Parts Per Million ( ppm ) 
2015-01-08,3146,0.016,Bakersfield-5558 California Avenue,22,Parts Per Million ( ppm ) 
2015-01-08,2312,0.022,Edison,23,Parts Per Million ( ppm ) 
2015-01-08,2919,0.030,Maricopa-Stanislaus Street,21,Parts Per Million ( ppm ) 
2015-01-08,2772,0.022,Oildale-3311 Manor Street,23,Parts Per Million ( ppm ) 
2015-01-08,2981,0.017,Shafter-Walker Street,23,Parts Per Million ( ppm ) 
2015-01-08,3129,0.013,Hanford-S Irwin Street,19,Parts Per Million ( ppm ) 
2015-01-08,2094,0.009,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2015-01-08,3696,0.019,Tracy-Airport,22,Parts Per Million ( ppm ) 
2015-01-08,2833,0.008,Modesto-14th Street,23,Parts Per Million ( ppm ) 
2015-01-08,3763,0.016,Porterville-1839 Newcomb Street,23,Parts Per Million ( ppm ) 
2015-01-08,3484,0.027,Sequoia and Kings Canyon Natl Park,24,Parts Per Million ( ppm ) 
2015-01-08,5275,0.033,Springville-Forest Service,24,Parts Per Million ( ppm ) 
2015-01-08,2032,0.009,Visalia-N Church Street,23,Parts Per Million ( ppm ) 
2015-01-08,3135,0.006,Calexico-Ethel Street,24,Parts Per Million ( ppm ) 
2015-01-08,2551,0.011,El Centro-9th Street,23,Parts Per Million ( ppm ) 
2015-01-08,3186,0.010,Niland-English Road,23,Parts Per Million ( ppm ) 
2015-01-08,2878,0.007,Indio-Jackson Street,23,Parts Per Million ( ppm ) 
2015-01-08,3697,0.037,Joshua Tree National Park,24,Parts Per Million ( ppm ) 
