summary_date,site,no_davg,name,obs_count,units 
2018-12-01,2116,0.000,Bishop-White Mountain Research Center,24,Parts Per Million ( ppm ) 
2018-12-01,3658,0.002,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2018-12-01,2923,0.005,Barstow,23,Parts Per Million ( ppm ) 
2018-12-01,3215,0.002,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2018-12-01,3500,0.000,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2018-12-01,3489,0.000,Salinas-High School,23,Parts Per Million ( ppm ) 
2018-12-01,2484,0.001,Azusa,24,Parts Per Million ( ppm ) 
2018-12-01,3743,0.017,Compton-700 North Bullis Road,24,Parts Per Million ( ppm ) 
2018-12-01,2849,0.000,Glendora-Laurel,24,Parts Per Million ( ppm ) 
2018-12-01,3774,0.017,Long Beach-2425 Webster Street          ,24,Parts Per Million ( ppm ) 
2018-12-01,3818,0.040,Long Beach-Route 710 Near Road          ,24,Parts Per Million ( ppm ) 
2018-12-01,2899,0.013,Los Angeles-North Main Street,24,Parts Per Million ( ppm ) 
2018-12-01,3683,0.001,Los Angeles-Westchester Parkway,24,Parts Per Million ( ppm ) 
2018-12-01,2160,0.003,Pasadena-S Wilson Avenue,24,Parts Per Million ( ppm ) 
2018-12-01,3693,0.019,Pico Rivera-4144 San Gabriel,24,Parts Per Million ( ppm ) 
2018-12-01,2898,0.018,Pomona,24,Parts Per Million ( ppm ) 
2018-12-01,2420,0.005,Reseda,24,Parts Per Million ( ppm ) 
2018-12-01,3502,0.004,Santa Clarita,24,Parts Per Million ( ppm ) 
2018-12-01,2494,0.000,West Los Angeles-VA Hospital,24,Parts Per Million ( ppm ) 
2018-12-01,3809,0.018,Anaheim-812 W Vermont Street            ,24,Parts Per Million ( ppm ) 
2018-12-01,3674,0.008,Anaheim-Pampas Lane,24,Parts Per Million ( ppm ) 
2018-12-01,2249,0.015,La Habra,24,Parts Per Million ( ppm ) 
2018-12-01,3168,0.000,Banning Airport,24,Parts Per Million ( ppm ) 
2018-12-01,2943,0.002,Lake Elsinore-W Flint Street,24,Parts Per Million ( ppm ) 
2018-12-01,3702,0.018,Mira Loma Van Buren,24,Parts Per Million ( ppm ) 
2018-12-01,2596,0.018,Riverside-Rubidoux,24,Parts Per Million ( ppm ) 
2018-12-01,2266,0.008,Fontana-Arrow Highway,24,Parts Per Million ( ppm ) 
2018-12-01,3820,0.020,Ontario-NW Corner I-10 and Etiwanda Ave ,24,Parts Per Million ( ppm ) 
2018-12-01,3819,0.036,Ontario-Route 60 Near Road              ,24,Parts Per Million ( ppm ) 
2018-12-01,2221,0.009,San Bernardino-4th Street,24,Parts Per Million ( ppm ) 
2018-12-01,2485,0.004,Upland,24,Parts Per Million ( ppm ) 
2018-12-01,3812,0.004,Atascadero-Lift Station #5              ,23,Parts Per Million ( ppm ) 
2018-12-01,3251,0.001,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2018-12-01,2008,0.000,El Capitan Beach,23,Parts Per Million ( ppm ) 
2018-12-01,2954,0.000,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2018-12-01,3153,0.000,Goleta-Fairview,19,Parts Per Million ( ppm ) 
2018-12-01,3101,0.000,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2018-12-01,2992,0.000,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2018-12-01,2360,0.000,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2018-12-01,2957,0.000,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2018-12-01,3486,0.004,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2018-12-01,3023,0.000,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2018-12-01,2991,0.000,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2018-12-01,2880,0.001,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2018-12-01,2460,0.000,Alpine-Victoria Drive,22,Parts Per Million ( ppm ) 
