summary_date,site,monitor,pm25_davg,name,obs_count 
2019-01-15,2116,C,1.0,Bishop-White Mountain Research Center,24 
2019-01-15,2116,B,2.1,Bishop-White Mountain Research Center,24 
2019-01-15,2116,A,0.7,Bishop-White Mountain Research Center,24 
2019-01-15,3154,A,2.0,Keeler-Cerro Gordo Road,24 
2019-01-15,3154,G,2.2,Keeler-Cerro Gordo Road,24 
2019-01-15,2224,A,0.9,Lee Vining-SMS,24 
2019-01-15,2915,B,2.7,Mammoth Lakes-Gateway HC,24 
2019-01-15,3834,A,1.1,Lakeport-S. Main Street                 ,24 
2019-01-15,3817,A,3.0,Lake Tahoe Community College            ,24 
2019-01-15,3802,A,-1.5,Tahoe City-221 Fairway Drive,24 
2019-01-15,3144,B,1.7,San Andreas-Gold Strike Road,24 
2019-01-15,2353,A,4.4,Yosemite Village-Visitor Center,24 
2019-01-15,3126,A,1.0,Grass Valley-Litton Building,24 
2019-01-15,3126,D,6.7,Grass Valley-Litton Building,24 
2019-01-15,2208,A,16.1,Truckee-Fire Station,24 
2019-01-15,2208,D,15.1,Truckee-Fire Station,24 
2019-01-15,3002,A,5.2,Colfax-City Hall,24 
2019-01-15,3128,C,15.9,Chester-222 1st Avenue,23 
2019-01-15,3801,A,9.9,Portola-Gulling Street                  ,24 
2019-01-15,3801,C,5.7,Portola-Gulling Street                  ,24 
2019-01-15,3801,B,10.4,Portola-Gulling Street                  ,24 
2019-01-15,3020,C,16.1,Quincy-N Church Street,22 
2019-01-15,3121,B,2.5,Mojave-923 Poole Street,24 
2019-01-15,3835,A,2.3,Ridgecrest-Ward                         ,24 
2019-01-15,3658,B,2.5,Lancaster-43301 Division Street,24 
2019-01-15,3500,B,3.5,Victorville-14306 Park Avenue,24 
2019-01-15,3500,A,2.1,Victorville-14306 Park Avenue,24 
2019-01-15,3016,A,1.0,Redwood Natl Park-Requa,24 
2019-01-15,3716,A,2.8,Eureka-Jacobs,24 
2019-01-15,2271,C,6.3,Ukiah-County Library,24 
2019-01-15,3765,A,3.8,Willits-125 E Commercial Street,22 
2019-01-15,3711,A,0.8,Trinity,24 
2019-01-15,3132,B,2.3,Weaverville-Courthouse,24 
2019-01-15,2016,A,3.3,Carmel Valley-Ford Road,24 
2019-01-15,3726,A,1.0,King City-415 Pearl Street,23 
2019-01-15,3489,B,2.0,Salinas-High School,24 
2019-01-15,3489,C,1.3,Salinas-High School,24 
2019-01-15,2628,B,0.3,Hollister-Fairview Road,24 
2019-01-15,3811,A,2.0,San Lorenzo Valley Middle School AMS,24 
2019-01-15,3200,C,4.2,Santa Cruz AMS,23 
2019-01-15,2752,B,10.4,Yreka-Foothill Drive,24 
2019-01-15,2484,A,1.5,Azusa,24 
