summary_date,site,monitor,pm25_davg,name,obs_count 
2011-02-15,3154,G,7.6,Keeler-Cerro Gordo Road,24 
2011-02-15,3144,B,6.7,San Andreas-Gold Strike Road,24 
2011-02-15,2353,A,9.6,Yosemite Village-Visitor Center,23 
2011-02-15,3126,C,5.1,Grass Valley-Litton Building,24 
2011-02-15,3126,A,1.0,Grass Valley-Litton Building,24 
2011-02-15,2208,D,7.1,Truckee-Fire Station,24 
2011-02-15,3128,C,7.2,Chester-222 1st Avenue,21 
2011-02-15,3020,C,2.5,Quincy-N Church Street,24 
2011-02-15,2271,C,5.4,Ukiah-County Library,24 
2011-02-15,3765,A,6.8,Willits-125 E Commercial Street,24 
2011-02-15,3132,A,23.3,Weaverville-Courthouse,24 
2011-02-15,3489,C,2.9,Salinas-High School,24 
2011-02-15,2628,B,2.4,Hollister-Fairview Road,23 
2011-02-15,3200,C,5.1,Santa Cruz AMS,23 
2011-02-15,2492,A,13.0,Burbank-W Palm Avenue,24 
2011-02-15,2492,D,18.8,Burbank-W Palm Avenue,24 
2011-02-15,2849,A,15.2,Glendora-Laurel,24 
2011-02-15,2899,A,14.6,Los Angeles-North Main Street,24 
2011-02-15,2899,G,18.0,Los Angeles-North Main Street,24 
2011-02-15,2429,A,8.6,North Long Beach,24 
2011-02-15,2429,F,10.1,North Long Beach,24 
2011-02-15,2420,C,15.7,Reseda,24 
2011-02-15,3502,A,11.9,Santa Clarita,24 
2011-02-15,3679,A,8.4,South Long Beach,24 
2011-02-15,3674,A,11.4,Anaheim-Pampas Lane,24 
2011-02-15,3674,D,13.5,Anaheim-Pampas Lane,24 
2011-02-15,3168,A,15.1,Banning Airport,24 
2011-02-15,2943,A,12.5,Lake Elsinore-W Flint Street,24 
2011-02-15,3702,C,20.5,Mira Loma Van Buren,24 
2011-02-15,3702,A,16.4,Mira Loma Van Buren,24 
2011-02-15,2333,C,17.3,Riverside-Magnolia,24 
2011-02-15,2596,A,15.5,Riverside-Rubidoux,24 
2011-02-15,2596,Z,18.6,Riverside-Rubidoux,24 
2011-02-15,2499,A,10.6,Crestline,24 
2011-02-15,3762,A,6.0,Arroyo Grande-2391 Willow Road,24 
2011-02-15,2965,E,3.0,Atascadero-Lewis Avenue,24 
2011-02-15,2979,A,4.0,Nipomo-Guadalupe Road,24 
2011-02-15,3153,A,5.1,Goleta-Fairview,24 
2011-02-15,2360,B,2.6,Lompoc-S H Street,23 
2011-02-15,3665,D,8.5,Santa Barbara-700 East Canon Perdido,24 
2011-02-15,3486,D,3.1,Santa Maria-906 S Broadway,23 
2011-02-15,2991,C,12.3,El Rio-Rio Mesa School #2,24 
2011-02-15,3172,A,6.2,Ojai-Ojai Avenue,24 
2011-02-15,3505,B,7.7,Piru-3301 Pacific Avenue,24 
2011-02-15,2880,C,8.1,Simi Valley-Cochran Street,24 
2011-02-15,2984,E,4.2,Thousand Oaks-Moorpark Road,24 
2011-02-15,2460,A,9.4,Alpine-Victoria Drive,24 
2011-02-15,3198,A,,Camp Pendleton,10 
2011-02-15,2263,H,,Escondido-E Valley Parkway,13 
2011-02-15,2263,G,15.2,Escondido-E Valley Parkway,24 
2011-02-15,3690,B,10.9,San Diego-1110 Beardsley Street,24 
2011-02-15,3690,A,7.4,San Diego-1110 Beardsley Street,24 
2011-02-15,3490,A,3.4,Livermore-793 Rincon Avenue,24 
2011-02-15,3490,D,5.3,Livermore-793 Rincon Avenue,24 
2011-02-15,3247,B,6.3,Oakland-9925 International Blvd,23 
2011-02-15,3742,A,3.2,Oakland-West,23 
2011-02-15,2831,A,3.5,Concord-2956-A Treat Blvd,24 
2011-02-15,3506,A,8.3,Point Reyes,21 
2011-02-15,2622,A,9.3,San Rafael,23 
2011-02-15,2655,A,5.4,Napa-Jefferson Avenue,22 
2011-02-15,2373,D,3.4,San Francisco-Arkansas Street,24 
2011-02-15,2125,D,3.7,Redwood City,24 
2011-02-15,3770,A,4.7,Cupertino-22601 Voss Ave,23 
2011-02-15,2320,B,5.8,Gilroy-9th Street,23 
2011-02-15,3661,C,6.8,San Jose-Jackson Street,24 
2011-02-15,3661,A,3.6,San Jose-Jackson Street,24 
2011-02-15,2410,D,4.7,Vallejo-304 Tuolumne Street,23 
2011-02-15,2410,A,3.6,Vallejo-304 Tuolumne Street,24 
2011-02-15,2105,B,4.6,Santa Rosa-5th Street,23 
2011-02-15,3026,D,6.9,Clovis-N Villa Avenue,24 
2011-02-15,3009,A,4.2,Fresno-1st Street,24 
2011-02-15,3009,D,6.0,Fresno-1st Street,24 
2011-02-15,3768,A,8.9,Huron-16875 4th Street,24 
2011-02-15,3759,A,0.9,Tranquility-32650 West Adams Avenue,24 
2011-02-15,3146,A,7.0,Bakersfield-5558 California Avenue,24 
2011-02-15,3146,G,11.1,Bakersfield-5558 California Avenue,24 
2011-02-15,3146,H,11.8,Bakersfield-5558 California Avenue,24 
2011-02-15,3769,A,3.3,Lebec-Beartrap Road,24 
2011-02-15,3194,F,7.1,Corcoran-Patterson Avenue,23 
2011-02-15,3129,A,8.9,Hanford-S Irwin Street,24 
2011-02-15,3771,A,10.2,Madera-28261 Avenue 14,24 
2011-02-15,3022,A,9.6,Merced-S Coffee Avenue,24 
2011-02-15,3772,A,2.7,Manteca-530 Fishback Rd,24 
2011-02-15,2094,G,12.0,Stockton-Hazelton Street,23 
2011-02-15,2094,F,7.4,Stockton-Hazelton Street,23 
2011-02-15,3696,A,1.0,Tracy-Airport,24 
2011-02-15,2833,I,7.6,Modesto-14th Street,23 
2011-02-15,2996,A,9.6,Turlock-S Minaret Street,24 
2011-02-15,3763,A,7.8,Porterville-1839 Newcomb Street,23 
2011-02-15,3484,B,3.1,Sequoia and Kings Canyon Natl Park,24 
2011-02-15,3484,A,3.1,Sequoia and Kings Canyon Natl Park,24 
2011-02-15,2032,B,4.8,Visalia-N Church Street,24 
2011-02-15,5407,t,5.5,Bombay Beach,21 
2011-02-15,5409,t,,Naval Test Base,14 
2011-02-15,5410,t,,Salton City,18 
2011-02-15,5406,t,4.4,Salton Sea Park,22 
2011-02-15,2115,C,8.9,Chico-Manzanita Avenue,24 
2011-02-15,2115,D,7.1,Chico-Manzanita Avenue,24 
2011-02-15,2630,A,4.8,Gridley-Cowee Avenue,22 
2011-02-15,3786,A,7.6,Paradise-Theater                        ,24 
2011-02-15,3714,A,4.5,Willows-720 N Colusa Street,22 
2011-02-15,2956,B,5.2,Roseville-N Sunrise Blvd,24 
2011-02-15,2977,A,7.1,Elk Grove-Bruceville Road,24 
2011-02-15,3187,A,6.1,Folsom-Natoma Street,24 
2011-02-15,2731,D,2.8,Sacramento-Del Paso Manor,24 
2011-02-15,3011,F,6.9,Sacramento-T Street,23 
2011-02-15,2958,C,3.1,Yuba City-Almond Street,22 
2011-02-15,3764,B,7.3,Red Bluff-310 S Main Street,23 
2011-02-15,2143,A,4.3,Davis-UCD Campus,24 
2011-02-16,3154,G,3.6,Keeler-Cerro Gordo Road,24 
2011-02-16,3144,B,5.2,San Andreas-Gold Strike Road,24 
2011-02-16,2353,A,4.5,Yosemite Village-Visitor Center,24 
2011-02-16,3126,C,2.3,Grass Valley-Litton Building,24 
2011-02-16,2208,D,5.0,Truckee-Fire Station,24 
2011-02-16,3128,C,,Chester-222 1st Avenue,15 
2011-02-16,3020,C,3.1,Quincy-N Church Street,22 
2011-02-16,2271,C,4.4,Ukiah-County Library,24 
2011-02-16,3765,A,9.1,Willits-125 E Commercial Street,24 
2011-02-16,3132,A,11.1,Weaverville-Courthouse,24 
2011-02-16,3489,C,2.2,Salinas-High School,23 
2011-02-16,2628,B,0.8,Hollister-Fairview Road,24 
2011-02-16,3200,C,2.3,Santa Cruz AMS,24 
2011-02-16,2492,D,6.6,Burbank-W Palm Avenue,23 
2011-02-16,2492,A,3.6,Burbank-W Palm Avenue,24 
2011-02-16,2849,A,2.7,Glendora-Laurel,21 
2011-02-16,2899,A,4.0,Los Angeles-North Main Street,24 
2011-02-16,2899,G,5.4,Los Angeles-North Main Street,24 
2011-02-16,2429,A,2.9,North Long Beach,24 
2011-02-16,2429,F,2.6,North Long Beach,24 
2011-02-16,2420,C,9.8,Reseda,21 
2011-02-16,3502,A,6.1,Santa Clarita,22 
2011-02-16,3679,A,2.7,South Long Beach,24 
2011-02-16,3674,A,4.6,Anaheim-Pampas Lane,24 
2011-02-16,3674,D,5.6,Anaheim-Pampas Lane,24 
2011-02-16,3168,A,8.3,Banning Airport,21 
2011-02-16,2943,A,2.8,Lake Elsinore-W Flint Street,24 
2011-02-16,3702,A,5.1,Mira Loma Van Buren,24 
2011-02-16,3702,C,9.5,Mira Loma Van Buren,24 
2011-02-16,2333,C,7.1,Riverside-Magnolia,24 
2011-02-16,2596,Z,5.8,Riverside-Rubidoux,21 
2011-02-16,2499,A,4.5,Crestline,24 
2011-02-16,3762,A,6.2,Arroyo Grande-2391 Willow Road,24 
2011-02-16,2965,E,4.2,Atascadero-Lewis Avenue,24 
2011-02-16,2979,A,3.0,Nipomo-Guadalupe Road,24 
2011-02-16,3153,A,3.0,Goleta-Fairview,24 
2011-02-16,2360,B,3.0,Lompoc-S H Street,24 
2011-02-16,3665,D,2.8,Santa Barbara-700 East Canon Perdido,24 
2011-02-16,3486,D,1.4,Santa Maria-906 S Broadway,24 
2011-02-16,2991,C,7.1,El Rio-Rio Mesa School #2,21 
2011-02-16,3172,A,3.3,Ojai-Ojai Avenue,24 
2011-02-16,3505,B,2.2,Piru-3301 Pacific Avenue,24 
2011-02-16,2880,C,4.6,Simi Valley-Cochran Street,24 
2011-02-16,2984,E,2.6,Thousand Oaks-Moorpark Road,24 
2011-02-16,2460,A,6.4,Alpine-Victoria Drive,24 
2011-02-16,2263,G,6.8,Escondido-E Valley Parkway,24 
2011-02-16,2263,H,,Escondido-E Valley Parkway,13 
2011-02-16,3690,A,4.4,San Diego-1110 Beardsley Street,24 
2011-02-16,3690,B,6.6,San Diego-1110 Beardsley Street,21 
2011-02-16,3490,D,5.0,Livermore-793 Rincon Avenue,24 
2011-02-16,3490,A,1.8,Livermore-793 Rincon Avenue,24 
2011-02-16,3247,B,3.5,Oakland-9925 International Blvd,24 
2011-02-16,3742,A,2.3,Oakland-West,24 
2011-02-16,2831,A,2.3,Concord-2956-A Treat Blvd,24 
2011-02-16,3506,A,5.7,Point Reyes,20 
2011-02-16,2622,A,8.5,San Rafael,24 
2011-02-16,2655,A,5.1,Napa-Jefferson Avenue,22 
2011-02-16,2373,D,3.9,San Francisco-Arkansas Street,24 
2011-02-16,2125,D,4.0,Redwood City,24 
2011-02-16,3770,A,,Cupertino-22601 Voss Ave,13 
2011-02-16,2320,B,4.5,Gilroy-9th Street,24 
2011-02-16,3661,C,6.5,San Jose-Jackson Street,24 
2011-02-16,3661,A,4.0,San Jose-Jackson Street,24 
2011-02-16,2410,A,2.2,Vallejo-304 Tuolumne Street,24 
2011-02-16,2410,D,2.9,Vallejo-304 Tuolumne Street,24 
2011-02-16,2105,B,1.6,Santa Rosa-5th Street,24 
2011-02-16,3026,D,5.5,Clovis-N Villa Avenue,24 
2011-02-16,3009,A,3.3,Fresno-1st Street,24 
2011-02-16,3009,D,5.7,Fresno-1st Street,24 
2011-02-16,3768,A,8.0,Huron-16875 4th Street,24 
2011-02-16,3759,A,0.9,Tranquility-32650 West Adams Avenue,23 
2011-02-16,3146,A,4.2,Bakersfield-5558 California Avenue,24 
2011-02-16,3146,H,6.4,Bakersfield-5558 California Avenue,24 
2011-02-16,3146,G,6.6,Bakersfield-5558 California Avenue,24 
2011-02-16,3769,A,1.2,Lebec-Beartrap Road,24 
2011-02-16,3194,F,3.9,Corcoran-Patterson Avenue,24 
2011-02-16,3129,A,3.8,Hanford-S Irwin Street,24 
2011-02-16,3771,A,7.9,Madera-28261 Avenue 14,24 
2011-02-16,3022,A,4.8,Merced-S Coffee Avenue,24 
2011-02-16,3772,A,1.0,Manteca-530 Fishback Rd,24 
2011-02-16,2094,F,1.6,Stockton-Hazelton Street,24 
2011-02-16,2094,G,4.4,Stockton-Hazelton Street,24 
2011-02-16,3696,A,2.2,Tracy-Airport,24 
2011-02-16,2833,I,1.5,Modesto-14th Street,24 
2011-02-16,2996,A,3.5,Turlock-S Minaret Street,24 
2011-02-16,3763,A,4.6,Porterville-1839 Newcomb Street,24 
2011-02-16,3484,A,4.3,Sequoia and Kings Canyon Natl Park,24 
2011-02-16,3484,B,4.3,Sequoia and Kings Canyon Natl Park,24 
2011-02-16,2032,B,2.3,Visalia-N Church Street,24 
2011-02-16,5407,t,,Bombay Beach,11 
2011-02-16,5409,t,,Naval Test Base,16 
2011-02-16,5410,t,,Salton City,17 
2011-02-16,5406,t,2.0,Salton Sea Park,20 
2011-02-16,2115,C,8.0,Chico-Manzanita Avenue,23 
2011-02-16,2115,D,4.9,Chico-Manzanita Avenue,23 
2011-02-16,2630,A,1.9,Gridley-Cowee Avenue,24 
2011-02-16,3786,A,2.9,Paradise-Theater                        ,23 
2011-02-16,3714,A,5.0,Willows-720 N Colusa Street,24 
2011-02-16,2956,B,2.8,Roseville-N Sunrise Blvd,24 
2011-02-16,2977,A,4.2,Elk Grove-Bruceville Road,24 
2011-02-16,3187,A,3.4,Folsom-Natoma Street,23 
2011-02-16,2731,D,0.8,Sacramento-Del Paso Manor,24 
2011-02-16,3011,F,3.7,Sacramento-T Street,24 
2011-02-16,2958,A,1.0,Yuba City-Almond Street,24 
2011-02-16,2958,C,3.2,Yuba City-Almond Street,22 
2011-02-16,3764,B,4.6,Red Bluff-310 S Main Street,23 
2011-02-16,2143,A,3.5,Davis-UCD Campus,24 
2011-02-17,3151,A,1.7,Death Valley Natl Monument,24 
2011-02-17,3154,A,9.0,Keeler-Cerro Gordo Road,24 
2011-02-17,3154,G,3.1,Keeler-Cerro Gordo Road,24 
2011-02-17,3707,A,0.6,Hoover,24 
2011-02-17,3698,A,0.2,Bliss State Park,24 
2011-02-17,3144,B,4.6,San Andreas-Gold Strike Road,24 
2011-02-17,3018,A,0.5,Yosemite Natl Park-Turtleback Dome,24 
2011-02-17,2353,A,4.6,Yosemite Village-Visitor Center,24 
2011-02-17,3126,C,1.8,Grass Valley-Litton Building,24 
2011-02-17,2208,D,6.7,Truckee-Fire Station,24 
2011-02-17,2208,Z,2.4,Truckee-Fire Station,24 
2011-02-17,3128,C,14.7,Chester-222 1st Avenue,21 
2011-02-17,3494,A,5.9,Portola-161 Nevada Street,24 
2011-02-17,3020,C,4.0,Quincy-N Church Street,24 
2011-02-17,3020,A,1.0,Quincy-N Church Street,24 
2011-02-17,3152,A,1.9,Joshua Tree NP - Black Rock,24 
2011-02-17,3016,A,0.6,Redwood Natl Park-Requa,24 
2011-02-17,2386,A,3.1,Eureka-I Street,24 
2011-02-17,3716,A,3.0,Eureka-Jacobs,24 
2011-02-17,2271,C,5.2,Ukiah-County Library,24 
2011-02-17,3765,A,7.7,Willits-125 E Commercial Street,24 
2011-02-17,3711,A,0.1,Trinity,24 
2011-02-17,3132,A,23.0,Weaverville-Courthouse,24 
2011-02-17,3489,C,1.0,Salinas-High School,24 
2011-02-17,2628,B,-1.2,Hollister-Fairview Road,24 
2011-02-17,3200,C,2.7,Santa Cruz AMS,24 
2011-02-17,2484,A,3.0,Azusa,24 
2011-02-17,2492,A,5.7,Burbank-W Palm Avenue,24 
2011-02-17,2492,D,8.2,Burbank-W Palm Avenue,24 
2011-02-17,3743,A,7.6,Compton-700 North Bullis Road,24 
2011-02-17,2849,A,5.3,Glendora-Laurel,24 
2011-02-17,2899,A,5.6,Los Angeles-North Main Street,24 
2011-02-17,2899,G,7.5,Los Angeles-North Main Street,24 
2011-02-17,2899,C,5.6,Los Angeles-North Main Street,24 
2011-02-17,2429,F,8.3,North Long Beach,21 
2011-02-17,2429,A,7.3,North Long Beach,24 
2011-02-17,3693,A,6.5,Pico Rivera-4144 San Gabriel,24 
2011-02-17,2420,A,7.2,Reseda,24 
2011-02-17,2420,C,13.5,Reseda,24 
2011-02-17,3502,A,9.6,Santa Clarita,24 
2011-02-17,3679,A,5.5,South Long Beach,24 
2011-02-17,3674,D,9.6,Anaheim-Pampas Lane,23 
2011-02-17,3674,A,6.6,Anaheim-Pampas Lane,24 
2011-02-17,3265,A,3.5,Mission Viejo-26081 Via Pera,24 
2011-02-17,3168,A,10.6,Banning Airport,24 
2011-02-17,2943,A,4.1,Lake Elsinore-W Flint Street,24 
2011-02-17,3702,C,11.3,Mira Loma Van Buren,24 
2011-02-17,3702,A,7.0,Mira Loma Van Buren,24 
2011-02-17,2333,C,7.4,Riverside-Magnolia,24 
2011-02-17,2333,A,5.2,Riverside-Magnolia,24 
2011-02-17,2596,Z,8.7,Riverside-Rubidoux,24 
2011-02-17,2596,C,8.2,Riverside-Rubidoux,24 
2011-02-17,2596,A,6.2,Riverside-Rubidoux,24 
2011-02-17,2499,A,8.1,Crestline,24 
2011-02-17,2266,A,7.0,Fontana-Arrow Highway,24 
2011-02-17,3254,A,7.1,Ontario-1408 Francis Street,24 
2011-02-17,2221,A,4.4,San Bernardino-4th Street,24 
2011-02-17,3700,A,1.2,San Gorgonio Wilderness,24 
2011-02-17,3762,A,5.6,Arroyo Grande-2391 Willow Road,24 
2011-02-17,2965,E,2.8,Atascadero-Lewis Avenue,24 
2011-02-17,2979,A,3.2,Nipomo-Guadalupe Road,24 
2011-02-17,3153,A,3.2,Goleta-Fairview,24 
2011-02-17,2360,B,2.7,Lompoc-S H Street,24 
2011-02-17,3665,D,3.8,Santa Barbara-700 East Canon Perdido,24 
2011-02-17,3486,D,1.7,Santa Maria-906 S Broadway,24 
2011-02-17,2991,A,4.3,El Rio-Rio Mesa School #2,24 
2011-02-17,2991,C,3.8,El Rio-Rio Mesa School #2,23 
2011-02-17,3172,A,2.5,Ojai-Ojai Avenue,24 
2011-02-17,3505,B,3.2,Piru-3301 Pacific Avenue,24 
2011-02-17,2880,B,4.4,Simi Valley-Cochran Street,24 
2011-02-17,2880,A,5.0,Simi Valley-Cochran Street,24 
2011-02-17,2880,C,6.6,Simi Valley-Cochran Street,24 
2011-02-17,2984,E,3.9,Thousand Oaks-Moorpark Road,24 
2011-02-17,2460,A,7.9,Alpine-Victoria Drive,24 
2011-02-17,2589,A,6.2,Chula Vista,24 
2011-02-17,2327,A,6.4,El Cajon-Redwood Avenue,24 
2011-02-17,2327,C,6.4,El Cajon-Redwood Avenue,24 
2011-02-17,2263,H,6.0,Escondido-E Valley Parkway,24 
2011-02-17,2263,A,6.0,Escondido-E Valley Parkway,24 
2011-02-17,2263,G,10.3,Escondido-E Valley Parkway,24 
2011-02-17,3690,B,8.0,San Diego-1110 Beardsley Street,21 
2011-02-17,3690,A,6.0,San Diego-1110 Beardsley Street,24 
2011-02-17,2040,A,4.3,San Diego-Overland Avenue,24 
2011-02-17,3490,D,3.9,Livermore-793 Rincon Avenue,24 
2011-02-17,3490,A,1.5,Livermore-793 Rincon Avenue,24 
2011-02-17,3247,B,5.0,Oakland-9925 International Blvd,24 
2011-02-17,3742,A,3.3,Oakland-West,24 
2011-02-17,2831,A,1.0,Concord-2956-A Treat Blvd,24 
2011-02-17,3506,A,5.1,Point Reyes,24 
2011-02-17,2622,A,8.0,San Rafael,24 
2011-02-17,2655,A,8.1,Napa-Jefferson Avenue,24 
2011-02-17,2373,D,2.3,San Francisco-Arkansas Street,24 
2011-02-17,2125,D,2.6,Redwood City,24 
2011-02-17,3770,A,4.3,Cupertino-22601 Voss Ave,24 
2011-02-17,2320,B,4.2,Gilroy-9th Street,20 
2011-02-17,3661,C,4.2,San Jose-Jackson Street,24 
2011-02-17,3661,A,2.1,San Jose-Jackson Street,24 
2011-02-17,3661,B,2.8,San Jose-Jackson Street,24 
2011-02-17,2410,D,4.9,Vallejo-304 Tuolumne Street,21 
2011-02-17,2105,B,2.3,Santa Rosa-5th Street,24 
2011-02-17,3026,D,5.5,Clovis-N Villa Avenue,24 
2011-02-17,3009,L,3.2,Fresno-1st Street,24 
2011-02-17,3009,C,3.8,Fresno-1st Street,24 
2011-02-17,3009,A,2.9,Fresno-1st Street,24 
2011-02-17,3009,D,6.5,Fresno-1st Street,24 
2011-02-17,3485,A,2.6,Fresno-Hamilton and Winery,24 
2011-02-17,3768,A,8.7,Huron-16875 4th Street,24 
2011-02-17,3704,A,0.3,Kaiser,24 
