summary_date,site,monitor,pm25_davg,name,obs_count 
2007-09-08,2353,A,14.8,Yosemite Village-Visitor Center,24 
2007-09-08,3126,B,23.8,Grass Valley-Litton Building,24 
2007-09-08,2208,C,14.8,Truckee-Fire Station,24 
2007-09-08,3128,C,26.9,Chester-222 1st Avenue,24 
2007-09-08,3494,E,16.1,Portola-161 Nevada Street,24 
2007-09-08,3020,C,19.3,Quincy-N Church Street,24 
2007-09-08,2484,A,12.3,Azusa,24 
2007-09-08,2899,A,9.0,Los Angeles-North Main Street,24 
2007-09-08,2429,A,7.9,North Long Beach,24 
2007-09-08,3679,A,8.5,South Long Beach,24 
2007-09-08,3674,A,8.8,Anaheim-Pampas Lane,24 
2007-09-08,2596,A,11.5,Riverside-Rubidoux,24 
2007-09-08,2360,B,8.6,Lompoc-S H Street,24 
2007-09-08,3665,C,11.0,Santa Barbara-700 East Canon Perdido,24 
2007-09-08,3486,C,8.2,Santa Maria-906 S Broadway,24 
2007-09-08,2991,C,11.9,El Rio-Rio Mesa School #2,24 
2007-09-08,3172,A,9.0,Ojai-Ojai Avenue,24 
2007-09-08,3505,B,10.0,Piru-3301 Pacific Avenue,24 
2007-09-08,2460,A,19.1,Alpine-Victoria Drive,24 
2007-09-08,2327,D,10.9,El Cajon-Redwood Avenue,24 
2007-09-08,2263,D,11.3,Escondido-E Valley Parkway,24 
2007-09-08,2263,A,9.5,Escondido-E Valley Parkway,24 
2007-09-08,2263,C,11.6,Escondido-E Valley Parkway,24 
2007-09-08,3690,B,5.0,San Diego-1110 Beardsley Street,24 
2007-09-08,3690,A,8.3,San Diego-1110 Beardsley Street,24 
2007-09-08,3490,B,16.3,Livermore-793 Rincon Avenue,24 
2007-09-08,3568,A,22.8,Oakland-Filbert St.,24 
2007-09-08,3506,A,7.4,Point Reyes,24 
2007-09-08,2655,A,12.7,Napa-Jefferson Avenue,24 
2007-09-08,2373,C,16.3,San Francisco-Arkansas Street,24 
2007-09-08,2125,C,17.0,Redwood City,24 
2007-09-08,3661,C,18.9,San Jose-Jackson Street,24 
2007-09-08,3723,A,11.6,Benicia-East 2nd Street,24 
2007-09-08,2410,B,12.7,Vallejo-304 Tuolumne Street,24 
2007-09-08,3026,C,33.6,Clovis-N Villa Avenue,24 
2007-09-08,3009,A,20.0,Fresno-1st Street,24 
2007-09-08,3009,D,27.5,Fresno-1st Street,24 
2007-09-08,3146,A,28.8,Bakersfield-5558 California Avenue,24 
2007-09-08,3146,H,35.1,Bakersfield-5558 California Avenue,24 
2007-09-08,3146,G,36.5,Bakersfield-5558 California Avenue,24 
2007-09-08,3145,C,44.0,Bakersfield-Golden State Highway,24 
2007-09-08,3194,E,34.3,Corcoran-Patterson Avenue,24 
2007-09-08,2094,E,16.6,Stockton-Hazelton Street,24 
2007-09-08,3696,A,25.0,Tracy-Airport,24 
2007-09-08,2833,E,22.4,Modesto-14th Street,24 
2007-09-08,2996,A,22.9,Turlock-S Minaret Street,24 
2007-09-08,3484,A,24.3,Sequoia and Kings Canyon Natl Park,24 
2007-09-08,3484,B,24.3,Sequoia and Kings Canyon Natl Park,24 
2007-09-08,2032,B,33.3,Visalia-N Church Street,24 
