summary_date,site,no_davg,name,obs_count,units 
2011-10-15,3658,0.003,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2011-10-15,2923,0.015,Barstow,23,Parts Per Million ( ppm ) 
2011-10-15,3215,0.003,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2011-10-15,3500,0.004,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2011-10-15,3203,0.073,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2011-10-15,3784,0.048,Mexicali-Comision de Servicios Publicos,24,Parts Per Million ( ppm ) 
2011-10-15,3489,0.001,Salinas-High School,23,Parts Per Million ( ppm ) 
2011-10-15,2492,0.005,Burbank-W Palm Avenue,22,Parts Per Million ( ppm ) 
2011-10-15,3743,0.000,Compton-700 North Bullis Road,23,Parts Per Million ( ppm ) 
2011-10-15,2849,0.002,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2011-10-15,3774,0.002,Long Beach-2425 Webster Street          ,22,Parts Per Million ( ppm ) 
2011-10-15,2899,0.004,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2011-10-15,3683,0.001,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2011-10-15,2429,0.004,North Long Beach,22,Parts Per Million ( ppm ) 
2011-10-15,2160,0.002,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2011-10-15,3693,0.003,Pico Rivera-4144 San Gabriel,22,Parts Per Million ( ppm ) 
2011-10-15,2898,0.008,Pomona,22,Parts Per Million ( ppm ) 
2011-10-15,2420,0.002,Reseda,23,Parts Per Million ( ppm ) 
2011-10-15,3502,0.007,Santa Clarita,22,Parts Per Million ( ppm ) 
2011-10-15,2494,0.001,West Los Angeles-VA Hospital,22,Parts Per Million ( ppm ) 
2011-10-15,3674,0.002,Anaheim-Pampas Lane,22,Parts Per Million ( ppm ) 
2011-10-15,2249,0.001,La Habra,22,Parts Per Million ( ppm ) 
2011-10-15,3168,0.000,Banning Airport,22,Parts Per Million ( ppm ) 
2011-10-15,2943,0.001,Lake Elsinore-W Flint Street,22,Parts Per Million ( ppm ) 
2011-10-15,3702,0.004,Mira Loma Van Buren,23,Parts Per Million ( ppm ) 
2011-10-15,2596,0.006,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2011-10-15,2266,0.016,Fontana-Arrow Highway,22,Parts Per Million ( ppm ) 
2011-10-15,2221,0.008,San Bernardino-4th Street,22,Parts Per Million ( ppm ) 
2011-10-15,2965,0.003,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2011-10-15,2321,0.001,Morro Bay,23,Parts Per Million ( ppm ) 
2011-10-15,3251,0.000,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2011-10-15,3003,0.000,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2011-10-15,2008,0.001,El Capitan Beach,20,Parts Per Million ( ppm ) 
2011-10-15,2954,0.001,Gaviota-GTC Site B,21,Parts Per Million ( ppm ) 
2011-10-15,3153,0.000,Goleta-Fairview,20,Parts Per Million ( ppm ) 
2011-10-15,3101,0.000,Las Flores Canyon #1,20,Parts Per Million ( ppm ) 
2011-10-15,2992,0.002,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2011-10-15,2360,0.001,Lompoc-S H Street,21,Parts Per Million ( ppm ) 
2011-10-15,2957,0.000,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
