summary_date,site,co_davg,name,obs_count,units 
2001-04-15,2915,0.471,Mammoth Lakes-Gateway HC,24,Parts Per Million ( ppm ) 
2001-04-15,2948,0.522,South Lake Tahoe-Sandy Way,23,Parts Per Million ( ppm ) 
2001-04-15,2993,0.248,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2001-04-15,3144,0.248,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2001-04-15,3487,0.200,Echo Summit,23,Parts Per Million ( ppm ) 
2001-04-15,3017,0.239,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2001-04-15,2968,0.330,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2001-04-15,3007,0.213,Lancaster-W Pondera Street,23,Parts Per Million ( ppm ) 
2001-04-15,2923,0.278,Barstow,23,Parts Per Million ( ppm ) 
2001-04-15,3500,0.391,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2001-04-15,3202,1.809,Mexicali-CBTIS,23,Parts Per Million ( ppm ) 
2001-04-15,3203,1.687,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2001-04-15,3185,1.126,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2001-04-15,3201,1.726,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2001-04-15,3183,0.757,Rosarito,23,Parts Per Million ( ppm ) 
2001-04-15,3255,0.596,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2001-04-15,3138,0.548,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2001-04-15,3141,0.943,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2001-04-15,3178,0.548,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2001-04-15,3010,0.250,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2001-04-15,3116,0.490,Willits-899 S Main Street,22,Parts Per Million ( ppm ) 
2001-04-15,3489,0.626,Salinas-High School,23,Parts Per Million ( ppm ) 
2001-04-15,2329,0.409,Davenport,22,Parts Per Million ( ppm ) 
2001-04-15,3483,1.575,Stateline-Harveys Hotel,24,Parts Per Million ( ppm ) 
2001-04-15,2484,0.857,Azusa,23,Parts Per Million ( ppm ) 
2001-04-15,2492,0.926,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2001-04-15,2045,0.613,Hawthorne,23,Parts Per Million ( ppm ) 
2001-04-15,3508,1.227,Los Angeles-651 Mott Street,22,Parts Per Million ( ppm ) 
2001-04-15,2899,0.952,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2001-04-15,2583,1.226,Lynwood,23,Parts Per Million ( ppm ) 
2001-04-15,2429,0.435,North Long Beach,23,Parts Per Million ( ppm ) 
2001-04-15,2160,0.804,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2001-04-15,2166,0.974,Pico Rivera,23,Parts Per Million ( ppm ) 
2001-04-15,2898,0.935,Pomona,23,Parts Per Million ( ppm ) 
2001-04-15,2420,0.609,Reseda,23,Parts Per Million ( ppm ) 
2001-04-15,2855,0.796,Santa Clarita-County Fire Station,23,Parts Per Million ( ppm ) 
2001-04-15,2494,0.200,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2001-04-15,2623,0.778,Anaheim-Harbor Blvd,23,Parts Per Million ( ppm ) 
2001-04-15,2937,0.017,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2001-04-15,2249,0.774,La Habra,23,Parts Per Million ( ppm ) 
2001-04-15,3265,0.442,Mission Viejo-26081 Via Pera,24,Parts Per Million ( ppm ) 
2001-04-15,2333,1.050,Riverside-Magnolia,24,Parts Per Million ( ppm ) 
2001-04-15,2596,0.857,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2001-04-15,2221,0.457,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2001-04-15,2709,0.543,San Luis Obispo-Marsh Street,23,Parts Per Million ( ppm ) 
2001-04-15,3153,0.322,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2001-04-15,3101,0.196,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2001-04-15,2360,0.217,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2001-04-15,3486,0.217,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2001-04-15,3023,0.204,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2001-04-15,2991,0.227,El Rio-Rio Mesa School #2,22,Parts Per Million ( ppm ) 
2001-04-15,2880,0.443,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2001-04-15,2589,0.661,Chula Vista,23,Parts Per Million ( ppm ) 
2001-04-15,2263,0.733,Escondido-E Valley Parkway,24,Parts Per Million ( ppm ) 
2001-04-15,2933,0.500,Otay Mesa-Paseo International,24,Parts Per Million ( ppm ) 
2001-04-15,2964,0.643,San Diego-12th Avenue,23,Parts Per Million ( ppm ) 
2001-04-15,2921,0.550,San Diego-Union Street,18,Parts Per Million ( ppm ) 
2001-04-15,2293,0.370,Fremont-Chapel Way,23,Parts Per Million ( ppm ) 
2001-04-15,3490,0.422,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2001-04-15,2225,0.467,Oakland-Alice Street,24,Parts Per Million ( ppm ) 
2001-04-15,2804,0.417,Bethel Island Road,23,Parts Per Million ( ppm ) 
2001-04-15,2831,0.387,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2001-04-15,2102,0.478,Pittsburg-10th Street,23,Parts Per Million ( ppm ) 
2001-04-15,3207,0.409,San Pablo-El Portal,23,Parts Per Million ( ppm ) 
2001-04-15,2622,0.530,San Rafael,23,Parts Per Million ( ppm ) 
2001-04-15,2655,0.548,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2001-04-15,2373,0.465,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2001-04-15,2325,0.683,San Francisco-Ellis Street,24,Parts Per Million ( ppm ) 
2001-04-15,2125,0.565,Redwood City,23,Parts Per Million ( ppm ) 
2001-04-15,2413,0.696,San Jose-4th Street,23,Parts Per Million ( ppm ) 
2001-04-15,2410,0.335,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2001-04-15,2105,0.409,Santa Rosa-5th Street,23,Parts Per Million ( ppm ) 
2001-04-15,3026,0.552,Clovis-N Villa Avenue,23,Parts Per Million ( ppm ) 
2001-04-15,3009,0.457,Fresno-1st Street,23,Parts Per Million ( ppm ) 
2001-04-15,2013,0.596,Fresno-Drummond Street,23,Parts Per Million ( ppm ) 
2001-04-15,2844,0.257,Fresno-Sierra Skypark #2,23,Parts Per Million ( ppm ) 
2001-04-15,3146,0.409,Bakersfield-5558 California Avenue,23,Parts Per Million ( ppm ) 
2001-04-15,3145,0.683,Bakersfield-Golden State Highway,23,Parts Per Million ( ppm ) 
2001-04-15,2094,0.378,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2001-04-15,2833,0.248,Modesto-14th Street,23,Parts Per Million ( ppm ) 
2001-04-15,2996,0.400,Turlock-S Minaret Street,23,Parts Per Million ( ppm ) 
2001-04-15,2032,0.513,Visalia-N Church Street,23,Parts Per Million ( ppm ) 
2001-04-15,3173,0.448,Calexico-East,23,Parts Per Million ( ppm ) 
2001-04-15,3135,0.913,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2001-04-15,2551,0.600,El Centro-9th Street,23,Parts Per Million ( ppm ) 
2001-04-15,2199,0.157,Palm Springs-Fire Station,23,Parts Per Million ( ppm ) 
2001-04-15,2115,0.478,Chico-Manzanita Avenue,23,Parts Per Million ( ppm ) 
2001-04-15,2956,0.274,Roseville-N Sunrise Blvd,23,Parts Per Million ( ppm ) 
2001-04-15,2123,0.213,North Highlands-Blackfoot Way,23,Parts Per Million ( ppm ) 
2001-04-15,3223,0.278,Sacramento-3801 Airport Road,23,Parts Per Million ( ppm ) 
2001-04-15,2731,0.061,Sacramento-Del Paso Manor,23,Parts Per Million ( ppm ) 
2001-04-15,2840,0.413,Sacramento-El Camino and Watt,23,Parts Per Million ( ppm ) 
2001-04-15,3011,0.239,Sacramento-T Street,23,Parts Per Million ( ppm ) 
2001-04-15,2958,0.378,Yuba City-Almond Street,23,Parts Per Million ( ppm ) 
2001-04-15,2143,0.574,Davis-UCD Campus,23,Parts Per Million ( ppm ) 
2001-04-16,2915,0.446,Mammoth Lakes-Gateway HC,24,Parts Per Million ( ppm ) 
2001-04-16,2948,0.435,South Lake Tahoe-Sandy Way,23,Parts Per Million ( ppm ) 
2001-04-16,2993,0.248,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2001-04-16,3144,0.248,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2001-04-16,3487,0.222,Echo Summit,23,Parts Per Million ( ppm ) 
2001-04-16,3017,0.222,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2001-04-16,2968,0.441,Sonora-Barretta Street,22,Parts Per Million ( ppm ) 
2001-04-16,3007,0.387,Lancaster-W Pondera Street,23,Parts Per Million ( ppm ) 
2001-04-16,2923,0.322,Barstow,23,Parts Per Million ( ppm ) 
2001-04-16,3500,0.648,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2001-04-16,3202,1.391,Mexicali-CBTIS,22,Parts Per Million ( ppm ) 
2001-04-16,3203,1.113,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2001-04-16,3185,1.600,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2001-04-16,3201,1.738,Mexicali-UABC,21,Parts Per Million ( ppm ) 
2001-04-16,3183,0.871,Rosarito,21,Parts Per Million ( ppm ) 
2001-04-16,3255,0.524,Tecate-Paseo Morelos,21,Parts Per Million ( ppm ) 
2001-04-16,3138,1.025,Tijuana-ITT,20,Parts Per Million ( ppm ) 
2001-04-16,3141,2.000,Tijuana-La Mesa,20,Parts Per Million ( ppm ) 
2001-04-16,3178,0.380,Tijuana-Las Playas,20,Parts Per Million ( ppm ) 
2001-04-16,3010,0.313,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2001-04-16,3116,0.550,Willits-899 S Main Street,22,Parts Per Million ( ppm ) 
2001-04-16,3489,0.688,Salinas-High School,24,Parts Per Million ( ppm ) 
