summary_date,site,monitor,pm25_davg,name,obs_count 
2011-07-15,3154,G,6.1,Keeler-Cerro Gordo Road,24 
2011-07-15,3144,B,5.0,San Andreas-Gold Strike Road,24 
2011-07-15,2353,A,6.9,Yosemite Village-Visitor Center,24 
2011-07-15,3126,C,6.7,Grass Valley-Litton Building,24 
2011-07-15,2208,D,6.0,Truckee-Fire Station,24 
2011-07-15,3128,C,4.6,Chester-222 1st Avenue,24 
2011-07-15,3494,E,9.5,Portola-161 Nevada Street,23 
2011-07-15,3020,C,5.7,Quincy-N Church Street,22 
2011-07-15,3121,B,11.1,Mojave-923 Poole Street,24 
2011-07-15,3779,A,2.6,Eureka-Humboldt Hill                    ,24 
2011-07-15,2271,C,4.8,Ukiah-County Library,24 
2011-07-15,3765,A,5.3,Willits-125 E Commercial Street,24 
2011-07-15,3132,A,3.5,Weaverville-Courthouse,24 
2011-07-15,3489,C,0.9,Salinas-High School,24 
2011-07-15,2628,B,2.0,Hollister-Fairview Road,23 
2011-07-15,3200,C,2.4,Santa Cruz AMS,24 
2011-07-15,2492,A,7.2,Burbank-W Palm Avenue,24 
2011-07-15,2492,D,13.8,Burbank-W Palm Avenue,24 
2011-07-15,2849,A,14.0,Glendora-Laurel,24 
2011-07-15,2899,A,8.4,Los Angeles-North Main Street,24 
2011-07-15,2429,F,9.1,North Long Beach,24 
2011-07-15,2429,A,12.2,North Long Beach,24 
2011-07-15,2420,C,18.4,Reseda,19 
2011-07-15,3502,A,14.4,Santa Clarita,20 
2011-07-15,3679,A,6.3,South Long Beach,24 
2011-07-15,3674,A,6.4,Anaheim-Pampas Lane,24 
2011-07-15,3674,D,10.8,Anaheim-Pampas Lane,24 
2011-07-15,3168,A,15.5,Banning Airport,24 
2011-07-15,2943,A,9.1,Lake Elsinore-W Flint Street,24 
2011-07-15,3702,C,19.0,Mira Loma Van Buren,24 
2011-07-15,3702,A,8.3,Mira Loma Van Buren,24 
2011-07-15,2333,C,11.4,Riverside-Magnolia,23 
2011-07-15,2596,Z,,Riverside-Rubidoux,18 
2011-07-15,2596,A,8.6,Riverside-Rubidoux,24 
2011-07-15,3777,A,7.4,Winchester-33700 Borel Road             ,24 
2011-07-15,2499,A,17.3,Crestline,24 
2011-07-15,2485,A,19.2,Upland,24 
2011-07-15,3762,A,8.0,Arroyo Grande-2391 Willow Road,24 
2011-07-15,2965,E,4.3,Atascadero-Lewis Avenue,24 
2011-07-15,2979,A,4.8,Nipomo-Guadalupe Road,23 
2011-07-15,3688,B,4.4,San Luis Obispo-3220 South Higuera St,24 
2011-07-15,3153,A,6.2,Goleta-Fairview,24 
2011-07-15,2360,B,5.2,Lompoc-S H Street,24 
2011-07-15,3665,D,9.2,Santa Barbara-700 East Canon Perdido,24 
2011-07-15,3486,D,5.2,Santa Maria-906 S Broadway,24 
2011-07-15,2991,C,8.6,El Rio-Rio Mesa School #2,24 
2011-07-15,3172,A,11.5,Ojai-Ojai Avenue,24 
2011-07-15,3505,B,12.1,Piru-3301 Pacific Avenue,23 
2011-07-15,2880,C,13.3,Simi Valley-Cochran Street,24 
2011-07-15,2984,E,8.9,Thousand Oaks-Moorpark Road,24 
2011-07-15,2460,A,18.1,Alpine-Victoria Drive,24 
2011-07-15,3198,A,7.1,Camp Pendleton,24 
2011-07-15,2327,F,8.7,El Cajon-Redwood Avenue,24 
2011-07-15,2263,G,10.3,Escondido-E Valley Parkway,24 
2011-07-15,2263,H,7.9,Escondido-E Valley Parkway,24 
2011-07-15,3690,B,10.0,San Diego-1110 Beardsley Street,24 
2011-07-15,3690,A,7.5,San Diego-1110 Beardsley Street,24 
2011-07-15,3490,D,2.2,Livermore-793 Rincon Avenue,24 
2011-07-15,3247,B,2.4,Oakland-9925 International Blvd,24 
2011-07-15,3742,A,3.9,Oakland-West,24 
2011-07-15,3506,A,5.8,Point Reyes,24 
2011-07-15,2655,A,5.0,Napa-Jefferson Avenue,24 
2011-07-15,2373,D,2.2,San Francisco-Arkansas Street,19 
2011-07-15,2125,D,1.5,Redwood City,24 
2011-07-15,3770,A,8.0,Cupertino-22601 Voss Ave,23 
2011-07-15,2320,B,2.5,Gilroy-9th Street,24 
2011-07-15,3661,A,4.6,San Jose-Jackson Street,24 
2011-07-15,3661,C,6.3,San Jose-Jackson Street,24 
2011-07-15,2410,D,2.3,Vallejo-304 Tuolumne Street,24 
2011-07-15,2105,B,2.5,Santa Rosa-5th Street,24 
2011-07-15,3026,D,8.2,Clovis-N Villa Avenue,24 
2011-07-15,3009,D,11.4,Fresno-1st Street,24 
2011-07-15,3009,A,5.7,Fresno-1st Street,24 
2011-07-15,3768,A,11.2,Huron-16875 4th Street,24 
2011-07-15,3759,A,5.0,Tranquility-32650 West Adams Avenue,24 
2011-07-15,3146,G,8.1,Bakersfield-5558 California Avenue,23 
2011-07-15,3146,H,9.4,Bakersfield-5558 California Avenue,23 
2011-07-15,3146,B,9.4,Bakersfield-5558 California Avenue,24 
2011-07-15,3769,A,8.4,Lebec-Beartrap Road,24 
2011-07-15,3129,A,7.6,Hanford-S Irwin Street,24 
2011-07-15,3771,A,13.3,Madera-28261 Avenue 14,24 
2011-07-15,3022,A,8.3,Merced-S Coffee Avenue,24 
2011-07-15,3772,A,2.8,Manteca-530 Fishback Rd,24 
2011-07-15,2094,F,5.8,Stockton-Hazelton Street,23 
2011-07-15,2094,G,7.8,Stockton-Hazelton Street,23 
2011-07-15,3696,A,1.6,Tracy-Airport,24 
2011-07-15,2833,I,5.2,Modesto-14th Street,24 
2011-07-15,2996,A,7.0,Turlock-S Minaret Street,24 
2011-07-15,3763,A,12.0,Porterville-1839 Newcomb Street,24 
2011-07-15,3484,B,11.5,Sequoia and Kings Canyon Natl Park,24 
2011-07-15,3484,A,11.5,Sequoia and Kings Canyon Natl Park,24 
2011-07-15,2032,B,,Visalia-N Church Street,10 
2011-07-15,5406,t,4.4,Salton Sea Park,19 
2011-07-15,2115,D,9.0,Chico-Manzanita Avenue,24 
2011-07-15,2115,C,11.3,Chico-Manzanita Avenue,24 
2011-07-15,2630,A,14.0,Gridley-Cowee Avenue,24 
2011-07-15,3786,A,8.8,Paradise-Theater                        ,24 
2011-07-15,2744,B,10.4,Colusa-Sunrise Blvd,24 
2011-07-15,3714,A,11.0,Willows-720 N Colusa Street,22 
2011-07-15,2956,B,6.2,Roseville-N Sunrise Blvd,24 
2011-07-15,2977,A,6.7,Elk Grove-Bruceville Road,24 
2011-07-15,3187,A,5.1,Folsom-Natoma Street,24 
2011-07-15,2731,D,7.4,Sacramento-Del Paso Manor,24 
2011-07-15,3011,F,4.2,Sacramento-T Street,24 
2011-07-15,2958,A,3.9,Yuba City-Almond Street,24 
2011-07-15,2958,C,4.7,Yuba City-Almond Street,24 
2011-07-15,2143,A,9.6,Davis-UCD Campus,23 
2011-07-16,3154,G,5.7,Keeler-Cerro Gordo Road,24 
2011-07-16,3144,B,3.6,San Andreas-Gold Strike Road,24 
2011-07-16,2353,A,5.0,Yosemite Village-Visitor Center,24 
2011-07-16,3126,C,5.5,Grass Valley-Litton Building,24 
2011-07-16,2208,D,2.6,Truckee-Fire Station,24 
2011-07-16,3128,C,4.5,Chester-222 1st Avenue,24 
2011-07-16,3494,E,8.8,Portola-161 Nevada Street,24 
2011-07-16,3020,C,6.3,Quincy-N Church Street,24 
2011-07-16,3121,B,9.2,Mojave-923 Poole Street,24 
2011-07-16,3779,A,3.3,Eureka-Humboldt Hill                    ,24 
2011-07-16,2271,C,2.0,Ukiah-County Library,20 
2011-07-16,3765,A,3.5,Willits-125 E Commercial Street,24 
2011-07-16,3132,A,5.2,Weaverville-Courthouse,24 
2011-07-16,3489,C,2.1,Salinas-High School,24 
2011-07-16,2628,B,3.1,Hollister-Fairview Road,24 
2011-07-16,3200,C,2.1,Santa Cruz AMS,24 
2011-07-16,2492,A,8.2,Burbank-W Palm Avenue,24 
2011-07-16,2492,D,17.0,Burbank-W Palm Avenue,24 
2011-07-16,2849,A,17.6,Glendora-Laurel,24 
2011-07-16,2899,A,8.8,Los Angeles-North Main Street,24 
2011-07-16,2429,A,6.5,North Long Beach,24 
2011-07-16,2429,F,9.5,North Long Beach,24 
2011-07-16,2420,C,19.6,Reseda,24 
2011-07-16,3502,A,14.4,Santa Clarita,21 
2011-07-16,3679,A,6.8,South Long Beach,24 
2011-07-16,3674,D,11.2,Anaheim-Pampas Lane,24 
2011-07-16,3674,A,6.5,Anaheim-Pampas Lane,24 
2011-07-16,3168,A,19.5,Banning Airport,24 
2011-07-16,2943,A,13.0,Lake Elsinore-W Flint Street,24 
2011-07-16,3702,C,22.9,Mira Loma Van Buren,24 
2011-07-16,3702,A,11.3,Mira Loma Van Buren,24 
2011-07-16,2333,C,14.5,Riverside-Magnolia,24 
2011-07-16,2596,A,10.6,Riverside-Rubidoux,24 
2011-07-16,2596,Z,20.0,Riverside-Rubidoux,24 
2011-07-16,3777,A,9.8,Winchester-33700 Borel Road             ,24 
2011-07-16,2499,A,14.5,Crestline,24 
2011-07-16,2485,A,20.7,Upland,24 
2011-07-16,3762,A,10.1,Arroyo Grande-2391 Willow Road,24 
2011-07-16,2965,E,3.5,Atascadero-Lewis Avenue,24 
2011-07-16,2979,A,5.2,Nipomo-Guadalupe Road,24 
2011-07-16,3688,B,2.0,San Luis Obispo-3220 South Higuera St,23 
2011-07-16,3153,A,5.5,Goleta-Fairview,24 
2011-07-16,2360,B,3.5,Lompoc-S H Street,24 
2011-07-16,3665,D,8.5,Santa Barbara-700 East Canon Perdido,24 
2011-07-16,3486,D,4.3,Santa Maria-906 S Broadway,24 
2011-07-16,2991,C,8.1,El Rio-Rio Mesa School #2,24 
2011-07-16,3172,A,9.3,Ojai-Ojai Avenue,24 
2011-07-16,3505,B,11.9,Piru-3301 Pacific Avenue,24 
2011-07-16,2880,C,12.4,Simi Valley-Cochran Street,24 
2011-07-16,2984,E,8.1,Thousand Oaks-Moorpark Road,24 
2011-07-16,2460,A,16.8,Alpine-Victoria Drive,24 
2011-07-16,3198,A,9.7,Camp Pendleton,24 
2011-07-16,2327,F,8.7,El Cajon-Redwood Avenue,24 
2011-07-16,2263,H,9.3,Escondido-E Valley Parkway,24 
2011-07-16,2263,G,10.3,Escondido-E Valley Parkway,24 
2011-07-16,3690,A,6.1,San Diego-1110 Beardsley Street,24 
2011-07-16,3690,B,8.6,San Diego-1110 Beardsley Street,24 
2011-07-16,3490,D,0.3,Livermore-793 Rincon Avenue,24 
2011-07-16,3247,B,3.4,Oakland-9925 International Blvd,24 
2011-07-16,3742,A,5.1,Oakland-West,24 
2011-07-16,3506,A,6.5,Point Reyes,24 
2011-07-16,2655,A,4.0,Napa-Jefferson Avenue,24 
2011-07-16,2373,D,1.1,San Francisco-Arkansas Street,24 
2011-07-16,2125,D,2.0,Redwood City,24 
2011-07-16,3770,A,7.0,Cupertino-22601 Voss Ave,24 
2011-07-16,2320,B,2.4,Gilroy-9th Street,24 
2011-07-16,3661,C,5.8,San Jose-Jackson Street,24 
2011-07-16,2410,D,0.8,Vallejo-304 Tuolumne Street,24 
2011-07-16,2105,B,1.4,Santa Rosa-5th Street,24 
2011-07-16,3026,D,7.2,Clovis-N Villa Avenue,24 
2011-07-16,3009,D,10.7,Fresno-1st Street,24 
2011-07-16,3009,A,4.0,Fresno-1st Street,24 
2011-07-16,3768,A,10.2,Huron-16875 4th Street,24 
2011-07-16,3759,A,5.1,Tranquility-32650 West Adams Avenue,24 
