summary_date,site,ozone_davg,name,obs_count,units 
2000-02-15,3151,0.039,Death Valley Natl Monument,23,Parts Per Million ( ppm ) 
2000-02-15,2914,0.020,Lakeport-Lakeport Blvd,23,Parts Per Million ( ppm ) 
2000-02-15,2948,0.031,South Lake Tahoe-Sandy Way,23,Parts Per Million ( ppm ) 
2000-02-15,2993,0.018,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2000-02-15,3144,0.015,San Andreas-Gold Strike Road,24,Parts Per Million ( ppm ) 
2000-02-15,3017,0.028,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2000-02-15,3018,0.044,Yosemite Natl Park-Turtleback Dome,22,Parts Per Million ( ppm ) 
2000-02-15,3126,0.044,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2000-02-15,2208,0.015,Truckee-Fire Station,24,Parts Per Million ( ppm ) 
2000-02-15,3002,0.019,Colfax-City Hall,24,Parts Per Million ( ppm ) 
2000-02-15,3020,0.023,Quincy-N Church Street,24,Parts Per Million ( ppm ) 
2000-02-15,3164,0.039,Five Mile Learning Center,23,Parts Per Million ( ppm ) 
2000-02-15,2968,0.017,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2000-02-15,3121,0.029,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2000-02-15,3007,0.015,Lancaster-W Pondera Street,23,Parts Per Million ( ppm ) 
2000-02-15,2923,0.015,Barstow,23,Parts Per Million ( ppm ) 
2000-02-15,2650,0.022,Hesperia-Olive Street,24,Parts Per Million ( ppm ) 
2000-02-15,3152,0.041,Joshua Tree NP - Black Rock,18,Parts Per Million ( ppm ) 
2000-02-15,2830,0.032,Phelan-Beekley Road and Phelan Road,23,Parts Per Million ( ppm ) 
2000-02-15,3215,0.032,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2000-02-15,3124,0.029,Twentynine Palms-Adobe Road #2,23,Parts Per Million ( ppm ) 
2000-02-15,3500,0.016,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2000-02-15,3202,0.010,Mexicali-CBTIS,23,Parts Per Million ( ppm ) 
2000-02-15,3203,0.016,Mexicali-Cobach,22,Parts Per Million ( ppm ) 
2000-02-15,3185,0.014,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2000-02-15,3255,0.018,Tecate-Paseo Morelos,19,Parts Per Million ( ppm ) 
2000-02-15,3138,0.009,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2000-02-15,3141,0.004,Tijuana-La Mesa,18,Parts Per Million ( ppm ) 
2000-02-15,3178,0.011,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
