summary_date,site,no_davg,name,obs_count,units 
2009-03-01,3658,0.006,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2009-03-01,2923,0.030,Barstow,23,Parts Per Million ( ppm ) 
2009-03-01,3215,0.002,Trona-Athol and Telegraph,24,Parts Per Million ( ppm ) 
2009-03-01,3500,0.012,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2009-03-01,3681,0.021,Mexicali-Carretera,23,Parts Per Million ( ppm ) 
2009-03-01,3203,0.078,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2009-03-01,3185,0.055,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2009-03-01,3183,0.008,Rosarito,23,Parts Per Million ( ppm ) 
2009-03-01,3141,0.062,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2009-03-01,3489,0.000,Salinas-High School,23,Parts Per Million ( ppm ) 
2009-03-01,2329,0.001,Davenport,23,Parts Per Million ( ppm ) 
2009-03-01,2484,0.001,Azusa,23,Parts Per Million ( ppm ) 
2009-03-01,2492,0.022,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2009-03-01,3743,0.050,Compton-700 North Bullis Road,23,Parts Per Million ( ppm ) 
2009-03-01,2849,0.001,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2009-03-01,2899,0.017,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2009-03-01,3683,0.011,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2009-03-01,2429,0.018,North Long Beach,23,Parts Per Million ( ppm ) 
2009-03-01,2160,0.003,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2009-03-01,3693,0.019,Pico Rivera-4144 San Gabriel,23,Parts Per Million ( ppm ) 
2009-03-01,2898,0.017,Pomona,23,Parts Per Million ( ppm ) 
2009-03-01,2420,0.024,Reseda,23,Parts Per Million ( ppm ) 
2009-03-01,3502,0.001,Santa Clarita,23,Parts Per Million ( ppm ) 
2009-03-01,2494,0.012,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2009-03-01,3674,0.026,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2009-03-01,2937,0.024,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2009-03-01,2249,0.015,La Habra,23,Parts Per Million ( ppm ) 
2009-03-01,3168,0.003,Banning Airport,23,Parts Per Million ( ppm ) 
2009-03-01,2943,0.005,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2009-03-01,3747,0.013,Mira Loma-10551 Bellegrave,23,Parts Per Million ( ppm ) 
2009-03-01,3702,0.017,Mira Loma Van Buren,23,Parts Per Million ( ppm ) 
2009-03-01,2333,0.016,Riverside-Magnolia,23,Parts Per Million ( ppm ) 
2009-03-01,2596,0.016,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2009-03-01,2266,0.008,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2009-03-01,2221,0.012,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
