summary_date,site,no2_davg,name,obs_count,units 
2001-02-08,2948,0.015,South Lake Tahoe-Sandy Way,23,Parts Per Million ( ppm ) 
2001-02-08,3487,0.002,Echo Summit,23,Parts Per Million ( ppm ) 
2001-02-08,3121,0.013,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2001-02-08,3007,0.028,Lancaster-W Pondera Street,18,Parts Per Million ( ppm ) 
2001-02-08,2923,0.023,Barstow,22,Parts Per Million ( ppm ) 
2001-02-08,3215,0.004,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2001-02-08,3500,0.015,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2001-02-08,3202,0.024,Mexicali-CBTIS,23,Parts Per Million ( ppm ) 
2001-02-08,3203,0.017,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2001-02-08,3185,0.017,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2001-02-08,3201,0.020,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2001-02-08,3183,0.009,Rosarito,23,Parts Per Million ( ppm ) 
2001-02-08,3255,0.016,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2001-02-08,3141,0.021,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2001-02-08,3178,0.012,Tijuana-Las Playas,22,Parts Per Million ( ppm ) 
2001-02-08,3010,0.014,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2001-02-08,3116,0.011,Willits-899 S Main Street,22,Parts Per Million ( ppm ) 
2001-02-08,3489,0.003,Salinas-High School,24,Parts Per Million ( ppm ) 
2001-02-08,2329,0.005,Davenport,24,Parts Per Million ( ppm ) 
2001-02-08,3481,0.011,Incline Village-846 Tahoe Blvd,23,Parts Per Million ( ppm ) 
2001-02-08,2484,0.025,Azusa,23,Parts Per Million ( ppm ) 
2001-02-08,2492,0.033,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2001-02-08,2849,0.015,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2001-02-08,2045,0.035,Hawthorne,23,Parts Per Million ( ppm ) 
2001-02-08,2899,0.035,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2001-02-08,2583,0.036,Lynwood,23,Parts Per Million ( ppm ) 
2001-02-08,2429,0.035,North Long Beach,23,Parts Per Million ( ppm ) 
