summary_date,site,no_davg,name,obs_count,units 
2002-02-22,2948,0.009,South Lake Tahoe-Sandy Way,23,Parts Per Million ( ppm ) 
2002-02-22,3487,0.005,Echo Summit,23,Parts Per Million ( ppm ) 
2002-02-22,3121,0.011,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2002-02-22,3658,0.037,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2002-02-22,3215,0.002,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2002-02-22,3500,0.073,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2002-02-22,3185,0.089,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2002-02-22,3183,0.013,Rosarito,23,Parts Per Million ( ppm ) 
2002-02-22,3489,0.001,Salinas-High School,23,Parts Per Million ( ppm ) 
2002-02-22,2329,0.002,Davenport,24,Parts Per Million ( ppm ) 
2002-02-22,3481,0.010,Incline Village-846 Tahoe Blvd,23,Parts Per Million ( ppm ) 
2002-02-22,2484,0.013,Azusa,23,Parts Per Million ( ppm ) 
2002-02-22,2492,0.117,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2002-02-22,2849,0.003,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2002-02-22,2045,0.041,Hawthorne,23,Parts Per Million ( ppm ) 
2002-02-22,3508,0.091,Los Angeles-651 Mott Street,23,Parts Per Million ( ppm ) 
2002-02-22,2899,0.081,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2002-02-22,2583,0.068,Lynwood,23,Parts Per Million ( ppm ) 
2002-02-22,2429,0.049,North Long Beach,23,Parts Per Million ( ppm ) 
2002-02-22,2160,0.049,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2002-02-22,2166,0.064,Pico Rivera,23,Parts Per Million ( ppm ) 
2002-02-22,2898,0.121,Pomona,18,Parts Per Million ( ppm ) 
2002-02-22,2420,0.069,Reseda,23,Parts Per Million ( ppm ) 
2002-02-22,3502,0.015,Santa Clarita,23,Parts Per Million ( ppm ) 
2002-02-22,2494,0.063,West Los Angeles-VA Hospital,18,Parts Per Million ( ppm ) 
2002-02-22,3509,0.059,Wilmington-1115 N.Mahar Avenue,23,Parts Per Million ( ppm ) 
2002-02-22,3674,0.038,Anaheim-Pampas Lane,24,Parts Per Million ( ppm ) 
2002-02-22,2937,0.099,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2002-02-22,2249,0.037,La Habra,23,Parts Per Million ( ppm ) 
2002-02-22,3168,0.007,Banning Airport,23,Parts Per Million ( ppm ) 
2002-02-22,2943,0.021,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2002-02-22,2266,0.054,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2002-02-22,2221,0.030,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2002-02-22,2485,0.031,Upland,23,Parts Per Million ( ppm ) 
2002-02-22,2965,0.017,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2002-02-22,2671,0.015,Grover City-Lesage Drive,23,Parts Per Million ( ppm ) 
2002-02-22,2321,0.010,Morro Bay,23,Parts Per Million ( ppm ) 
2002-02-22,3251,0.004,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2002-02-22,2709,0.022,San Luis Obispo-Marsh Street,23,Parts Per Million ( ppm ) 
2002-02-22,3003,0.001,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2002-02-22,2008,0.004,El Capitan Beach,23,Parts Per Million ( ppm ) 
2002-02-22,2954,0.002,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2002-02-22,3153,0.010,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2002-02-22,3101,0.000,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2002-02-22,2992,0.000,Lompoc-HSandP,20,Parts Per Million ( ppm ) 
2002-02-22,2360,0.013,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2002-02-22,2957,0.000,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2002-02-22,3486,0.004,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2002-02-22,3023,0.000,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2002-02-22,2991,0.004,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2002-02-22,3172,0.005,Ojai-Ojai Avenue,23,Parts Per Million ( ppm ) 
2002-02-22,2880,0.011,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2002-02-22,2984,0.010,Thousand Oaks-Moorpark Road,23,Parts Per Million ( ppm ) 
2002-02-22,2756,0.000,Ventura County-W Casitas Pass Road,23,Parts Per Million ( ppm ) 
2002-02-22,2088,0.007,Ventura-Emma Wood State Beach,23,Parts Per Million ( ppm ) 
2002-02-22,2460,0.003,Alpine-Victoria Drive,21,Parts Per Million ( ppm ) 
2002-02-22,3198,0.017,Camp Pendleton,24,Parts Per Million ( ppm ) 
2002-02-22,2589,0.025,Chula Vista,23,Parts Per Million ( ppm ) 
2002-02-22,2327,0.062,El Cajon-Redwood Avenue,22,Parts Per Million ( ppm ) 
2002-02-22,2263,0.078,Escondido-E Valley Parkway,24,Parts Per Million ( ppm ) 
2002-02-22,2964,0.095,San Diego-12th Avenue,23,Parts Per Million ( ppm ) 
2002-02-22,2040,0.027,San Diego-Overland Avenue,22,Parts Per Million ( ppm ) 
2002-02-22,2293,0.006,Fremont-Chapel Way,23,Parts Per Million ( ppm ) 
2002-02-22,3490,0.020,Livermore-793 Rincon Avenue,22,Parts Per Million ( ppm ) 
2002-02-22,3659,0.086,Oakland-6701 International Blvd,23,Parts Per Million ( ppm ) 
2002-02-22,2804,0.004,Bethel Island Road,23,Parts Per Million ( ppm ) 
2002-02-22,2831,0.015,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2002-02-22,2102,0.010,Pittsburg-10th Street,23,Parts Per Million ( ppm ) 
2002-02-22,3207,0.002,San Pablo-El Portal,21,Parts Per Million ( ppm ) 
2002-02-22,2622,0.028,San Rafael,23,Parts Per Million ( ppm ) 
2002-02-22,2655,0.021,Napa-Jefferson Avenue,22,Parts Per Million ( ppm ) 
2002-02-22,2373,0.041,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2002-02-22,2125,0.030,Redwood City,21,Parts Per Million ( ppm ) 
2002-02-22,2413,0.057,San Jose-4th Street,23,Parts Per Million ( ppm ) 
2002-02-22,2410,0.004,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2002-02-22,2105,0.028,Santa Rosa-5th Street,23,Parts Per Million ( ppm ) 
2002-02-22,3026,0.015,Clovis-N Villa Avenue,23,Parts Per Million ( ppm ) 
2002-02-22,3009,0.030,Fresno-1st Street,23,Parts Per Million ( ppm ) 
2002-02-22,2013,0.042,Fresno-Drummond Street,23,Parts Per Million ( ppm ) 
2002-02-22,2844,0.015,Fresno-Sierra Skypark #2,23,Parts Per Million ( ppm ) 
2002-02-22,2114,0.004,Parlier,23,Parts Per Million ( ppm ) 
2002-02-22,2941,0.003,Arvin-Bear Mountain Blvd,23,Parts Per Million ( ppm ) 
2002-02-22,3146,0.057,Bakersfield-5558 California Avenue,22,Parts Per Million ( ppm ) 
2002-02-22,3145,0.053,Bakersfield-Golden State Highway,23,Parts Per Million ( ppm ) 
2002-02-22,2312,0.004,Edison,23,Parts Per Million ( ppm ) 
2002-02-22,2772,0.009,Oildale-3311 Manor Street,23,Parts Per Million ( ppm ) 
2002-02-22,2981,0.017,Shafter-Walker Street,23,Parts Per Million ( ppm ) 
2002-02-22,3129,0.024,Hanford-S Irwin Street,23,Parts Per Million ( ppm ) 
2002-02-22,3211,0.017,Madera-Pump Yard,23,Parts Per Million ( ppm ) 
2002-02-22,3022,0.036,Merced-S Coffee Avenue,23,Parts Per Million ( ppm ) 
2002-02-22,2094,0.039,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2002-02-22,3159,0.020,Tracy-24371 Patterson Pass Road,23,Parts Per Million ( ppm ) 
2002-02-22,2833,0.052,Modesto-14th Street,23,Parts Per Million ( ppm ) 
2002-02-22,2996,0.039,Turlock-S Minaret Street,23,Parts Per Million ( ppm ) 
2002-02-22,2032,0.020,Visalia-N Church Street,23,Parts Per Million ( ppm ) 
2002-02-22,3173,0.013,Calexico-East,23,Parts Per Million ( ppm ) 
2002-02-22,3135,0.030,Calexico-Ethel Street,22,Parts Per Million ( ppm ) 
2002-02-22,2551,0.016,El Centro-9th Street,23,Parts Per Million ( ppm ) 
2002-02-22,2199,0.009,Palm Springs-Fire Station,23,Parts Per Million ( ppm ) 
2002-02-22,2115,0.018,Chico-Manzanita Avenue,23,Parts Per Million ( ppm ) 
2002-02-22,2956,0.029,Roseville-N Sunrise Blvd,23,Parts Per Million ( ppm ) 
2002-02-22,2977,0.019,Elk Grove-Bruceville Road,23,Parts Per Million ( ppm ) 
2002-02-22,2123,0.026,North Highlands-Blackfoot Way,23,Parts Per Million ( ppm ) 
2002-02-22,3223,0.027,Sacramento-3801 Airport Road,23,Parts Per Million ( ppm ) 
2002-02-22,2731,0.041,Sacramento-Del Paso Manor,23,Parts Per Million ( ppm ) 
