summary_date,site,no_davg,name,obs_count,units 
2004-11-08,3664,0.001,Yosemite National Park-Merced River,22,Parts Per Million ( ppm ) 
2004-11-08,3121,0.001,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2004-11-08,3658,0.006,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2004-11-08,2923,0.009,Barstow,23,Parts Per Million ( ppm ) 
2004-11-08,3215,0.001,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2004-11-08,3500,0.011,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2004-11-08,3185,0.013,Mexicali-ITM,22,Parts Per Million ( ppm ) 
2004-11-08,3183,0.005,Rosarito,23,Parts Per Million ( ppm ) 
2004-11-08,3255,0.008,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2004-11-08,3138,0.012,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2004-11-08,3141,0.047,Tijuana-La Mesa,21,Parts Per Million ( ppm ) 
2004-11-08,3178,0.004,Tijuana-Las Playas,21,Parts Per Million ( ppm ) 
2004-11-08,3489,0.002,Salinas-High School,24,Parts Per Million ( ppm ) 
2004-11-08,2329,0.000,Davenport,23,Parts Per Million ( ppm ) 
2004-11-08,2484,0.012,Azusa,23,Parts Per Million ( ppm ) 
2004-11-08,2492,0.037,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2004-11-08,2849,0.008,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2004-11-08,2899,0.048,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2004-11-08,3683,0.017,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2004-11-08,2583,0.053,Lynwood,22,Parts Per Million ( ppm ) 
2004-11-08,2429,0.034,North Long Beach,23,Parts Per Million ( ppm ) 
2004-11-08,2160,0.018,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2004-11-08,2166,0.045,Pico Rivera,23,Parts Per Million ( ppm ) 
2004-11-08,2898,0.041,Pomona,23,Parts Per Million ( ppm ) 
2004-11-08,2420,0.028,Reseda,23,Parts Per Million ( ppm ) 
2004-11-08,3502,0.019,Santa Clarita,22,Parts Per Million ( ppm ) 
2004-11-08,2494,0.023,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
