summary_date,site,no2_davg,name,obs_count,units 
2014-05-22,3658,0.010,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2014-05-22,2923,0.015,Barstow,22,Parts Per Million ( ppm ) 
2014-05-22,3215,-0.001,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2014-05-22,3500,0.014,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2014-05-22,3779,0.001,Eureka-Humboldt Hill                    ,24,Parts Per Million ( ppm ) 
2014-05-22,3716,0.002,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2014-05-22,3489,0.001,Salinas-High School,24,Parts Per Million ( ppm ) 
2014-05-22,2484,0.012,Azusa,19,Parts Per Million ( ppm ) 
2014-05-22,3743,0.009,Compton-700 North Bullis Road,20,Parts Per Million ( ppm ) 
2014-05-22,2849,0.011,Glendora-Laurel,22,Parts Per Million ( ppm ) 
2014-05-22,3774,0.012,Long Beach-2425 Webster Street          ,23,Parts Per Million ( ppm ) 
2014-05-22,2899,0.015,Los Angeles-North Main Street,22,Parts Per Million ( ppm ) 
2014-05-22,3683,0.004,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2014-05-22,2160,0.010,Pasadena-S Wilson Avenue,22,Parts Per Million ( ppm ) 
2014-05-22,3693,0.010,Pico Rivera-4144 San Gabriel,21,Parts Per Million ( ppm ) 
2014-05-22,2898,0.014,Pomona,22,Parts Per Million ( ppm ) 
2014-05-22,2420,0.009,Reseda,22,Parts Per Million ( ppm ) 
2014-05-22,3502,0.012,Santa Clarita,21,Parts Per Million ( ppm ) 
2014-05-22,2494,0.007,West Los Angeles-VA Hospital,22,Parts Per Million ( ppm ) 
2014-05-22,3809,0.026,Anaheim-812 W Vermont Street            ,24,Parts Per Million ( ppm ) 
2014-05-22,3674,0.005,Anaheim-Pampas Lane,22,Parts Per Million ( ppm ) 
2014-05-22,2937,0.002,Costa Mesa-Mesa Verde Drive,20,Parts Per Million ( ppm ) 
2014-05-22,2249,0.007,La Habra,21,Parts Per Million ( ppm ) 
2014-05-22,3702,0.007,Mira Loma Van Buren,23,Parts Per Million ( ppm ) 
2014-05-22,2333,0.010,Riverside-Magnolia,18,Parts Per Million ( ppm ) 
2014-05-22,2596,0.009,Riverside-Rubidoux,22,Parts Per Million ( ppm ) 
2014-05-22,2266,0.013,Fontana-Arrow Highway,22,Parts Per Million ( ppm ) 
2014-05-22,2221,0.014,San Bernardino-4th Street,22,Parts Per Million ( ppm ) 
2014-05-22,2485,0.009,Upland,22,Parts Per Million ( ppm ) 
2014-05-22,2965,0.003,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2014-05-22,3251,0.001,Nipomo-Regional Park,22,Parts Per Million ( ppm ) 
2014-05-22,3003,0.002,Carpinteria-Gobernador Road,22,Parts Per Million ( ppm ) 
2014-05-22,2008,0.001,El Capitan Beach,23,Parts Per Million ( ppm ) 
2014-05-22,2954,0.004,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2014-05-22,3153,0.004,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2014-05-22,3101,0.000,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2014-05-22,2992,0.001,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2014-05-22,2360,0.001,Lompoc-S H Street,22,Parts Per Million ( ppm ) 
2014-05-22,2957,0.001,Paradise Road-Los Padres National Forest,22,Parts Per Million ( ppm ) 
2014-05-22,3665,0.004,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2014-05-22,3486,0.006,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2014-05-22,3023,0.000,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2014-05-22,2991,0.005,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2014-05-22,2880,0.007,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2014-05-22,2460,0.004,Alpine-Victoria Drive,20,Parts Per Million ( ppm ) 
2014-05-22,3198,0.002,Camp Pendleton,22,Parts Per Million ( ppm ) 
2014-05-22,2589,0.002,Chula Vista,22,Parts Per Million ( ppm ) 
2014-05-22,2263,0.004,Escondido-E Valley Parkway,21,Parts Per Million ( ppm ) 
2014-05-22,2933,0.010,Otay Mesa-Paseo International,24,Parts Per Million ( ppm ) 
2014-05-22,3690,0.004,San Diego-1110 Beardsley Street,22,Parts Per Million ( ppm ) 
2014-05-22,3766,0.003,San Diego-Kearny Villa Road,20,Parts Per Million ( ppm ) 
2014-05-22,3773,0.003,Livermore-13224 Patterson Pass Road,23,Parts Per Million ( ppm ) 
2014-05-22,3490,0.008,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2014-05-22,3247,0.007,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2014-05-22,3803,0.015,Oakland-Laney College                   ,23,Parts Per Million ( ppm ) 
2014-05-22,3742,0.009,Oakland-West,23,Parts Per Million ( ppm ) 
2014-05-22,2804,0.004,Bethel Island Road,23,Parts Per Million ( ppm ) 
2014-05-22,2831,0.004,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2014-05-22,3668,0.006,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2014-05-22,3782,0.005,San Ramon-9885 Alcosta Bl               ,23,Parts Per Million ( ppm ) 
2014-05-22,2622,0.006,San Rafael,23,Parts Per Million ( ppm ) 
2014-05-22,2655,0.004,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2014-05-22,2373,0.005,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2014-05-22,2125,0.007,Redwood City,23,Parts Per Million ( ppm ) 
2014-05-22,3661,0.007,San Jose-Jackson Street,18,Parts Per Million ( ppm ) 
2014-05-22,2410,0.005,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2014-05-22,3804,0.002,Sebastopol-103 Morris Street            ,23,Parts Per Million ( ppm ) 
2014-05-22,2013,0.008,Fresno-Drummond Street,22,Parts Per Million ( ppm ) 
2014-05-22,3781,0.009,Fresno-Garland                          ,20,Parts Per Million ( ppm ) 
2014-05-22,2844,0.006,Fresno-Sierra Skypark #2,23,Parts Per Million ( ppm ) 
2014-05-22,2114,0.011,Parlier,22,Parts Per Million ( ppm ) 
2014-05-22,3787,0.008,Bakersfield-Municipal Airport,22,Parts Per Million ( ppm ) 
2014-05-22,2312,0.001,Edison,23,Parts Per Million ( ppm ) 
2014-05-22,2981,0.009,Shafter-Walker Street,23,Parts Per Million ( ppm ) 
2014-05-22,3129,0.009,Hanford-S Irwin Street,22,Parts Per Million ( ppm ) 
2014-05-22,3211,0.004,Madera-Pump Yard,22,Parts Per Million ( ppm ) 
2014-05-22,2094,0.008,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2014-05-22,3696,0.005,Tracy-Airport,22,Parts Per Million ( ppm ) 
2014-05-22,2032,0.006,Visalia-N Church Street,23,Parts Per Million ( ppm ) 
2014-05-22,3135,0.006,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2014-05-22,2551,0.002,El Centro-9th Street,22,Parts Per Million ( ppm ) 
2014-05-22,2199,0.004,Palm Springs-Fire Station,22,Parts Per Million ( ppm ) 
2014-05-22,3783,0.005,Chico-East Avenue                       ,23,Parts Per Million ( ppm ) 
2014-05-22,2956,0.006,Roseville-N Sunrise Blvd,23,Parts Per Million ( ppm ) 
2014-05-22,2977,0.003,Elk Grove-Bruceville Road,24,Parts Per Million ( ppm ) 
2014-05-22,3187,0.004,Folsom-Natoma Street,24,Parts Per Million ( ppm ) 
2014-05-22,2123,0.004,North Highlands-Blackfoot Way,23,Parts Per Million ( ppm ) 
2014-05-22,2731,0.003,Sacramento-Del Paso Manor,22,Parts Per Million ( ppm ) 
2014-05-22,3011,0.005,Sacramento-T Street,18,Parts Per Million ( ppm ) 
2014-05-22,2958,0.008,Yuba City-Almond Street,23,Parts Per Million ( ppm ) 
2014-05-22,2143,0.004,Davis-UCD Campus,18,Parts Per Million ( ppm ) 
2014-05-23,3658,0.007,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2014-05-23,2923,0.013,Barstow,22,Parts Per Million ( ppm ) 
2014-05-23,3215,0.000,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2014-05-23,3500,0.014,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2014-05-23,3779,0.000,Eureka-Humboldt Hill                    ,23,Parts Per Million ( ppm ) 
2014-05-23,3716,0.001,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2014-05-23,3489,0.001,Salinas-High School,24,Parts Per Million ( ppm ) 
2014-05-23,2484,0.017,Azusa,22,Parts Per Million ( ppm ) 
2014-05-23,3743,0.005,Compton-700 North Bullis Road,21,Parts Per Million ( ppm ) 
2014-05-23,2849,0.012,Glendora-Laurel,22,Parts Per Million ( ppm ) 
2014-05-23,3774,0.011,Long Beach-2425 Webster Street          ,22,Parts Per Million ( ppm ) 
2014-05-23,3683,0.002,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2014-05-23,2160,0.008,Pasadena-S Wilson Avenue,22,Parts Per Million ( ppm ) 
2014-05-23,3693,0.008,Pico Rivera-4144 San Gabriel,21,Parts Per Million ( ppm ) 
2014-05-23,2898,0.014,Pomona,23,Parts Per Million ( ppm ) 
2014-05-23,2420,0.006,Reseda,23,Parts Per Million ( ppm ) 
2014-05-23,3502,0.011,Santa Clarita,22,Parts Per Million ( ppm ) 
2014-05-23,2494,0.002,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2014-05-23,3809,0.027,Anaheim-812 W Vermont Street            ,24,Parts Per Million ( ppm ) 
2014-05-23,3674,0.006,Anaheim-Pampas Lane,22,Parts Per Million ( ppm ) 
2014-05-23,2937,0.003,Costa Mesa-Mesa Verde Drive,20,Parts Per Million ( ppm ) 
2014-05-23,3168,0.003,Banning Airport,22,Parts Per Million ( ppm ) 
2014-05-23,3702,0.006,Mira Loma Van Buren,21,Parts Per Million ( ppm ) 
2014-05-23,2333,0.008,Riverside-Magnolia,23,Parts Per Million ( ppm ) 
2014-05-23,2266,0.013,Fontana-Arrow Highway,20,Parts Per Million ( ppm ) 
2014-05-23,2221,0.013,San Bernardino-4th Street,22,Parts Per Million ( ppm ) 
2014-05-23,2485,0.009,Upland,22,Parts Per Million ( ppm ) 
2014-05-23,2965,0.004,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2014-05-23,3251,0.002,Nipomo-Regional Park,22,Parts Per Million ( ppm ) 
2014-05-23,3003,0.002,Carpinteria-Gobernador Road,22,Parts Per Million ( ppm ) 
2014-05-23,2008,0.001,El Capitan Beach,23,Parts Per Million ( ppm ) 
2014-05-23,2954,0.003,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2014-05-23,3153,0.003,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2014-05-23,3101,0.000,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2014-05-23,2992,0.002,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2014-05-23,2360,0.001,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2014-05-23,2957,0.001,Paradise Road-Los Padres National Forest,21,Parts Per Million ( ppm ) 
2014-05-23,3665,0.003,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2014-05-23,3486,0.005,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2014-05-23,3023,0.000,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2014-05-23,2991,0.004,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2014-05-23,2880,0.006,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2014-05-23,2460,0.003,Alpine-Victoria Drive,22,Parts Per Million ( ppm ) 
2014-05-23,3198,0.001,Camp Pendleton,22,Parts Per Million ( ppm ) 
2014-05-23,2589,0.002,Chula Vista,22,Parts Per Million ( ppm ) 
2014-05-23,2263,0.004,Escondido-E Valley Parkway,22,Parts Per Million ( ppm ) 
2014-05-23,2933,0.010,Otay Mesa-Paseo International,22,Parts Per Million ( ppm ) 
2014-05-23,3690,0.003,San Diego-1110 Beardsley Street,22,Parts Per Million ( ppm ) 
2014-05-23,3766,0.003,San Diego-Kearny Villa Road,22,Parts Per Million ( ppm ) 
2014-05-23,3773,0.003,Livermore-13224 Patterson Pass Road,23,Parts Per Million ( ppm ) 
2014-05-23,3490,0.007,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2014-05-23,3247,0.005,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2014-05-23,3803,0.013,Oakland-Laney College                   ,23,Parts Per Million ( ppm ) 
2014-05-23,3742,0.007,Oakland-West,23,Parts Per Million ( ppm ) 
2014-05-23,2804,0.004,Bethel Island Road,23,Parts Per Million ( ppm ) 
2014-05-23,2831,0.005,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2014-05-23,3668,0.005,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2014-05-23,3782,0.004,San Ramon-9885 Alcosta Bl               ,23,Parts Per Million ( ppm ) 
2014-05-23,2622,0.006,San Rafael,23,Parts Per Million ( ppm ) 
2014-05-23,2655,0.004,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2014-05-23,2373,0.005,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2014-05-23,2125,0.006,Redwood City,23,Parts Per Million ( ppm ) 
2014-05-23,3661,0.010,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2014-05-23,2410,0.005,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2014-05-23,3804,0.002,Sebastopol-103 Morris Street            ,23,Parts Per Million ( ppm ) 
2014-05-23,2013,0.007,Fresno-Drummond Street,22,Parts Per Million ( ppm ) 
2014-05-23,3781,0.008,Fresno-Garland                          ,23,Parts Per Million ( ppm ) 
2014-05-23,2844,0.006,Fresno-Sierra Skypark #2,24,Parts Per Million ( ppm ) 
2014-05-23,2114,0.014,Parlier,22,Parts Per Million ( ppm ) 
2014-05-23,3787,0.010,Bakersfield-Municipal Airport,22,Parts Per Million ( ppm ) 
2014-05-23,2312,0.001,Edison,23,Parts Per Million ( ppm ) 
2014-05-23,2981,0.010,Shafter-Walker Street,24,Parts Per Million ( ppm ) 
2014-05-23,3129,0.012,Hanford-S Irwin Street,22,Parts Per Million ( ppm ) 
2014-05-23,3211,0.005,Madera-Pump Yard,20,Parts Per Million ( ppm ) 
2014-05-23,2094,0.009,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2014-05-23,3696,0.005,Tracy-Airport,22,Parts Per Million ( ppm ) 
2014-05-23,2032,0.009,Visalia-N Church Street,23,Parts Per Million ( ppm ) 
2014-05-23,3135,0.005,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2014-05-23,2551,0.002,El Centro-9th Street,23,Parts Per Million ( ppm ) 
2014-05-23,2199,0.004,Palm Springs-Fire Station,22,Parts Per Million ( ppm ) 
2014-05-23,3783,0.004,Chico-East Avenue                       ,21,Parts Per Million ( ppm ) 
2014-05-23,2956,0.006,Roseville-N Sunrise Blvd,23,Parts Per Million ( ppm ) 
2014-05-23,2977,0.003,Elk Grove-Bruceville Road,23,Parts Per Million ( ppm ) 
2014-05-23,3187,0.003,Folsom-Natoma Street,23,Parts Per Million ( ppm ) 
2014-05-23,2123,0.005,North Highlands-Blackfoot Way,23,Parts Per Million ( ppm ) 
2014-05-23,2731,0.003,Sacramento-Del Paso Manor,24,Parts Per Million ( ppm ) 
2014-05-23,3011,0.006,Sacramento-T Street,23,Parts Per Million ( ppm ) 
2014-05-23,2958,0.008,Yuba City-Almond Street,23,Parts Per Million ( ppm ) 
2014-05-23,2143,0.007,Davis-UCD Campus,23,Parts Per Million ( ppm ) 
2014-05-24,3658,0.004,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
