summary_date,site,no2_davg,name,obs_count,units 
2000-08-22,2948,0.014,South Lake Tahoe-Sandy Way,23,Parts Per Million ( ppm ) 
2000-08-22,3487,0.002,Echo Summit,23,Parts Per Million ( ppm ) 
2000-08-22,3121,0.020,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2000-08-22,3007,0.019,Lancaster-W Pondera Street,22,Parts Per Million ( ppm ) 
2000-08-22,2923,0.038,Barstow,22,Parts Per Million ( ppm ) 
2000-08-22,3215,0.006,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2000-08-22,3500,0.027,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2000-08-22,3202,0.007,Mexicali-CBTIS,23,Parts Per Million ( ppm ) 
2000-08-22,3201,0.009,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2000-08-22,3183,0.007,Rosarito,23,Parts Per Million ( ppm ) 
2000-08-22,3138,0.012,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2000-08-22,3141,0.020,Tijuana-La Mesa,22,Parts Per Million ( ppm ) 
2000-08-22,3178,0.009,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2000-08-22,3010,0.015,Ukiah-E Gobbi Street,21,Parts Per Million ( ppm ) 
2000-08-22,3116,0.010,Willits-899 S Main Street,21,Parts Per Million ( ppm ) 
2000-08-22,3489,0.004,Salinas-High School,24,Parts Per Million ( ppm ) 
2000-08-22,2329,0.002,Davenport,24,Parts Per Million ( ppm ) 
2000-08-22,3481,0.008,Incline Village-846 Tahoe Blvd,23,Parts Per Million ( ppm ) 
2000-08-22,2484,0.034,Azusa,23,Parts Per Million ( ppm ) 
2000-08-22,2492,0.041,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2000-08-22,2849,0.030,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2000-08-22,2045,0.015,Hawthorne,23,Parts Per Million ( ppm ) 
2000-08-22,2899,0.025,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2000-08-22,2583,0.031,Lynwood,23,Parts Per Million ( ppm ) 
2000-08-22,2429,0.021,North Long Beach,23,Parts Per Million ( ppm ) 
2000-08-22,2160,0.029,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2000-08-22,2166,0.032,Pico Rivera,23,Parts Per Million ( ppm ) 
2000-08-22,2898,0.043,Pomona,23,Parts Per Million ( ppm ) 
2000-08-22,2420,0.024,Reseda,23,Parts Per Million ( ppm ) 
2000-08-22,2855,0.035,Santa Clarita-County Fire Station,23,Parts Per Million ( ppm ) 
2000-08-22,2494,0.014,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2000-08-22,2623,0.017,Anaheim-Harbor Blvd,23,Parts Per Million ( ppm ) 
