summary_date,site,ozone_davg,name,obs_count,units 
2015-08-22,2116,0.050,Bishop-White Mountain Research Center,24,Parts Per Million ( ppm ) 
2015-08-22,3151,0.065,Death Valley Natl Monument,24,Parts Per Million ( ppm ) 
2015-08-22,2914,0.032,Lakeport-Lakeport Blvd,23,Parts Per Million ( ppm ) 
2015-08-22,3802,0.051,Tahoe City-221 Fairway Drive,24,Parts Per Million ( ppm ) 
2015-08-22,2993,0.039,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2015-08-22,3144,0.042,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2015-08-22,3196,0.043,Cool-Highway 193,23,Parts Per Million ( ppm ) 
2015-08-22,3017,0.054,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2015-08-22,3161,0.060,Jerseydale - 6440 Jerseydale,21,Parts Per Million ( ppm ) 
2015-08-22,3018,0.058,Yosemite Natl Park-Turtleback Dome,24,Parts Per Million ( ppm ) 
2015-08-22,3126,0.062,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2015-08-22,3157,0.062,White Cloud Mountain,23,Parts Per Million ( ppm ) 
2015-08-22,3002,0.049,Colfax-City Hall,24,Parts Per Million ( ppm ) 
2015-08-22,2968,0.047,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2015-08-22,3121,0.069,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2015-08-22,3658,0.078,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2015-08-22,3673,0.021,Blythe-445 West Murphy Street,23,Parts Per Million ( ppm ) 
2015-08-22,3732,0.043,Joshua Tree National Park-Pinto Wells,24,Parts Per Million ( ppm ) 
2015-08-22,2923,0.060,Barstow,22,Parts Per Million ( ppm ) 
2015-08-22,2650,0.069,Hesperia-Olive Street,22,Parts Per Million ( ppm ) 
2015-08-22,3152,0.067,Joshua Tree NP - Black Rock,24,Parts Per Million ( ppm ) 
2015-08-22,2830,0.069,Phelan-Beekley Road and Phelan Road,22,Parts Per Million ( ppm ) 
2015-08-22,3215,0.060,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2015-08-22,3500,0.069,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2015-08-22,3779,0.023,Eureka-Humboldt Hill                    ,24,Parts Per Million ( ppm ) 
2015-08-22,3716,0.020,Eureka-Jacobs,22,Parts Per Million ( ppm ) 
2015-08-22,3010,0.026,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2015-08-22,3033,0.030,Healdsburg-Municipal Airport,23,Parts Per Million ( ppm ) 
2015-08-22,2016,0.025,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
