summary_date,site,no2_davg,name,obs_count,units 
2011-05-22,3126,0.002,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2011-05-22,3658,0.005,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2011-05-22,2923,0.005,Barstow,23,Parts Per Million ( ppm ) 
2011-05-22,3500,0.007,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2011-05-22,3489,0.001,Salinas-High School,23,Parts Per Million ( ppm ) 
2011-05-22,2484,0.009,Azusa,23,Parts Per Million ( ppm ) 
2011-05-22,2492,0.009,Burbank-W Palm Avenue,22,Parts Per Million ( ppm ) 
2011-05-22,3743,0.005,Compton-700 North Bullis Road,23,Parts Per Million ( ppm ) 
2011-05-22,2849,0.008,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2011-05-22,3774,0.006,Long Beach-2425 Webster Street          ,22,Parts Per Million ( ppm ) 
2011-05-22,2899,0.009,Los Angeles-North Main Street,24,Parts Per Million ( ppm ) 
2011-05-22,3683,0.003,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2011-05-22,2429,0.006,North Long Beach,22,Parts Per Million ( ppm ) 
2011-05-22,2160,0.009,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2011-05-22,3693,0.007,Pico Rivera-4144 San Gabriel,22,Parts Per Million ( ppm ) 
2011-05-22,2898,0.009,Pomona,22,Parts Per Million ( ppm ) 
2011-05-22,2420,0.007,Reseda,23,Parts Per Million ( ppm ) 
2011-05-22,3502,0.009,Santa Clarita,22,Parts Per Million ( ppm ) 
2011-05-22,3674,0.002,Anaheim-Pampas Lane,18,Parts Per Million ( ppm ) 
2011-05-22,2937,0.001,Costa Mesa-Mesa Verde Drive,22,Parts Per Million ( ppm ) 
2011-05-22,2249,0.004,La Habra,22,Parts Per Million ( ppm ) 
2011-05-22,3168,0.004,Banning Airport,22,Parts Per Million ( ppm ) 
2011-05-22,2943,0.002,Lake Elsinore-W Flint Street,22,Parts Per Million ( ppm ) 
2011-05-22,3702,0.004,Mira Loma Van Buren,19,Parts Per Million ( ppm ) 
2011-05-22,2333,0.007,Riverside-Magnolia,23,Parts Per Million ( ppm ) 
2011-05-22,2596,0.004,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2011-05-22,2266,0.010,Fontana-Arrow Highway,22,Parts Per Million ( ppm ) 
2011-05-22,2221,0.010,San Bernardino-4th Street,22,Parts Per Million ( ppm ) 
2011-05-22,2485,0.007,Upland,23,Parts Per Million ( ppm ) 
2011-05-22,2321,0.001,Morro Bay,23,Parts Per Million ( ppm ) 
2011-05-22,3251,0.001,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2011-05-22,3003,0.002,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2011-05-22,2008,0.000,El Capitan Beach,23,Parts Per Million ( ppm ) 
2011-05-22,2954,0.001,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2011-05-22,3153,0.002,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2011-05-22,3101,0.001,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2011-05-22,2992,0.001,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2011-05-22,2360,0.000,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2011-05-22,2957,0.001,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2011-05-22,3665,0.003,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2011-05-22,3486,0.004,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2011-05-22,3023,0.000,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2011-05-22,2991,0.003,El Rio-Rio Mesa School #2,22,Parts Per Million ( ppm ) 
2011-05-22,2880,0.005,Simi Valley-Cochran Street,22,Parts Per Million ( ppm ) 
2011-05-22,2460,0.004,Alpine-Victoria Drive,23,Parts Per Million ( ppm ) 
2011-05-22,3198,0.002,Camp Pendleton,22,Parts Per Million ( ppm ) 
2011-05-22,2589,0.003,Chula Vista,23,Parts Per Million ( ppm ) 
2011-05-22,2327,0.004,El Cajon-Redwood Avenue,24,Parts Per Million ( ppm ) 
2011-05-22,2263,0.005,Escondido-E Valley Parkway,23,Parts Per Million ( ppm ) 
2011-05-22,2933,0.011,Otay Mesa-Paseo International,23,Parts Per Million ( ppm ) 
2011-05-22,3690,0.003,San Diego-1110 Beardsley Street,23,Parts Per Million ( ppm ) 
2011-05-22,2040,0.004,San Diego-Overland Avenue,23,Parts Per Million ( ppm ) 
2011-05-22,3773,0.001,Livermore-13224 Patterson Pass Road,23,Parts Per Million ( ppm ) 
2011-05-22,3490,0.002,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2011-05-22,3247,0.003,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2011-05-22,3742,0.006,Oakland-West,23,Parts Per Million ( ppm ) 
2011-05-22,2804,0.003,Bethel Island Road,23,Parts Per Million ( ppm ) 
2011-05-22,2831,0.003,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2011-05-22,3668,0.003,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2011-05-22,2622,0.004,San Rafael,23,Parts Per Million ( ppm ) 
2011-05-22,2655,0.004,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2011-05-22,2373,0.005,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2011-05-22,2125,0.004,Redwood City,23,Parts Per Million ( ppm ) 
2011-05-22,3770,0.005,Cupertino-22601 Voss Ave,23,Parts Per Million ( ppm ) 
2011-05-22,3661,0.005,San Jose-Jackson Street,23,Parts Per Million ( ppm ) 
2011-05-22,2410,0.002,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2011-05-22,2105,0.003,Santa Rosa-5th Street,23,Parts Per Million ( ppm ) 
2011-05-22,3026,0.004,Clovis-N Villa Avenue,22,Parts Per Million ( ppm ) 
2011-05-22,3009,0.004,Fresno-1st Street,23,Parts Per Million ( ppm ) 
2011-05-22,2013,0.005,Fresno-Drummond Street,22,Parts Per Million ( ppm ) 
2011-05-22,2844,0.003,Fresno-Sierra Skypark #2,22,Parts Per Million ( ppm ) 
2011-05-22,2114,0.002,Parlier,22,Parts Per Million ( ppm ) 
2011-05-22,3146,0.006,Bakersfield-5558 California Avenue,23,Parts Per Million ( ppm ) 
2011-05-22,2312,0.003,Edison,23,Parts Per Million ( ppm ) 
2011-05-22,2981,0.005,Shafter-Walker Street,23,Parts Per Million ( ppm ) 
2011-05-22,3129,0.003,Hanford-S Irwin Street,22,Parts Per Million ( ppm ) 
2011-05-22,3211,0.004,Madera-Pump Yard,22,Parts Per Million ( ppm ) 
2011-05-22,3022,0.004,Merced-S Coffee Avenue,22,Parts Per Million ( ppm ) 
2011-05-22,2094,0.005,Stockton-Hazelton Street,22,Parts Per Million ( ppm ) 
