summary_date,site,ozone_davg,name,obs_count,units 
2005-08-08,3151,0.071,Death Valley Natl Monument,23,Parts Per Million ( ppm ) 
2005-08-08,2914,0.040,Lakeport-Lakeport Blvd,23,Parts Per Million ( ppm ) 
2005-08-08,3685,0.038,South Lake Tahoe-1901 Airport Road,23,Parts Per Million ( ppm ) 
2005-08-08,2993,0.042,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2005-08-08,3144,0.049,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2005-08-08,3196,0.065,Cool-Highway 193,23,Parts Per Million ( ppm ) 
2005-08-08,3487,0.047,Echo Summit,23,Parts Per Million ( ppm ) 
2005-08-08,3017,0.065,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2005-08-08,3161,0.057,Jerseydale - 6440 Jerseydale,23,Parts Per Million ( ppm ) 
2005-08-08,3664,0.031,Yosemite National Park-Merced River,23,Parts Per Million ( ppm ) 
2005-08-08,3018,0.053,Yosemite Natl Park-Turtleback Dome,23,Parts Per Million ( ppm ) 
2005-08-08,3126,0.073,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2005-08-08,2208,0.042,Truckee-Fire Station,24,Parts Per Million ( ppm ) 
2005-08-08,3157,0.062,White Cloud Mountain,23,Parts Per Million ( ppm ) 
2005-08-08,3002,0.061,Colfax-City Hall,24,Parts Per Million ( ppm ) 
2005-08-08,3020,0.037,Quincy-N Church Street,24,Parts Per Million ( ppm ) 
2005-08-08,2968,0.046,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2005-08-08,3121,0.038,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2005-08-08,3658,0.059,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2005-08-08,3673,0.028,Blythe-445 West Murphy Street,23,Parts Per Million ( ppm ) 
2005-08-08,2923,0.050,Barstow,23,Parts Per Million ( ppm ) 
2005-08-08,2650,0.061,Hesperia-Olive Street,23,Parts Per Million ( ppm ) 
2005-08-08,3152,0.063,Joshua Tree NP - Black Rock,23,Parts Per Million ( ppm ) 
2005-08-08,2830,0.072,Phelan-Beekley Road and Phelan Road,23,Parts Per Million ( ppm ) 
2005-08-08,3124,0.049,Twentynine Palms-Adobe Road #2,24,Parts Per Million ( ppm ) 
2005-08-08,3500,0.049,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2005-08-08,3183,0.031,Rosarito,23,Parts Per Million ( ppm ) 
2005-08-08,3255,0.040,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2005-08-08,3138,0.027,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2005-08-08,3141,0.022,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2005-08-08,3178,0.034,Tijuana-Las Playas,22,Parts Per Million ( ppm ) 
2005-08-08,3010,0.028,Ukiah-E Gobbi Street,20,Parts Per Million ( ppm ) 
2005-08-08,3116,0.020,Willits-899 S Main Street,23,Parts Per Million ( ppm ) 
2005-08-08,2016,0.023,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
2005-08-08,2894,0.023,King City-750 Metz Road,23,Parts Per Million ( ppm ) 
2005-08-08,3489,0.027,Salinas-High School,24,Parts Per Million ( ppm ) 
2005-08-08,2628,0.024,Hollister-Fairview Road,24,Parts Per Million ( ppm ) 
2005-08-08,2983,0.034,Pinnacles National Monument,23,Parts Per Million ( ppm ) 
2005-08-08,2329,0.022,Davenport,24,Parts Per Million ( ppm ) 
2005-08-08,3200,0.021,Santa Cruz AMS,24,Parts Per Million ( ppm ) 
2005-08-08,3133,0.016,Scotts Valley-Scotts Valley Drive,23,Parts Per Million ( ppm ) 
2005-08-08,2985,0.024,Watsonville-Airport Boulevard,24,Parts Per Million ( ppm ) 
2005-08-08,2752,0.033,Yreka-Foothill Drive,23,Parts Per Million ( ppm ) 
2005-08-08,2484,0.025,Azusa,23,Parts Per Million ( ppm ) 
2005-08-08,2492,0.028,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2005-08-08,2849,0.031,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2005-08-08,2899,0.024,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2005-08-08,3683,0.039,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2005-08-08,2583,0.023,Lynwood,23,Parts Per Million ( ppm ) 
2005-08-08,2429,0.024,North Long Beach,23,Parts Per Million ( ppm ) 
2005-08-08,2160,0.032,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2005-08-08,2898,0.035,Pomona,23,Parts Per Million ( ppm ) 
2005-08-08,2420,0.041,Reseda,23,Parts Per Million ( ppm ) 
2005-08-08,3502,0.045,Santa Clarita,23,Parts Per Million ( ppm ) 
2005-08-08,2494,0.035,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2005-08-08,3674,0.038,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2005-08-08,2937,0.032,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2005-08-08,2249,0.024,La Habra,23,Parts Per Million ( ppm ) 
2005-08-08,3265,0.034,Mission Viejo-26081 Via Pera,23,Parts Per Million ( ppm ) 
2005-08-08,3168,0.049,Banning Airport,23,Parts Per Million ( ppm ) 
2005-08-08,2943,0.046,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2005-08-08,2596,0.039,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2005-08-08,2499,0.069,Crestline,23,Parts Per Million ( ppm ) 
2005-08-08,2266,0.034,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2005-08-08,2077,0.034,Redlands-Dearborn,23,Parts Per Million ( ppm ) 
2005-08-08,2221,0.033,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2005-08-08,2485,0.033,Upland,23,Parts Per Million ( ppm ) 
2005-08-08,2965,0.036,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2005-08-08,2671,0.030,Grover City-Lesage Drive,23,Parts Per Million ( ppm ) 
2005-08-08,2321,0.028,Morro Bay,23,Parts Per Million ( ppm ) 
2005-08-08,3251,0.028,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2005-08-08,2955,0.046,Paso Robles-Santa Fe Avenue,23,Parts Per Million ( ppm ) 
2005-08-08,2709,0.022,San Luis Obispo-Marsh Street,23,Parts Per Million ( ppm ) 
2005-08-08,3003,0.018,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2005-08-08,2008,0.031,El Capitan Beach,23,Parts Per Million ( ppm ) 
2005-08-08,2954,0.025,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2005-08-08,3153,0.034,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2005-08-08,3101,0.036,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2005-08-08,2992,0.033,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2005-08-08,2360,0.029,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2005-08-08,2957,0.040,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2005-08-08,3665,0.032,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2005-08-08,3486,0.028,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2005-08-08,2593,0.032,Santa Ynez-Airport Road,23,Parts Per Million ( ppm ) 
2005-08-08,3023,0.032,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2005-08-08,2991,0.035,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2005-08-08,3172,0.042,Ojai-Ojai Avenue,23,Parts Per Million ( ppm ) 
2005-08-08,3505,0.039,Piru-3301 Pacific Avenue,24,Parts Per Million ( ppm ) 
2005-08-08,2880,0.046,Simi Valley-Cochran Street,22,Parts Per Million ( ppm ) 
2005-08-08,2984,0.037,Thousand Oaks-Moorpark Road,23,Parts Per Million ( ppm ) 
2005-08-08,2088,0.037,Ventura-Emma Wood State Beach,23,Parts Per Million ( ppm ) 
2005-08-08,2460,0.043,Alpine-Victoria Drive,23,Parts Per Million ( ppm ) 
2005-08-08,3198,0.036,Camp Pendleton,23,Parts Per Million ( ppm ) 
2005-08-08,2589,0.034,Chula Vista,21,Parts Per Million ( ppm ) 
2005-08-08,2368,0.038,Del Mar-Mira Costa College,24,Parts Per Million ( ppm ) 
2005-08-08,2327,0.028,El Cajon-Redwood Avenue,23,Parts Per Million ( ppm ) 
2005-08-08,2263,0.030,Escondido-E Valley Parkway,24,Parts Per Million ( ppm ) 
2005-08-08,2933,0.022,Otay Mesa-Paseo International,22,Parts Per Million ( ppm ) 
2005-08-08,3690,0.024,San Diego-1110 Beardsley Street,22,Parts Per Million ( ppm ) 
2005-08-08,2040,0.032,San Diego-Overland Avenue,23,Parts Per Million ( ppm ) 
2005-08-08,2293,0.017,Fremont-Chapel Way,23,Parts Per Million ( ppm ) 
2005-08-08,2806,0.016,Hayward-La Mesa,23,Parts Per Million ( ppm ) 
2005-08-08,3490,0.020,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2005-08-08,2225,0.013,Oakland-Alice Street,23,Parts Per Million ( ppm ) 
2005-08-08,2973,0.017,San Leandro-County Hospital,23,Parts Per Million ( ppm ) 
2005-08-08,2804,0.024,Bethel Island Road,23,Parts Per Million ( ppm ) 
2005-08-08,2831,0.025,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2005-08-08,2102,0.027,Pittsburg-10th Street,18,Parts Per Million ( ppm ) 
2005-08-08,3668,0.022,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2005-08-08,2622,0.016,San Rafael,22,Parts Per Million ( ppm ) 
2005-08-08,2655,0.022,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2005-08-08,2373,0.023,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2005-08-08,2125,0.018,Redwood City,23,Parts Per Million ( ppm ) 
2005-08-08,2320,0.022,Gilroy-9th Street,23,Parts Per Million ( ppm ) 
2005-08-08,2613,0.020,Los Gatos,24,Parts Per Million ( ppm ) 
2005-08-08,2969,0.016,San Jose-935 Piedmont Road,23,Parts Per Million ( ppm ) 
2005-08-08,3661,0.020,San Jose-Jackson Street,23,Parts Per Million ( ppm ) 
2005-08-08,3140,0.031,San Martin-Murphy Avenue,23,Parts Per Million ( ppm ) 
2005-08-08,3507,0.019,Sunnyvale-910 Ticonderoga,24,Parts Per Million ( ppm ) 
2005-08-08,3415,0.024,Fairfield-Chadbourne Road,24,Parts Per Million ( ppm ) 
2005-08-08,2410,0.024,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2005-08-08,2105,0.019,Santa Rosa-5th Street,20,Parts Per Million ( ppm ) 
2005-08-08,3026,0.050,Clovis-N Villa Avenue,22,Parts Per Million ( ppm ) 
2005-08-08,3009,0.054,Fresno-1st Street,22,Parts Per Million ( ppm ) 
2005-08-08,2013,0.040,Fresno-Drummond Street,23,Parts Per Million ( ppm ) 
2005-08-08,2844,0.050,Fresno-Sierra Skypark #2,23,Parts Per Million ( ppm ) 
2005-08-08,2114,0.045,Parlier,22,Parts Per Million ( ppm ) 
2005-08-08,2941,0.056,Arvin-Bear Mountain Blvd,23,Parts Per Million ( ppm ) 
2005-08-08,3146,0.048,Bakersfield-5558 California Avenue,23,Parts Per Million ( ppm ) 
2005-08-08,3145,0.037,Bakersfield-Golden State Highway,23,Parts Per Million ( ppm ) 
2005-08-08,2312,0.046,Edison,23,Parts Per Million ( ppm ) 
2005-08-08,2772,0.051,Oildale-3311 Manor Street,23,Parts Per Million ( ppm ) 
2005-08-08,2981,0.043,Shafter-Walker Street,23,Parts Per Million ( ppm ) 
2005-08-08,3129,0.042,Hanford-S Irwin Street,23,Parts Per Million ( ppm ) 
2005-08-08,3211,0.040,Madera-Pump Yard,23,Parts Per Million ( ppm ) 
