summary_date,site,co_davg,name,obs_count,units 
2006-07-01,3018,0.135,Yosemite Natl Park-Turtleback Dome,23,Parts Per Million ( ppm ) 
2006-07-01,3658,0.052,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2006-07-01,3500,0.177,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2006-07-01,3681,0.622,Mexicali-Carretera,23,Parts Per Million ( ppm ) 
2006-07-01,3203,0.361,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2006-07-01,3201,0.278,Mexicali-UABC,18,Parts Per Million ( ppm ) 
2006-07-01,3183,0.491,Rosarito,23,Parts Per Million ( ppm ) 
2006-07-01,3138,0.374,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2006-07-01,3178,0.370,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2006-07-01,3010,0.300,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2006-07-01,3116,0.207,Willits-899 S Main Street,23,Parts Per Million ( ppm ) 
2006-07-01,3489,0.400,Salinas-High School,23,Parts Per Million ( ppm ) 
2006-07-01,2329,0.422,Davenport,23,Parts Per Million ( ppm ) 
2006-07-01,2484,0.435,Azusa,23,Parts Per Million ( ppm ) 
2006-07-01,2492,0.522,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2006-07-01,2899,0.391,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2006-07-01,3683,0.013,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2006-07-01,2583,0.587,Lynwood,23,Parts Per Million ( ppm ) 
2006-07-01,2429,0.430,North Long Beach,23,Parts Per Million ( ppm ) 
2006-07-01,2160,0.000,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2006-07-01,3693,0.313,Pico Rivera-4144 San Gabriel,23,Parts Per Million ( ppm ) 
2006-07-01,2898,0.596,Pomona,23,Parts Per Million ( ppm ) 
2006-07-01,2420,0.504,Reseda,23,Parts Per Million ( ppm ) 
2006-07-01,3502,0.091,Santa Clarita,23,Parts Per Million ( ppm ) 
2006-07-01,2494,0.374,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2006-07-01,3674,0.191,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2006-07-01,2937,0.117,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2006-07-01,2249,0.383,La Habra,23,Parts Per Million ( ppm ) 
2006-07-01,3265,0.248,Mission Viejo-26081 Via Pera,23,Parts Per Million ( ppm ) 
2006-07-01,2943,0.317,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2006-07-01,2333,0.622,Riverside-Magnolia,23,Parts Per Million ( ppm ) 
2006-07-01,2596,0.704,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2006-07-01,2221,0.635,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2006-07-01,2485,0.743,Upland,23,Parts Per Million ( ppm ) 
2006-07-01,3153,0.000,Goleta-Fairview,21,Parts Per Million ( ppm ) 
2006-07-01,3101,0.157,Las Flores Canyon #1,21,Parts Per Million ( ppm ) 
2006-07-01,2360,0.096,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2006-07-01,3665,0.139,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2006-07-01,3486,0.317,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2006-07-01,3023,0.000,Vandenberg Air Force Base-STS Power,21,Parts Per Million ( ppm ) 
2006-07-01,2589,0.491,Chula Vista,23,Parts Per Million ( ppm ) 
2006-07-01,2263,0.817,Escondido-E Valley Parkway,24,Parts Per Million ( ppm ) 
2006-07-01,2933,0.739,Otay Mesa-Paseo International,23,Parts Per Million ( ppm ) 
2006-07-01,3690,0.348,San Diego-1110 Beardsley Street,23,Parts Per Million ( ppm ) 
2006-07-01,2921,0.292,San Diego-Union Street,24,Parts Per Million ( ppm ) 
2006-07-01,2293,0.317,Fremont-Chapel Way,23,Parts Per Million ( ppm ) 
2006-07-01,3490,0.317,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2006-07-01,2804,0.304,Bethel Island Road,23,Parts Per Million ( ppm ) 
2006-07-01,2831,0.309,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2006-07-01,2102,0.300,Pittsburg-10th Street,23,Parts Per Million ( ppm ) 
2006-07-01,3668,0.326,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2006-07-01,2622,0.304,San Rafael,23,Parts Per Million ( ppm ) 
2006-07-01,2655,0.204,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2006-07-01,2373,0.348,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2006-07-01,2125,0.409,Redwood City,23,Parts Per Million ( ppm ) 
2006-07-01,3661,0.183,San Jose-Jackson Street,23,Parts Per Million ( ppm ) 
2006-07-01,2410,0.296,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2006-07-01,2105,0.230,Santa Rosa-5th Street,23,Parts Per Million ( ppm ) 
2006-07-01,3026,0.335,Clovis-N Villa Avenue,23,Parts Per Million ( ppm ) 
2006-07-01,3009,0.070,Fresno-1st Street,23,Parts Per Million ( ppm ) 
2006-07-01,2013,0.352,Fresno-Drummond Street,23,Parts Per Million ( ppm ) 
2006-07-01,2844,0.374,Fresno-Sierra Skypark #2,23,Parts Per Million ( ppm ) 
