summary_date,site,no_davg,name,obs_count,units 
2001-06-08,2948,0.003,South Lake Tahoe-Sandy Way,23,Parts Per Million ( ppm ) 
2001-06-08,3487,0.001,Echo Summit,23,Parts Per Million ( ppm ) 
2001-06-08,3121,0.001,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2001-06-08,3007,0.002,Lancaster-W Pondera Street,23,Parts Per Million ( ppm ) 
2001-06-08,2923,0.004,Barstow,23,Parts Per Million ( ppm ) 
2001-06-08,3215,0.000,Trona-Athol and Telegraph,24,Parts Per Million ( ppm ) 
2001-06-08,3500,0.020,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2001-06-08,3202,0.012,Mexicali-CBTIS,23,Parts Per Million ( ppm ) 
2001-06-08,3203,0.011,Mexicali-Cobach,20,Parts Per Million ( ppm ) 
2001-06-08,3185,0.004,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2001-06-08,3201,0.006,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2001-06-08,3183,0.007,Rosarito,23,Parts Per Million ( ppm ) 
2001-06-08,3138,0.001,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2001-06-08,3141,0.004,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2001-06-08,3178,0.003,Tijuana-Las Playas,21,Parts Per Million ( ppm ) 
2001-06-08,3489,0.002,Salinas-High School,24,Parts Per Million ( ppm ) 
2001-06-08,2329,0.007,Davenport,24,Parts Per Million ( ppm ) 
2001-06-08,3481,0.003,Incline Village-846 Tahoe Blvd,23,Parts Per Million ( ppm ) 
2001-06-08,2484,0.009,Azusa,23,Parts Per Million ( ppm ) 
2001-06-08,2492,0.010,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2001-06-08,2849,0.006,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2001-06-08,2045,0.001,Hawthorne,23,Parts Per Million ( ppm ) 
2001-06-08,3508,0.016,Los Angeles-651 Mott Street,22,Parts Per Million ( ppm ) 
2001-06-08,2899,0.008,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2001-06-08,2583,0.016,Lynwood,23,Parts Per Million ( ppm ) 
2001-06-08,2429,0.008,North Long Beach,23,Parts Per Million ( ppm ) 
2001-06-08,2160,0.003,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2001-06-08,2166,0.005,Pico Rivera,23,Parts Per Million ( ppm ) 
2001-06-08,2898,0.013,Pomona,23,Parts Per Million ( ppm ) 
