summary_date,site,no2_davg,name,obs_count,units 
2019-04-22,3658,0.008,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2019-04-22,2923,0.011,Barstow,23,Parts Per Million ( ppm ) 
2019-04-22,3500,0.011,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2019-04-22,3716,0.001,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2019-04-22,3489,0.003,Salinas-High School,24,Parts Per Million ( ppm ) 
2019-04-22,2484,0.013,Azusa,24,Parts Per Million ( ppm ) 
2019-04-22,3743,0.012,Compton-700 North Bullis Road,24,Parts Per Million ( ppm ) 
2019-04-22,2849,0.009,Glendora-Laurel,24,Parts Per Million ( ppm ) 
2019-04-22,3774,0.015,Long Beach-2425 Webster Street          ,24,Parts Per Million ( ppm ) 
2019-04-22,3818,0.023,Long Beach-Route 710 Near Road          ,24,Parts Per Million ( ppm ) 
2019-04-22,2899,0.017,Los Angeles-North Main Street,24,Parts Per Million ( ppm ) 
2019-04-22,3683,0.009,Los Angeles-Westchester Parkway,24,Parts Per Million ( ppm ) 
2019-04-22,2160,0.011,Pasadena-S Wilson Avenue,24,Parts Per Million ( ppm ) 
2019-04-22,3693,0.014,Pico Rivera-4144 San Gabriel,24,Parts Per Million ( ppm ) 
2019-04-22,2898,0.014,Pomona,24,Parts Per Million ( ppm ) 
2019-04-22,2420,0.010,Reseda,24,Parts Per Million ( ppm ) 
2019-04-22,3502,0.007,Santa Clarita,24,Parts Per Million ( ppm ) 
2019-04-22,2494,0.009,West Los Angeles-VA Hospital,24,Parts Per Million ( ppm ) 
2019-04-22,3809,0.016,Anaheim-812 W Vermont Street            ,24,Parts Per Million ( ppm ) 
2019-04-22,3674,0.010,Anaheim-Pampas Lane,24,Parts Per Million ( ppm ) 
2019-04-22,2249,0.009,La Habra,24,Parts Per Million ( ppm ) 
2019-04-22,3168,0.007,Banning Airport,24,Parts Per Million ( ppm ) 
2019-04-22,2943,0.005,Lake Elsinore-W Flint Street,24,Parts Per Million ( ppm ) 
2019-04-22,3702,0.011,Mira Loma Van Buren,24,Parts Per Million ( ppm ) 
2019-04-22,2596,0.013,Riverside-Rubidoux,24,Parts Per Million ( ppm ) 
2019-04-22,2266,0.016,Fontana-Arrow Highway,24,Parts Per Million ( ppm ) 
2019-04-22,3820,0.027,Ontario-NW Corner I-10 and Etiwanda Ave ,24,Parts Per Million ( ppm ) 
2019-04-22,3819,0.028,Ontario-Route 60 Near Road              ,24,Parts Per Million ( ppm ) 
2019-04-22,2221,0.014,San Bernardino-4th Street,24,Parts Per Million ( ppm ) 
2019-04-22,2485,0.012,Upland,24,Parts Per Million ( ppm ) 
2019-04-22,3812,0.003,Atascadero-Lift Station #5              ,23,Parts Per Million ( ppm ) 
2019-04-22,3251,0.003,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2019-04-22,3003,0.001,Carpinteria-Gobernador Road,21,Parts Per Million ( ppm ) 
2019-04-22,3101,0.000,Las Flores Canyon #1,21,Parts Per Million ( ppm ) 
2019-04-22,2992,0.000,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2019-04-22,2360,0.001,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2019-04-22,2957,0.001,Paradise Road-Los Padres National Forest,19,Parts Per Million ( ppm ) 
2019-04-22,3486,0.005,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2019-04-22,2991,0.005,El Rio-Rio Mesa School #2,18,Parts Per Million ( ppm ) 
2019-04-22,2880,0.007,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2019-04-22,2460,0.003,Alpine-Victoria Drive,19,Parts Per Million ( ppm ) 
2019-04-22,3198,0.006,Camp Pendleton,22,Parts Per Million ( ppm ) 
2019-04-22,2589,0.006,Chula Vista,18,Parts Per Million ( ppm ) 
2019-04-22,3829,0.006,El Cajon-Lexington Elementary School    ,21,Parts Per Million ( ppm ) 
2019-04-22,3739,0.004,Otay Mesa-Donovan,22,Parts Per Million ( ppm ) 
2019-04-22,3821,0.014,San Diego-11403 Rancho Carmel Dr        ,21,Parts Per Million ( ppm ) 
2019-04-22,3766,0.006,San Diego-Kearny Villa Road,22,Parts Per Million ( ppm ) 
2019-04-22,3828,0.016,Berkeley-Aquatic Park                   ,23,Parts Per Million ( ppm ) 
2019-04-22,3490,0.010,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2019-04-22,3247,0.014,Oakland-9925 International Blvd,22,Parts Per Million ( ppm ) 
2019-04-22,3803,0.019,Oakland-Laney College                   ,23,Parts Per Million ( ppm ) 
2019-04-22,3742,0.016,Oakland-West,23,Parts Per Million ( ppm ) 
2019-04-22,3840,0.017,Pleasanton-Owens Ct                     ,23,Parts Per Million ( ppm ) 
2019-04-22,2804,0.003,Bethel Island Road,23,Parts Per Million ( ppm ) 
2019-04-22,2831,0.005,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2019-04-22,3668,0.010,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2019-04-22,3782,0.006,San Ramon-9885 Alcosta Bl               ,23,Parts Per Million ( ppm ) 
2019-04-22,2622,0.010,San Rafael,23,Parts Per Million ( ppm ) 
2019-04-22,3837,0.006,Napa-Valley College,23,Parts Per Million ( ppm ) 
2019-04-22,2373,0.012,San Francisco-Arkansas Street,22,Parts Per Million ( ppm ) 
