summary_date,site,ozone_davg,name,obs_count,units 
2015-02-01,2116,0.031,Bishop-White Mountain Research Center,24,Parts Per Million ( ppm ) 
2015-02-01,3151,0.036,Death Valley Natl Monument,24,Parts Per Million ( ppm ) 
2015-02-01,2914,0.024,Lakeport-Lakeport Blvd,23,Parts Per Million ( ppm ) 
2015-02-01,3802,0.029,Tahoe City-221 Fairway Drive,24,Parts Per Million ( ppm ) 
2015-02-01,2993,0.013,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2015-02-01,3144,0.017,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2015-02-01,3017,0.035,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2015-02-01,3018,0.036,Yosemite Natl Park-Turtleback Dome,24,Parts Per Million ( ppm ) 
2015-02-01,3126,0.045,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2015-02-01,3002,0.025,Colfax-City Hall,24,Parts Per Million ( ppm ) 
2015-02-01,2968,0.013,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2015-02-01,5273,0.045,Kernville-Forest Service,24,Parts Per Million ( ppm ) 
2015-02-01,3121,0.021,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2015-02-01,3658,0.016,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2015-02-01,3673,0.014,Blythe-445 West Murphy Street,23,Parts Per Million ( ppm ) 
2015-02-01,3732,0.034,Joshua Tree National Park-Pinto Wells,24,Parts Per Million ( ppm ) 
2015-02-01,2923,0.013,Barstow,20,Parts Per Million ( ppm ) 
2015-02-01,2650,0.022,Hesperia-Olive Street,22,Parts Per Million ( ppm ) 
2015-02-01,3152,0.037,Joshua Tree NP - Black Rock,23,Parts Per Million ( ppm ) 
2015-02-01,2830,0.037,Phelan-Beekley Road and Phelan Road,22,Parts Per Million ( ppm ) 
2015-02-01,3215,0.020,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2015-02-01,3500,0.016,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2015-02-01,3779,0.018,Eureka-Humboldt Hill                    ,24,Parts Per Million ( ppm ) 
2015-02-01,3716,0.015,Eureka-Jacobs,19,Parts Per Million ( ppm ) 
2015-02-01,3010,0.008,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2015-02-01,3033,0.019,Healdsburg-Municipal Airport,22,Parts Per Million ( ppm ) 
2015-02-01,2016,0.027,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
2015-02-01,3726,0.015,King City-415 Pearl Street,24,Parts Per Million ( ppm ) 
2015-02-01,3489,0.019,Salinas-High School,24,Parts Per Million ( ppm ) 
2015-02-01,2628,0.023,Hollister-Fairview Road,24,Parts Per Million ( ppm ) 
2015-02-01,2983,0.024,Pinnacles National Monument,24,Parts Per Million ( ppm ) 
2015-02-01,3200,0.020,Santa Cruz AMS,24,Parts Per Million ( ppm ) 
2015-02-01,2752,0.012,Yreka-Foothill Drive,23,Parts Per Million ( ppm ) 
2015-02-01,2484,0.027,Azusa,23,Parts Per Million ( ppm ) 
2015-02-01,3743,0.014,Compton-700 North Bullis Road,21,Parts Per Million ( ppm ) 
2015-02-01,2849,0.033,Glendora-Laurel,22,Parts Per Million ( ppm ) 
2015-02-01,2899,0.019,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2015-02-01,3683,0.017,Los Angeles-Westchester Parkway,22,Parts Per Million ( ppm ) 
2015-02-01,2160,0.016,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2015-02-01,3693,0.019,Pico Rivera-4144 San Gabriel,23,Parts Per Million ( ppm ) 
2015-02-01,2898,0.018,Pomona,23,Parts Per Million ( ppm ) 
2015-02-01,2420,0.023,Reseda,23,Parts Per Million ( ppm ) 
2015-02-01,3502,0.022,Santa Clarita,23,Parts Per Million ( ppm ) 
2015-02-01,2494,0.017,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2015-02-01,3674,0.015,Anaheim-Pampas Lane,21,Parts Per Million ( ppm ) 
2015-02-01,2937,0.001,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2015-02-01,2249,0.013,La Habra,23,Parts Per Million ( ppm ) 
2015-02-01,3265,0.024,Mission Viejo-26081 Via Pera,23,Parts Per Million ( ppm ) 
2015-02-01,3168,0.021,Banning Airport,22,Parts Per Million ( ppm ) 
2015-02-01,2943,0.022,Lake Elsinore-W Flint Street,20,Parts Per Million ( ppm ) 
2015-02-01,3702,0.015,Mira Loma Van Buren,22,Parts Per Million ( ppm ) 
2015-02-01,2525,0.015,Perris,22,Parts Per Million ( ppm ) 
2015-02-01,2596,0.016,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2015-02-01,3777,0.029,Winchester-33700 Borel Road             ,23,Parts Per Million ( ppm ) 
2015-02-01,2499,0.023,Crestline,23,Parts Per Million ( ppm ) 
2015-02-01,2266,0.023,Fontana-Arrow Highway,22,Parts Per Million ( ppm ) 
2015-02-01,2077,0.026,Redlands-Dearborn,23,Parts Per Million ( ppm ) 
2015-02-01,2221,0.018,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2015-02-01,2485,0.022,Upland,23,Parts Per Million ( ppm ) 
2015-02-01,2965,0.010,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2015-02-01,3694,0.021,Carrisa Plains School,23,Parts Per Million ( ppm ) 
2015-02-01,2321,0.024,Morro Bay,23,Parts Per Million ( ppm ) 
2015-02-01,3251,0.024,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2015-02-01,2955,0.010,Paso Robles-Santa Fe Avenue,22,Parts Per Million ( ppm ) 
2015-02-01,3495,0.040,Red Hills,23,Parts Per Million ( ppm ) 
2015-02-01,3688,0.019,San Luis Obispo-3220 South Higuera St,23,Parts Per Million ( ppm ) 
2015-02-01,3003,0.028,Carpinteria-Gobernador Road,22,Parts Per Million ( ppm ) 
2015-02-01,2008,0.028,El Capitan Beach,23,Parts Per Million ( ppm ) 
2015-02-01,2954,0.024,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2015-02-01,3153,0.015,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2015-02-01,3101,0.038,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2015-02-01,2992,0.033,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2015-02-01,2360,0.018,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2015-02-01,2957,0.025,Paradise Road-Los Padres National Forest,22,Parts Per Million ( ppm ) 
2015-02-01,3665,0.015,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2015-02-01,3486,0.020,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2015-02-01,2593,0.020,Santa Ynez-Airport Road,23,Parts Per Million ( ppm ) 
2015-02-01,3023,0.032,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2015-02-01,2991,0.022,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2015-02-01,3172,0.019,Ojai-Ojai Avenue,24,Parts Per Million ( ppm ) 
2015-02-01,3505,0.022,Piru-3301 Pacific Avenue,24,Parts Per Million ( ppm ) 
2015-02-01,2880,0.019,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2015-02-01,2984,0.023,Thousand Oaks-Moorpark Road,24,Parts Per Million ( ppm ) 
2015-02-01,2460,0.037,Alpine-Victoria Drive,22,Parts Per Million ( ppm ) 
2015-02-01,3198,0.024,Camp Pendleton,22,Parts Per Million ( ppm ) 
2015-02-01,2589,0.017,Chula Vista,22,Parts Per Million ( ppm ) 
2015-02-01,2368,0.030,Del Mar-Mira Costa College,24,Parts Per Million ( ppm ) 
2015-02-01,3806,0.021,El Cajon-Floyd Smith Drive,21,Parts Per Million ( ppm ) 
2015-02-01,2263,0.019,Escondido-E Valley Parkway,22,Parts Per Million ( ppm ) 
2015-02-01,3739,0.028,Otay Mesa-Donovan,22,Parts Per Million ( ppm ) 
2015-02-01,3690,0.017,San Diego-1110 Beardsley Street,22,Parts Per Million ( ppm ) 
2015-02-01,3766,0.025,San Diego-Kearny Villa Road,22,Parts Per Million ( ppm ) 
2015-02-01,3490,0.009,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2015-02-01,3247,0.009,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2015-02-01,3742,0.010,Oakland-West,23,Parts Per Million ( ppm ) 
2015-02-01,2804,0.013,Bethel Island Road,23,Parts Per Million ( ppm ) 
2015-02-01,2831,0.011,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2015-02-01,3668,0.013,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2015-02-01,2622,0.009,San Rafael,23,Parts Per Million ( ppm ) 
2015-02-01,2655,0.010,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2015-02-01,2373,0.011,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2015-02-01,2125,0.008,Redwood City,23,Parts Per Million ( ppm ) 
2015-02-01,3661,0.013,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2015-02-01,2410,0.009,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2015-02-01,3804,0.010,Sebastopol-103 Morris Street            ,23,Parts Per Million ( ppm ) 
2015-02-01,3026,0.020,Clovis-N Villa Avenue,21,Parts Per Million ( ppm ) 
2015-02-01,2013,0.017,Fresno-Drummond Street,23,Parts Per Million ( ppm ) 
2015-02-01,3781,0.017,Fresno-Garland                          ,23,Parts Per Million ( ppm ) 
2015-02-01,2844,0.019,Fresno-Sierra Skypark #2,23,Parts Per Million ( ppm ) 
2015-02-01,2114,0.021,Parlier,23,Parts Per Million ( ppm ) 
2015-02-01,5274,0.038,Pinehurst-Forest Service,24,Parts Per Million ( ppm ) 
2015-02-01,3759,0.021,Tranquility-32650 West Adams Avenue,24,Parts Per Million ( ppm ) 
2015-02-01,3758,0.023,Arvin-Di Giorgio,23,Parts Per Million ( ppm ) 
2015-02-01,3146,0.015,Bakersfield-5558 California Avenue,23,Parts Per Million ( ppm ) 
2015-02-01,2312,0.017,Edison,24,Parts Per Million ( ppm ) 
2015-02-01,2919,0.029,Maricopa-Stanislaus Street,23,Parts Per Million ( ppm ) 
2015-02-01,2772,0.023,Oildale-3311 Manor Street,23,Parts Per Million ( ppm ) 
2015-02-01,2981,0.020,Shafter-Walker Street,23,Parts Per Million ( ppm ) 
2015-02-01,3771,0.018,Madera-28261 Avenue 14,22,Parts Per Million ( ppm ) 
2015-02-01,3211,0.023,Madera-Pump Yard,22,Parts Per Million ( ppm ) 
2015-02-01,3022,0.016,Merced-S Coffee Avenue,23,Parts Per Million ( ppm ) 
2015-02-01,2094,0.016,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2015-02-01,3696,0.022,Tracy-Airport,23,Parts Per Million ( ppm ) 
2015-02-01,2833,0.015,Modesto-14th Street,22,Parts Per Million ( ppm ) 
2015-02-01,2996,0.013,Turlock-S Minaret Street,23,Parts Per Million ( ppm ) 
2015-02-01,3763,0.016,Porterville-1839 Newcomb Street,23,Parts Per Million ( ppm ) 
2015-02-01,3484,0.027,Sequoia and Kings Canyon Natl Park,24,Parts Per Million ( ppm ) 
2015-02-01,5275,0.030,Springville-Forest Service,22,Parts Per Million ( ppm ) 
2015-02-01,2032,0.018,Visalia-N Church Street,23,Parts Per Million ( ppm ) 
2015-02-01,3135,0.018,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2015-02-01,2551,0.023,El Centro-9th Street,22,Parts Per Million ( ppm ) 
2015-02-01,3186,0.016,Niland-English Road,23,Parts Per Million ( ppm ) 
2015-02-01,2878,0.021,Indio-Jackson Street,23,Parts Per Million ( ppm ) 
2015-02-01,2199,0.032,Palm Springs-Fire Station,22,Parts Per Million ( ppm ) 
2015-02-01,3783,0.015,Chico-East Avenue                       ,23,Parts Per Million ( ppm ) 
2015-02-01,3491,0.036,Paradise-4405 Airport Road,23,Parts Per Million ( ppm ) 
2015-02-01,2744,0.017,Colusa-Sunrise Blvd,23,Parts Per Million ( ppm ) 
2015-02-01,3714,0.021,Willows-720 N Colusa Street,23,Parts Per Million ( ppm ) 
2015-02-01,3789,0.030,Auburn-11645 Atwood Road                ,24,Parts Per Million ( ppm ) 
2015-02-01,3796,0.019,Lincoln-1445 1st Street,24,Parts Per Million ( ppm ) 
2015-02-01,2956,0.020,Roseville-N Sunrise Blvd,23,Parts Per Million ( ppm ) 
2015-02-01,2977,0.018,Elk Grove-Bruceville Road,23,Parts Per Million ( ppm ) 
2015-02-01,3187,0.030,Folsom-Natoma Street,23,Parts Per Million ( ppm ) 
2015-02-01,2123,0.019,North Highlands-Blackfoot Way,23,Parts Per Million ( ppm ) 
2015-02-01,2731,0.016,Sacramento-Del Paso Manor,24,Parts Per Million ( ppm ) 
2015-02-01,3738,0.018,Sacramento-Goldenland Court,23,Parts Per Million ( ppm ) 
2015-02-01,3011,0.018,Sacramento-T Street,23,Parts Per Million ( ppm ) 
2015-02-01,3032,0.014,Anderson-North Street,24,Parts Per Million ( ppm ) 
2015-02-01,2972,0.033,Lassen Volcanic Natl Park-Manzanita Lake,24,Parts Per Million ( ppm ) 
2015-02-01,2829,0.016,Redding-Health Dept Roof,24,Parts Per Million ( ppm ) 
2015-02-01,3678,0.014,Vacaville-Ulatis Drive,24,Parts Per Million ( ppm ) 
2015-02-01,2958,0.016,Yuba City-Almond Street,23,Parts Per Million ( ppm ) 
2015-02-01,3816,0.015,Red Bluff-1834 Walnut Street            ,24,Parts Per Million ( ppm ) 
2015-02-01,2143,0.019,Davis-UCD Campus,23,Parts Per Million ( ppm ) 
2015-02-01,3249,0.018,Woodland-Gibson Road,24,Parts Per Million ( ppm ) 
2015-02-02,2116,0.023,Bishop-White Mountain Research Center,24,Parts Per Million ( ppm ) 
2015-02-02,3151,0.033,Death Valley Natl Monument,24,Parts Per Million ( ppm ) 
2015-02-02,2914,0.018,Lakeport-Lakeport Blvd,23,Parts Per Million ( ppm ) 
2015-02-02,3802,0.020,Tahoe City-221 Fairway Drive,24,Parts Per Million ( ppm ) 
2015-02-02,2993,0.011,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2015-02-02,3144,0.016,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2015-02-02,3017,0.030,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2015-02-02,3018,0.029,Yosemite Natl Park-Turtleback Dome,24,Parts Per Million ( ppm ) 
2015-02-02,3126,0.040,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2015-02-02,3002,0.022,Colfax-City Hall,24,Parts Per Million ( ppm ) 
2015-02-02,2968,0.014,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2015-02-02,5273,0.045,Kernville-Forest Service,24,Parts Per Million ( ppm ) 
2015-02-02,3121,0.025,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2015-02-02,3658,0.013,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2015-02-02,3673,0.013,Blythe-445 West Murphy Street,23,Parts Per Million ( ppm ) 
2015-02-02,3732,0.033,Joshua Tree National Park-Pinto Wells,24,Parts Per Million ( ppm ) 
2015-02-02,2923,0.012,Barstow,22,Parts Per Million ( ppm ) 
2015-02-02,2650,0.022,Hesperia-Olive Street,22,Parts Per Million ( ppm ) 
2015-02-02,3152,0.041,Joshua Tree NP - Black Rock,23,Parts Per Million ( ppm ) 
2015-02-02,2830,0.034,Phelan-Beekley Road and Phelan Road,22,Parts Per Million ( ppm ) 
2015-02-02,3215,0.011,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2015-02-02,3500,0.017,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2015-02-02,3779,0.018,Eureka-Humboldt Hill                    ,24,Parts Per Million ( ppm ) 
2015-02-02,3716,0.013,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2015-02-02,3010,0.005,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2015-02-02,3033,0.016,Healdsburg-Municipal Airport,22,Parts Per Million ( ppm ) 
2015-02-02,2016,0.027,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
2015-02-02,3726,0.014,King City-415 Pearl Street,24,Parts Per Million ( ppm ) 
2015-02-02,3489,0.017,Salinas-High School,24,Parts Per Million ( ppm ) 
2015-02-02,2628,0.021,Hollister-Fairview Road,24,Parts Per Million ( ppm ) 
2015-02-02,2983,0.023,Pinnacles National Monument,24,Parts Per Million ( ppm ) 
2015-02-02,3200,0.015,Santa Cruz AMS,24,Parts Per Million ( ppm ) 
2015-02-02,2752,0.006,Yreka-Foothill Drive,23,Parts Per Million ( ppm ) 
2015-02-02,2484,0.019,Azusa,22,Parts Per Million ( ppm ) 
2015-02-02,3743,0.011,Compton-700 North Bullis Road,20,Parts Per Million ( ppm ) 
2015-02-02,2849,0.026,Glendora-Laurel,22,Parts Per Million ( ppm ) 
2015-02-02,2899,0.017,Los Angeles-North Main Street,22,Parts Per Million ( ppm ) 
2015-02-02,3683,0.022,Los Angeles-Westchester Parkway,22,Parts Per Million ( ppm ) 
2015-02-02,2160,0.015,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2015-02-02,3693,0.015,Pico Rivera-4144 San Gabriel,22,Parts Per Million ( ppm ) 
2015-02-02,2898,0.013,Pomona,23,Parts Per Million ( ppm ) 
2015-02-02,2420,0.020,Reseda,23,Parts Per Million ( ppm ) 
2015-02-02,3502,0.020,Santa Clarita,23,Parts Per Million ( ppm ) 
2015-02-02,2494,0.019,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2015-02-02,3674,0.012,Anaheim-Pampas Lane,21,Parts Per Million ( ppm ) 
2015-02-02,2937,0.000,Costa Mesa-Mesa Verde Drive,22,Parts Per Million ( ppm ) 
2015-02-02,2249,0.010,La Habra,22,Parts Per Million ( ppm ) 
2015-02-02,3265,0.022,Mission Viejo-26081 Via Pera,23,Parts Per Million ( ppm ) 
2015-02-02,3168,0.017,Banning Airport,23,Parts Per Million ( ppm ) 
2015-02-02,3702,0.012,Mira Loma Van Buren,23,Parts Per Million ( ppm ) 
2015-02-02,2525,0.012,Perris,23,Parts Per Million ( ppm ) 
2015-02-02,2596,0.014,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2015-02-02,3777,0.032,Winchester-33700 Borel Road             ,23,Parts Per Million ( ppm ) 
2015-02-02,2499,0.014,Crestline,23,Parts Per Million ( ppm ) 
2015-02-02,2266,0.013,Fontana-Arrow Highway,22,Parts Per Million ( ppm ) 
2015-02-02,2077,0.024,Redlands-Dearborn,23,Parts Per Million ( ppm ) 
2015-02-02,2221,0.013,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2015-02-02,2485,0.015,Upland,22,Parts Per Million ( ppm ) 
2015-02-02,2965,0.013,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2015-02-02,3694,0.023,Carrisa Plains School,23,Parts Per Million ( ppm ) 
2015-02-02,2321,0.025,Morro Bay,23,Parts Per Million ( ppm ) 
2015-02-02,3251,0.022,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2015-02-02,2955,0.015,Paso Robles-Santa Fe Avenue,23,Parts Per Million ( ppm ) 
2015-02-02,3495,0.043,Red Hills,23,Parts Per Million ( ppm ) 
2015-02-02,3688,0.017,San Luis Obispo-3220 South Higuera St,23,Parts Per Million ( ppm ) 
2015-02-02,3003,0.030,Carpinteria-Gobernador Road,22,Parts Per Million ( ppm ) 
2015-02-02,2008,0.027,El Capitan Beach,21,Parts Per Million ( ppm ) 
2015-02-02,2954,0.025,Gaviota-GTC Site B,21,Parts Per Million ( ppm ) 
2015-02-02,3153,0.016,Goleta-Fairview,21,Parts Per Million ( ppm ) 
2015-02-02,3101,0.040,Las Flores Canyon #1,21,Parts Per Million ( ppm ) 
2015-02-02,2992,0.034,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2015-02-02,2360,0.017,Lompoc-S H Street,21,Parts Per Million ( ppm ) 
2015-02-02,2957,0.028,Paradise Road-Los Padres National Forest,21,Parts Per Million ( ppm ) 
2015-02-02,3665,0.016,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2015-02-02,3486,0.016,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2015-02-02,2593,0.021,Santa Ynez-Airport Road,23,Parts Per Million ( ppm ) 
2015-02-02,3023,0.034,Vandenberg Air Force Base-STS Power,21,Parts Per Million ( ppm ) 
2015-02-02,2991,0.022,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2015-02-02,3172,0.018,Ojai-Ojai Avenue,24,Parts Per Million ( ppm ) 
2015-02-02,3505,0.025,Piru-3301 Pacific Avenue,24,Parts Per Million ( ppm ) 
2015-02-02,2880,0.016,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2015-02-02,2984,0.022,Thousand Oaks-Moorpark Road,24,Parts Per Million ( ppm ) 
2015-02-02,2460,0.043,Alpine-Victoria Drive,22,Parts Per Million ( ppm ) 
2015-02-02,3198,0.022,Camp Pendleton,21,Parts Per Million ( ppm ) 
2015-02-02,2589,0.019,Chula Vista,22,Parts Per Million ( ppm ) 
2015-02-02,2368,0.025,Del Mar-Mira Costa College,24,Parts Per Million ( ppm ) 
2015-02-02,3806,0.016,El Cajon-Floyd Smith Drive,18,Parts Per Million ( ppm ) 
2015-02-02,2263,0.012,Escondido-E Valley Parkway,19,Parts Per Million ( ppm ) 
2015-02-02,3739,0.028,Otay Mesa-Donovan,21,Parts Per Million ( ppm ) 
2015-02-02,3690,0.016,San Diego-1110 Beardsley Street,22,Parts Per Million ( ppm ) 
2015-02-02,3766,0.023,San Diego-Kearny Villa Road,22,Parts Per Million ( ppm ) 
2015-02-02,3490,0.011,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2015-02-02,3247,0.008,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2015-02-02,3742,0.008,Oakland-West,23,Parts Per Million ( ppm ) 
2015-02-02,2804,0.016,Bethel Island Road,23,Parts Per Million ( ppm ) 
2015-02-02,2831,0.013,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2015-02-02,3668,0.015,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2015-02-02,2622,0.013,San Rafael,23,Parts Per Million ( ppm ) 
2015-02-02,2655,0.011,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2015-02-02,2373,0.009,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2015-02-02,2125,0.007,Redwood City,23,Parts Per Million ( ppm ) 
2015-02-02,3661,0.007,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2015-02-02,2410,0.013,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2015-02-02,2013,0.013,Fresno-Drummond Street,21,Parts Per Million ( ppm ) 
2015-02-02,3781,0.011,Fresno-Garland                          ,23,Parts Per Million ( ppm ) 
2015-02-02,2844,0.018,Fresno-Sierra Skypark #2,20,Parts Per Million ( ppm ) 
2015-02-02,2114,0.019,Parlier,23,Parts Per Million ( ppm ) 
