summary_date,site,co_davg,name,obs_count,units 
2017-05-22,3658,0.467,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2017-05-22,2923,0.205,Barstow,23,Parts Per Million ( ppm ) 
2017-05-22,3779,0.212,Eureka-Humboldt Hill                    ,24,Parts Per Million ( ppm ) 
2017-05-22,3716,0.191,Eureka-Jacobs,23,Parts Per Million ( ppm ) 
2017-05-22,3489,0.208,Salinas-High School,24,Parts Per Million ( ppm ) 
2017-05-22,2484,0.491,Azusa,24,Parts Per Million ( ppm ) 
2017-05-22,3743,0.241,Compton-700 North Bullis Road,24,Parts Per Million ( ppm ) 
2017-05-22,2849,0.308,Glendora-Laurel,24,Parts Per Million ( ppm ) 
2017-05-22,3774,0.167,Long Beach-2425 Webster Street          ,24,Parts Per Million ( ppm ) 
2017-05-22,2899,0.316,Los Angeles-North Main Street,24,Parts Per Million ( ppm ) 
2017-05-22,3683,0.032,Los Angeles-Westchester Parkway,24,Parts Per Million ( ppm ) 
2017-05-22,2160,0.204,Pasadena-S Wilson Avenue,24,Parts Per Million ( ppm ) 
2017-05-22,3693,0.421,Pico Rivera-4144 San Gabriel,24,Parts Per Million ( ppm ) 
2017-05-22,2898,0.460,Pomona,24,Parts Per Million ( ppm ) 
2017-05-22,2420,0.368,Reseda,24,Parts Per Million ( ppm ) 
2017-05-22,3502,0.297,Santa Clarita,24,Parts Per Million ( ppm ) 
2017-05-22,2494,0.238,West Los Angeles-VA Hospital,24,Parts Per Million ( ppm ) 
2017-05-22,3809,0.785,Anaheim-812 W Vermont Street            ,24,Parts Per Million ( ppm ) 
2017-05-22,3674,0.515,Anaheim-Pampas Lane,24,Parts Per Million ( ppm ) 
2017-05-22,2937,0.042,Costa Mesa-Mesa Verde Drive,24,Parts Per Million ( ppm ) 
2017-05-22,2249,0.150,La Habra,24,Parts Per Million ( ppm ) 
2017-05-22,3265,0.164,Mission Viejo-26081 Via Pera,24,Parts Per Million ( ppm ) 
2017-05-22,2943,0.248,Lake Elsinore-W Flint Street,24,Parts Per Million ( ppm ) 
2017-05-22,3702,0.247,Mira Loma Van Buren,24,Parts Per Million ( ppm ) 
2017-05-22,2596,0.353,Riverside-Rubidoux,24,Parts Per Million ( ppm ) 
2017-05-22,2266,0.382,Fontana-Arrow Highway,24,Parts Per Million ( ppm ) 
2017-05-22,3820,0.562,Ontario-NW Corner I-10 and Etiwanda Ave ,24,Parts Per Million ( ppm ) 
2017-05-22,2221,0.533,San Bernardino-4th Street,24,Parts Per Million ( ppm ) 
2017-05-22,2485,0.502,Upland,24,Parts Per Million ( ppm ) 
2017-05-22,3153,0.214,Goleta-Fairview,21,Parts Per Million ( ppm ) 
2017-05-22,3101,0.105,Las Flores Canyon #1,21,Parts Per Million ( ppm ) 
2017-05-22,2360,0.243,Lompoc-S H Street,21,Parts Per Million ( ppm ) 
2017-05-22,3665,0.157,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2017-05-22,3023,0.125,Vandenberg Air Force Base-STS Power,20,Parts Per Million ( ppm ) 
2017-05-22,3829,0.290,El Cajon-Lexington Elementary School    ,21,Parts Per Million ( ppm ) 
2017-05-22,3821,0.605,San Diego-11403 Rancho Carmel Dr        ,22,Parts Per Million ( ppm ) 
2017-05-22,3828,0.700,Berkeley-Aquatic Park                   ,23,Parts Per Million ( ppm ) 
2017-05-22,3247,0.324,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2017-05-22,3803,0.378,Oakland-Laney College                   ,23,Parts Per Million ( ppm ) 
2017-05-22,3742,0.613,Oakland-West,23,Parts Per Million ( ppm ) 
2017-05-22,2804,0.413,Bethel Island Road,23,Parts Per Million ( ppm ) 
2017-05-22,2831,0.247,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2017-05-22,3668,0.385,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2017-05-22,2622,0.296,San Rafael,23,Parts Per Million ( ppm ) 
2017-05-22,2655,0.362,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2017-05-22,2373,0.263,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2017-05-22,2125,0.336,Redwood City,23,Parts Per Million ( ppm ) 
2017-05-22,3661,0.259,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2017-05-22,3810,0.548,San Jose-Knox Avenue                    ,23,Parts Per Million ( ppm ) 
2017-05-22,2410,0.272,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2017-05-22,3804,0.337,Sebastopol-103 Morris Street            ,23,Parts Per Million ( ppm ) 
2017-05-22,3026,0.232,Clovis-N Villa Avenue,24,Parts Per Million ( ppm ) 
2017-05-22,3787,0.250,Bakersfield-Municipal Airport,23,Parts Per Million ( ppm ) 
2017-05-22,2094,0.199,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2017-05-22,2833,0.221,Modesto-14th Street,23,Parts Per Million ( ppm ) 
2017-05-22,3135,0.208,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2017-05-22,2551,0.008,El Centro-9th Street,23,Parts Per Million ( ppm ) 
2017-05-22,2199,0.055,Palm Springs-Fire Station,24,Parts Per Million ( ppm ) 
2017-05-22,3783,0.179,Chico-East Avenue                       ,23,Parts Per Million ( ppm ) 
2017-05-22,2123,0.347,North Highlands-Blackfoot Way,23,Parts Per Million ( ppm ) 
2017-05-22,3823,0.355,Sacramento-Bercut Drive,19,Parts Per Million ( ppm ) 
2017-05-22,2731,0.222,Sacramento-Del Paso Manor,23,Parts Per Million ( ppm ) 
2017-05-22,3738,0.145,Sacramento-Goldenland Court,22,Parts Per Million ( ppm ) 
2017-05-23,3658,0.365,Lancaster-43301 Division Street,18,Parts Per Million ( ppm ) 
2017-05-23,2923,0.209,Barstow,21,Parts Per Million ( ppm ) 
2017-05-23,3500,0.281,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2017-05-23,3779,0.205,Eureka-Humboldt Hill                    ,19,Parts Per Million ( ppm ) 
2017-05-23,3716,0.141,Eureka-Jacobs,22,Parts Per Million ( ppm ) 
2017-05-23,3489,0.213,Salinas-High School,24,Parts Per Million ( ppm ) 
2017-05-23,2484,0.508,Azusa,24,Parts Per Million ( ppm ) 
2017-05-23,3743,0.273,Compton-700 North Bullis Road,24,Parts Per Million ( ppm ) 
2017-05-23,2849,0.330,Glendora-Laurel,24,Parts Per Million ( ppm ) 
2017-05-23,3774,0.180,Long Beach-2425 Webster Street          ,24,Parts Per Million ( ppm ) 
2017-05-23,2899,0.334,Los Angeles-North Main Street,24,Parts Per Million ( ppm ) 
2017-05-23,3683,0.041,Los Angeles-Westchester Parkway,24,Parts Per Million ( ppm ) 
2017-05-23,2160,0.134,Pasadena-S Wilson Avenue,24,Parts Per Million ( ppm ) 
2017-05-23,3693,0.415,Pico Rivera-4144 San Gabriel,23,Parts Per Million ( ppm ) 
2017-05-23,2898,0.463,Pomona,24,Parts Per Million ( ppm ) 
2017-05-23,2420,0.320,Reseda,24,Parts Per Million ( ppm ) 
2017-05-23,2494,0.257,West Los Angeles-VA Hospital,24,Parts Per Million ( ppm ) 
2017-05-23,3809,0.796,Anaheim-812 W Vermont Street            ,24,Parts Per Million ( ppm ) 
