summary_date,site,monitor,pm25_davg,name,obs_count 
2015-05-01,2116,B,15.9,Bishop-White Mountain Research Center,24 
2015-05-01,3154,G,6.4,Keeler-Cerro Gordo Road,24 
2015-05-01,3802,A,7.9,Tahoe City-221 Fairway Drive,24 
2015-05-01,3144,B,4.2,San Andreas-Gold Strike Road,24 
2015-05-01,2353,A,9.9,Yosemite Village-Visitor Center,24 
2015-05-01,2208,D,11.0,Truckee-Fire Station,24 
2015-05-01,3002,A,7.0,Colfax-City Hall,24 
2015-05-01,3128,C,9.8,Chester-222 1st Avenue,24 
2015-05-01,3801,C,8.2,Portola-Gulling Street                  ,23 
2015-05-01,3020,C,4.7,Quincy-N Church Street,24 
2015-05-01,3121,B,1.7,Mojave-923 Poole Street,24 
2015-05-01,2271,C,11.9,Ukiah-County Library,24 
2015-05-01,3765,A,7.8,Willits-125 E Commercial Street,24 
2015-05-01,3132,A,5.7,Weaverville-Courthouse,24 
2015-05-01,2016,A,9.4,Carmel Valley-Ford Road,23 
2015-05-01,3726,A,12.3,King City-415 Pearl Street,24 
2015-05-01,3489,C,11.2,Salinas-High School,23 
2015-05-01,2628,B,6.9,Hollister-Fairview Road,24 
2015-05-01,3811,A,6.0,San Lorenzo Valley Middle School AMS,24 
2015-05-01,3200,C,8.1,Santa Cruz AMS,24 
2015-05-01,2849,A,10.5,Glendora-Laurel,24 
2015-05-01,3818,A,16.6,Long Beach-Route 710 Near Road          ,24 
2015-05-01,2899,I,23.3,Los Angeles-North Main Street,24 
2015-05-01,2899,A,15.6,Los Angeles-North Main Street,24 
2015-05-01,2429,A,12.6,North Long Beach,24 
2015-05-01,2420,C,7.8,Reseda,24 
2015-05-01,3502,A,5.6,Santa Clarita,24 
2015-05-01,3679,C,16.6,South Long Beach,24 
2015-05-01,3679,A,9.8,South Long Beach,24 
2015-05-01,3674,D,21.6,Anaheim-Pampas Lane,24 
2015-05-01,3674,A,11.1,Anaheim-Pampas Lane,24 
2015-05-01,3168,A,4.0,Banning Airport,24 
2015-05-01,3702,A,9.8,Mira Loma Van Buren,24 
2015-05-01,3702,C,12.3,Mira Loma Van Buren,24 
2015-05-01,2596,A,8.0,Riverside-Rubidoux,24 
2015-05-01,2596,F,8.2,Riverside-Rubidoux,24 
2015-05-01,2596,I,7.9,Riverside-Rubidoux,24 
2015-05-01,3777,A,5.8,Winchester-33700 Borel Road             ,23 
2015-05-01,2499,A,3.1,Crestline,21 
2015-05-01,3819,A,13.1,Ontario-Route 60 Near Road              ,24 
2015-05-01,2485,A,9.5,Upland,24 
2015-05-01,3762,A,11.0,Arroyo Grande-2391 Willow Road,24 
2015-05-01,3812,A,5.6,Atascadero-Lift Station #5              ,23 
2015-05-01,2979,A,12.3,Nipomo-Guadalupe Road,24 
2015-05-01,3688,B,9.8,San Luis Obispo-3220 South Higuera St,24 
2015-05-01,3153,A,16.0,Goleta-Fairview,24 
2015-05-01,2360,A,14.9,Lompoc-S H Street,24 
2015-05-01,3665,D,17.7,Santa Barbara-700 East Canon Perdido,24 
2015-05-01,3486,D,13.6,Santa Maria-906 S Broadway,24 
