summary_date,site,co_davg,name,obs_count,units 
2005-09-15,2993,0.122,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2005-09-15,3144,0.187,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2005-09-15,3017,0.170,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2005-09-15,3664,0.478,Yosemite National Park-Merced River,23,Parts Per Million ( ppm ) 
2005-09-15,2968,0.317,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2005-09-15,3658,0.291,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2005-09-15,2923,0.326,Barstow,23,Parts Per Million ( ppm ) 
2005-09-15,3500,0.352,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2005-09-15,3681,0.539,Mexicali-Carretera,23,Parts Per Million ( ppm ) 
2005-09-15,3203,1.464,Mexicali-Cobach,22,Parts Per Million ( ppm ) 
2005-09-15,3185,0.691,Mexicali-ITM,22,Parts Per Million ( ppm ) 
2005-09-15,3201,1.100,Mexicali-UABC,22,Parts Per Million ( ppm ) 
2005-09-15,3183,0.509,Rosarito,23,Parts Per Million ( ppm ) 
2005-09-15,3255,0.639,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2005-09-15,3138,0.343,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2005-09-15,3141,0.595,Tijuana-La Mesa,21,Parts Per Million ( ppm ) 
2005-09-15,3010,0.322,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2005-09-15,3116,0.299,Willits-899 S Main Street,23,Parts Per Million ( ppm ) 
2005-09-15,3489,0.196,Salinas-High School,24,Parts Per Million ( ppm ) 
2005-09-15,2329,0.358,Davenport,24,Parts Per Million ( ppm ) 
2005-09-15,3483,1.171,Stateline-Harveys Hotel,24,Parts Per Million ( ppm ) 
2005-09-15,2484,0.430,Azusa,23,Parts Per Million ( ppm ) 
2005-09-15,2492,0.530,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2005-09-15,2899,0.622,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2005-09-15,3683,0.000,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2005-09-15,2583,1.009,Lynwood,23,Parts Per Million ( ppm ) 
2005-09-15,2429,0.478,North Long Beach,23,Parts Per Million ( ppm ) 
2005-09-15,2160,0.030,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2005-09-15,2898,0.604,Pomona,23,Parts Per Million ( ppm ) 
2005-09-15,2420,0.461,Reseda,23,Parts Per Million ( ppm ) 
2005-09-15,3502,0.448,Santa Clarita,23,Parts Per Million ( ppm ) 
2005-09-15,2494,0.326,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2005-09-15,3674,0.283,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2005-09-15,2937,0.078,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2005-09-15,2249,0.457,La Habra,23,Parts Per Million ( ppm ) 
2005-09-15,3265,0.183,Mission Viejo-26081 Via Pera,23,Parts Per Million ( ppm ) 
2005-09-15,2943,0.283,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2005-09-15,2333,0.678,Riverside-Magnolia,23,Parts Per Million ( ppm ) 
2005-09-15,2596,0.595,Riverside-Rubidoux,22,Parts Per Million ( ppm ) 
2005-09-15,2221,0.365,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2005-09-15,2485,0.691,Upland,23,Parts Per Million ( ppm ) 
2005-09-15,2709,0.188,San Luis Obispo-Marsh Street,24,Parts Per Million ( ppm ) 
2005-09-15,3153,0.235,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2005-09-15,3101,0.200,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2005-09-15,2360,0.178,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2005-09-15,3665,0.126,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2005-09-15,3486,0.152,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2005-09-15,3023,0.000,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2005-09-15,2589,0.539,Chula Vista,23,Parts Per Million ( ppm ) 
2005-09-15,2263,0.386,Escondido-E Valley Parkway,22,Parts Per Million ( ppm ) 
2005-09-15,2933,0.604,Otay Mesa-Paseo International,23,Parts Per Million ( ppm ) 
2005-09-15,3690,0.635,San Diego-1110 Beardsley Street,23,Parts Per Million ( ppm ) 
2005-09-15,2921,0.379,San Diego-Union Street,24,Parts Per Million ( ppm ) 
