summary_date,site,no_davg,name,obs_count,units 
2004-08-08,3487,0.000,Echo Summit,23,Parts Per Million ( ppm ) 
2004-08-08,3664,0.000,Yosemite National Park-Merced River,23,Parts Per Million ( ppm ) 
2004-08-08,3658,0.001,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2004-08-08,2923,0.008,Barstow,23,Parts Per Million ( ppm ) 
2004-08-08,3215,0.001,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2004-08-08,3500,0.008,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2004-08-08,3185,0.005,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2004-08-08,3183,0.003,Rosarito,23,Parts Per Million ( ppm ) 
2004-08-08,3255,0.001,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2004-08-08,3138,0.001,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2004-08-08,3141,0.004,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2004-08-08,3178,0.002,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2004-08-08,3489,0.003,Salinas-High School,23,Parts Per Million ( ppm ) 
2004-08-08,2329,0.000,Davenport,22,Parts Per Million ( ppm ) 
2004-08-08,2484,0.009,Azusa,23,Parts Per Million ( ppm ) 
2004-08-08,2492,0.026,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2004-08-08,2849,0.002,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2004-08-08,2899,0.009,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2004-08-08,3683,0.000,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2004-08-08,2583,0.016,Lynwood,23,Parts Per Million ( ppm ) 
2004-08-08,2429,0.015,North Long Beach,23,Parts Per Million ( ppm ) 
2004-08-08,2160,0.006,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2004-08-08,2166,0.013,Pico Rivera,23,Parts Per Million ( ppm ) 
2004-08-08,2898,0.023,Pomona,23,Parts Per Million ( ppm ) 
2004-08-08,2420,0.004,Reseda,23,Parts Per Million ( ppm ) 
2004-08-08,3502,0.001,Santa Clarita,23,Parts Per Million ( ppm ) 
2004-08-08,2494,0.003,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2004-08-08,3674,0.002,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2004-08-08,2937,0.002,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2004-08-08,2249,0.010,La Habra,23,Parts Per Million ( ppm ) 
2004-08-08,3168,0.002,Banning Airport,23,Parts Per Million ( ppm ) 
2004-08-08,2943,0.003,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2004-08-08,2596,0.008,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
