summary_date,site,no_davg,name,obs_count,units 
2004-12-01,3664,0.001,Yosemite National Park-Merced River,21,Parts Per Million ( ppm ) 
2004-12-01,3121,0.007,Mojave-923 Poole Street,21,Parts Per Million ( ppm ) 
2004-12-01,3658,0.047,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2004-12-01,2923,0.120,Barstow,21,Parts Per Million ( ppm ) 
2004-12-01,3215,0.003,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2004-12-01,3500,0.066,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2004-12-01,3203,0.090,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2004-12-01,3185,0.149,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2004-12-01,3201,0.151,Mexicali-UABC,20,Parts Per Million ( ppm ) 
2004-12-01,3183,0.015,Rosarito,21,Parts Per Million ( ppm ) 
2004-12-01,3138,0.034,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2004-12-01,3178,0.014,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2004-12-01,3489,0.010,Salinas-High School,24,Parts Per Million ( ppm ) 
2004-12-01,2329,0.002,Davenport,24,Parts Per Million ( ppm ) 
2004-12-01,2484,0.009,Azusa,23,Parts Per Million ( ppm ) 
2004-12-01,2492,0.149,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2004-12-01,2849,0.007,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2004-12-01,2899,0.148,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2004-12-01,3683,0.044,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2004-12-01,2583,0.176,Lynwood,22,Parts Per Million ( ppm ) 
2004-12-01,2429,0.143,North Long Beach,23,Parts Per Million ( ppm ) 
2004-12-01,2160,0.083,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2004-12-01,2166,0.161,Pico Rivera,19,Parts Per Million ( ppm ) 
2004-12-01,2898,0.161,Pomona,20,Parts Per Million ( ppm ) 
2004-12-01,2420,0.065,Reseda,23,Parts Per Million ( ppm ) 
2004-12-01,3502,0.024,Santa Clarita,22,Parts Per Million ( ppm ) 
2004-12-01,2494,0.032,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2004-12-01,3674,0.129,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2004-12-01,2937,0.168,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2004-12-01,2249,0.122,La Habra,23,Parts Per Million ( ppm ) 
2004-12-01,3168,0.022,Banning Airport,23,Parts Per Million ( ppm ) 
2004-12-01,2943,0.045,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2004-12-01,2596,0.063,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2004-12-01,2266,0.099,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2004-12-01,2221,0.055,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2004-12-01,2485,0.058,Upland,23,Parts Per Million ( ppm ) 
2004-12-01,2965,0.025,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2004-12-01,2671,0.010,Grover City-Lesage Drive,23,Parts Per Million ( ppm ) 
2004-12-01,2321,0.002,Morro Bay,23,Parts Per Million ( ppm ) 
2004-12-01,3251,0.004,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2004-12-01,2709,0.002,San Luis Obispo-Marsh Street,23,Parts Per Million ( ppm ) 
2004-12-01,3003,0.000,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2004-12-01,2008,0.003,El Capitan Beach,23,Parts Per Million ( ppm ) 
2004-12-01,2954,0.001,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2004-12-01,3153,0.006,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2004-12-01,3101,0.000,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2004-12-01,2992,0.001,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2004-12-01,2360,0.020,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2004-12-01,2957,0.001,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2004-12-01,3665,0.036,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2004-12-01,3023,0.001,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2004-12-01,2991,0.006,El Rio-Rio Mesa School #2,22,Parts Per Million ( ppm ) 
2004-12-01,2880,0.001,Simi Valley-Cochran Street,22,Parts Per Million ( ppm ) 
2004-12-01,2460,0.007,Alpine-Victoria Drive,23,Parts Per Million ( ppm ) 
2004-12-01,3198,0.018,Camp Pendleton,24,Parts Per Million ( ppm ) 
2004-12-01,2589,0.038,Chula Vista,23,Parts Per Million ( ppm ) 
2004-12-01,2327,0.065,El Cajon-Redwood Avenue,23,Parts Per Million ( ppm ) 
2004-12-01,2263,0.079,Escondido-E Valley Parkway,24,Parts Per Million ( ppm ) 
2004-12-01,2933,0.088,Otay Mesa-Paseo International,21,Parts Per Million ( ppm ) 
2004-12-01,2964,0.082,San Diego-12th Avenue,23,Parts Per Million ( ppm ) 
2004-12-01,2040,0.030,San Diego-Overland Avenue,23,Parts Per Million ( ppm ) 
2004-12-01,2293,0.056,Fremont-Chapel Way,23,Parts Per Million ( ppm ) 
2004-12-01,3490,0.094,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2004-12-01,2804,0.007,Bethel Island Road,23,Parts Per Million ( ppm ) 
