summary_date,site,no_davg,name,obs_count,units 
2002-12-15,2948,0.001,South Lake Tahoe-Sandy Way,23,Parts Per Million ( ppm ) 
2002-12-15,3487,0.004,Echo Summit,20,Parts Per Million ( ppm ) 
2002-12-15,3121,0.001,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2002-12-15,3658,0.003,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2002-12-15,2923,0.011,Barstow,22,Parts Per Million ( ppm ) 
2002-12-15,3215,0.003,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2002-12-15,3500,0.003,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2002-12-15,3203,0.029,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2002-12-15,3185,0.041,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2002-12-15,3201,0.049,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2002-12-15,3183,0.009,Rosarito,23,Parts Per Million ( ppm ) 
2002-12-15,3255,0.007,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2002-12-15,3138,0.013,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2002-12-15,3178,0.003,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2002-12-15,3489,0.000,Salinas-High School,23,Parts Per Million ( ppm ) 
2002-12-15,2329,0.003,Davenport,22,Parts Per Million ( ppm ) 
2002-12-15,2484,0.024,Azusa,23,Parts Per Million ( ppm ) 
2002-12-15,2492,0.025,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2002-12-15,2849,0.014,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2002-12-15,2045,0.015,Hawthorne,23,Parts Per Million ( ppm ) 
2002-12-15,2899,0.037,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2002-12-15,2583,0.042,Lynwood,23,Parts Per Million ( ppm ) 
2002-12-15,2160,0.033,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
