summary_date,site,co_davg,name,obs_count,units 
2015-12-22,2923,0.156,Barstow,23,Parts Per Million ( ppm ) 
2015-12-22,3500,0.288,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2015-12-22,3779,0.204,Eureka-Humboldt Hill                    ,23,Parts Per Million ( ppm ) 
2015-12-22,3716,0.273,Eureka-Jacobs,22,Parts Per Million ( ppm ) 
2015-12-22,3489,0.467,Salinas-High School,24,Parts Per Million ( ppm ) 
2015-12-22,2484,0.297,Azusa,22,Parts Per Million ( ppm ) 
2015-12-22,3743,0.873,Compton-700 North Bullis Road,21,Parts Per Million ( ppm ) 
2015-12-22,2849,0.305,Glendora-Laurel,22,Parts Per Million ( ppm ) 
2015-12-22,3774,0.221,Long Beach-2425 Webster Street          ,22,Parts Per Million ( ppm ) 
2015-12-22,3683,0.321,Los Angeles-Westchester Parkway,22,Parts Per Million ( ppm ) 
2015-12-22,2160,0.381,Pasadena-S Wilson Avenue,22,Parts Per Million ( ppm ) 
2015-12-22,3693,0.468,Pico Rivera-4144 San Gabriel,22,Parts Per Million ( ppm ) 
2015-12-22,2898,0.211,Pomona,22,Parts Per Million ( ppm ) 
2015-12-22,2420,0.535,Reseda,22,Parts Per Million ( ppm ) 
2015-12-22,3502,0.208,Santa Clarita,22,Parts Per Million ( ppm ) 
2015-12-22,2494,0.430,West Los Angeles-VA Hospital,22,Parts Per Million ( ppm ) 
2015-12-22,3809,1.053,Anaheim-812 W Vermont Street            ,24,Parts Per Million ( ppm ) 
2015-12-22,3674,0.433,Anaheim-Pampas Lane,20,Parts Per Million ( ppm ) 
2015-12-22,2937,0.073,Costa Mesa-Mesa Verde Drive,21,Parts Per Million ( ppm ) 
2015-12-22,2249,0.325,La Habra,22,Parts Per Million ( ppm ) 
2015-12-22,3265,0.000,Mission Viejo-26081 Via Pera,22,Parts Per Million ( ppm ) 
2015-12-22,2943,0.049,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2015-12-22,3702,0.182,Mira Loma Van Buren,22,Parts Per Million ( ppm ) 
2015-12-22,2596,0.260,Riverside-Rubidoux,24,Parts Per Million ( ppm ) 
2015-12-22,3820,0.836,Ontario-NW Corner I-10 and Etiwanda Ave ,24,Parts Per Million ( ppm ) 
2015-12-22,2221,0.500,San Bernardino-4th Street,22,Parts Per Million ( ppm ) 
2015-12-22,2485,0.482,Upland,22,Parts Per Million ( ppm ) 
2015-12-22,3153,0.248,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2015-12-22,3101,0.104,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2015-12-22,2360,0.122,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2015-12-22,3665,0.146,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2015-12-22,3486,0.189,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2015-12-22,3023,0.300,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2015-12-22,3690,0.152,San Diego-1110 Beardsley Street,21,Parts Per Million ( ppm ) 
2015-12-22,3821,0.386,San Diego-11403 Rancho Carmel Dr        ,22,Parts Per Million ( ppm ) 
2015-12-22,3247,0.208,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2015-12-22,3803,0.390,Oakland-Laney College                   ,23,Parts Per Million ( ppm ) 
2015-12-22,3742,0.515,Oakland-West,23,Parts Per Million ( ppm ) 
2015-12-22,2804,0.470,Bethel Island Road,23,Parts Per Million ( ppm ) 
2015-12-22,2831,0.252,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2015-12-22,3668,0.405,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2015-12-22,2622,0.350,San Rafael,22,Parts Per Million ( ppm ) 
2015-12-22,2655,0.356,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2015-12-22,2373,0.413,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2015-12-22,2125,0.271,Redwood City,23,Parts Per Million ( ppm ) 
2015-12-22,3661,0.230,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2015-12-22,3810,0.452,San Jose-Knox Avenue                    ,23,Parts Per Million ( ppm ) 
2015-12-22,2410,0.186,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2015-12-22,3804,0.497,Sebastopol-103 Morris Street            ,21,Parts Per Million ( ppm ) 
2015-12-22,3026,0.230,Clovis-N Villa Avenue,23,Parts Per Million ( ppm ) 
2015-12-22,3781,0.227,Fresno-Garland                          ,24,Parts Per Million ( ppm ) 
2015-12-22,3787,0.245,Bakersfield-Municipal Airport,23,Parts Per Million ( ppm ) 
2015-12-22,2094,0.207,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2015-12-22,2833,0.226,Modesto-14th Street,23,Parts Per Million ( ppm ) 
2015-12-22,3135,0.715,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2015-12-22,2199,0.279,Palm Springs-Fire Station,22,Parts Per Million ( ppm ) 
2015-12-22,3783,0.312,Chico-East Avenue                       ,23,Parts Per Million ( ppm ) 
2015-12-22,2123,0.213,North Highlands-Blackfoot Way,23,Parts Per Million ( ppm ) 
2015-12-22,3823,0.183,Sacramento-Bercut Drive,23,Parts Per Million ( ppm ) 
2015-12-22,2731,0.182,Sacramento-Del Paso Manor,22,Parts Per Million ( ppm ) 
2015-12-22,3738,0.400,Sacramento-Goldenland Court,23,Parts Per Million ( ppm ) 
2015-12-23,2923,0.158,Barstow,23,Parts Per Million ( ppm ) 
2015-12-23,3500,0.233,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2015-12-23,3779,0.200,Eureka-Humboldt Hill                    ,24,Parts Per Million ( ppm ) 
2015-12-23,3716,0.271,Eureka-Jacobs,21,Parts Per Million ( ppm ) 
2015-12-23,3489,0.491,Salinas-High School,23,Parts Per Million ( ppm ) 
2015-12-23,2484,0.210,Azusa,23,Parts Per Million ( ppm ) 
2015-12-23,3743,0.878,Compton-700 North Bullis Road,22,Parts Per Million ( ppm ) 
2015-12-23,2849,0.218,Glendora-Laurel,23,Parts Per Million ( ppm ) 
