summary_date,site,ozone_davg,name,obs_count,units 
2016-10-01,3713,0.016,Bishop Tribe EMO-50 Tu Su Lane,24,Parts Per Million ( ppm ) 
2016-10-01,2116,0.039,Bishop-White Mountain Research Center,18,Parts Per Million ( ppm ) 
2016-10-01,3151,0.051,Death Valley Natl Monument,24,Parts Per Million ( ppm ) 
2016-10-01,2914,0.035,Lakeport-Lakeport Blvd,23,Parts Per Million ( ppm ) 
2016-10-01,3802,0.040,Tahoe City-221 Fairway Drive,24,Parts Per Million ( ppm ) 
2016-10-01,2993,0.029,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2016-10-01,3144,0.035,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2016-10-01,3196,0.037,Cool-Highway 193,23,Parts Per Million ( ppm ) 
2016-10-01,3487,0.043,Echo Summit,23,Parts Per Million ( ppm ) 
2016-10-01,3017,0.048,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2016-10-01,3161,0.057,Jerseydale - 6440 Jerseydale,23,Parts Per Million ( ppm ) 
2016-10-01,3018,0.046,Yosemite Natl Park-Turtleback Dome,24,Parts Per Million ( ppm ) 
2016-10-01,3126,0.048,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2016-10-01,3002,0.037,Colfax-City Hall,24,Parts Per Million ( ppm ) 
2016-10-01,2968,0.042,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2016-10-01,3121,0.052,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2016-10-01,3658,0.045,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2016-10-01,3732,0.038,Joshua Tree National Park-Pinto Wells,24,Parts Per Million ( ppm ) 
2016-10-01,2923,0.041,Barstow,22,Parts Per Million ( ppm ) 
2016-10-01,2650,0.048,Hesperia-Olive Street,23,Parts Per Million ( ppm ) 
2016-10-01,3152,0.042,Joshua Tree NP - Black Rock,24,Parts Per Million ( ppm ) 
2016-10-01,3733,0.048,Mojave National Preserve,24,Parts Per Million ( ppm ) 
2016-10-01,2830,0.046,Phelan-Beekley Road and Phelan Road,23,Parts Per Million ( ppm ) 
2016-10-01,3215,0.047,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2016-10-01,3124,0.052,Twentynine Palms-Adobe Road #2,22,Parts Per Million ( ppm ) 
2016-10-01,3500,0.037,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2016-10-01,3779,0.038,Eureka-Humboldt Hill                    ,22,Parts Per Million ( ppm ) 
2016-10-01,3716,0.026,Eureka-Jacobs,23,Parts Per Million ( ppm ) 
2016-10-01,3010,0.026,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2016-10-01,3033,0.037,Healdsburg-Municipal Airport,23,Parts Per Million ( ppm ) 
2016-10-01,2016,0.029,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
2016-10-01,3726,0.032,King City-415 Pearl Street,24,Parts Per Million ( ppm ) 
2016-10-01,3489,0.027,Salinas-High School,24,Parts Per Million ( ppm ) 
2016-10-01,2628,0.031,Hollister-Fairview Road,24,Parts Per Million ( ppm ) 
2016-10-01,2983,0.038,Pinnacles National Monument,24,Parts Per Million ( ppm ) 
2016-10-01,3200,0.027,Santa Cruz AMS,24,Parts Per Million ( ppm ) 
2016-10-01,2752,0.028,Yreka-Foothill Drive,23,Parts Per Million ( ppm ) 
2016-10-01,2484,0.026,Azusa,24,Parts Per Million ( ppm ) 
2016-10-01,3743,0.029,Compton-700 North Bullis Road,24,Parts Per Million ( ppm ) 
2016-10-01,2849,0.030,Glendora-Laurel,24,Parts Per Million ( ppm ) 
2016-10-01,3774,0.023,Long Beach-2425 Webster Street          ,23,Parts Per Million ( ppm ) 
2016-10-01,2899,0.026,Los Angeles-North Main Street,24,Parts Per Million ( ppm ) 
2016-10-01,3683,0.033,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2016-10-01,2160,0.027,Pasadena-S Wilson Avenue,24,Parts Per Million ( ppm ) 
2016-10-01,3693,0.025,Pico Rivera-4144 San Gabriel,24,Parts Per Million ( ppm ) 
2016-10-01,2898,0.023,Pomona,23,Parts Per Million ( ppm ) 
2016-10-01,2420,0.030,Reseda,24,Parts Per Million ( ppm ) 
2016-10-01,3502,0.030,Santa Clarita,24,Parts Per Million ( ppm ) 
2016-10-01,2494,0.030,West Los Angeles-VA Hospital,21,Parts Per Million ( ppm ) 
2016-10-01,3674,0.029,Anaheim-Pampas Lane,24,Parts Per Million ( ppm ) 
2016-10-01,2937,0.035,Costa Mesa-Mesa Verde Drive,24,Parts Per Million ( ppm ) 
2016-10-01,2249,0.024,La Habra,23,Parts Per Million ( ppm ) 
2016-10-01,3265,0.032,Mission Viejo-26081 Via Pera,24,Parts Per Million ( ppm ) 
2016-10-01,3168,0.038,Banning Airport,24,Parts Per Million ( ppm ) 
2016-10-01,2943,0.031,Lake Elsinore-W Flint Street,24,Parts Per Million ( ppm ) 
2016-10-01,3702,0.030,Mira Loma Van Buren,23,Parts Per Million ( ppm ) 
2016-10-01,2525,0.030,Perris,23,Parts Per Million ( ppm ) 
2016-10-01,2596,0.027,Riverside-Rubidoux,24,Parts Per Million ( ppm ) 
2016-10-01,3777,0.040,Winchester-33700 Borel Road             ,23,Parts Per Million ( ppm ) 
2016-10-01,2499,0.047,Crestline,24,Parts Per Million ( ppm ) 
2016-10-01,2266,0.025,Fontana-Arrow Highway,24,Parts Per Million ( ppm ) 
2016-10-01,2077,0.038,Redlands-Dearborn,24,Parts Per Million ( ppm ) 
2016-10-01,2221,0.029,San Bernardino-4th Street,24,Parts Per Million ( ppm ) 
2016-10-01,2485,0.032,Upland,24,Parts Per Million ( ppm ) 
2016-10-01,3812,0.034,Atascadero-Lift Station #5              ,23,Parts Per Million ( ppm ) 
2016-10-01,3694,0.032,Carrisa Plains School,23,Parts Per Million ( ppm ) 
2016-10-01,2321,0.030,Morro Bay,23,Parts Per Million ( ppm ) 
2016-10-01,3251,0.029,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2016-10-01,2955,0.037,Paso Robles-Santa Fe Avenue,23,Parts Per Million ( ppm ) 
2016-10-01,3495,0.041,Red Hills,23,Parts Per Million ( ppm ) 
2016-10-01,3688,0.036,San Luis Obispo-3220 South Higuera St,23,Parts Per Million ( ppm ) 
2016-10-01,3003,0.033,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2016-10-01,2008,0.033,El Capitan Beach,23,Parts Per Million ( ppm ) 
2016-10-01,2954,0.029,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2016-10-01,3153,0.027,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2016-10-01,3101,0.040,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2016-10-01,2992,0.033,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2016-10-01,2360,0.030,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2016-10-01,2957,0.032,Paradise Road-Los Padres National Forest,22,Parts Per Million ( ppm ) 
2016-10-01,3665,0.032,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2016-10-01,3486,0.024,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2016-10-01,2593,0.028,Santa Ynez-Airport Road,23,Parts Per Million ( ppm ) 
2016-10-01,2991,0.026,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2016-10-01,3172,0.031,Ojai-Ojai Avenue,24,Parts Per Million ( ppm ) 
2016-10-01,3505,0.032,Piru-3301 Pacific Avenue,24,Parts Per Million ( ppm ) 
2016-10-01,2880,0.032,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2016-10-01,2984,0.031,Thousand Oaks-Moorpark Road,24,Parts Per Million ( ppm ) 
2016-10-01,2460,0.045,Alpine-Victoria Drive,22,Parts Per Million ( ppm ) 
2016-10-01,3198,0.033,Camp Pendleton,22,Parts Per Million ( ppm ) 
2016-10-01,2589,0.028,Chula Vista,22,Parts Per Million ( ppm ) 
2016-10-01,2368,0.031,Del Mar-Mira Costa College,24,Parts Per Million ( ppm ) 
2016-10-01,3829,0.030,El Cajon-Lexington Elementary School    ,21,Parts Per Million ( ppm ) 
2016-10-01,3739,0.032,Otay Mesa-Donovan,22,Parts Per Million ( ppm ) 
2016-10-01,3690,0.028,San Diego-1110 Beardsley Street,22,Parts Per Million ( ppm ) 
2016-10-01,3766,0.027,San Diego-Kearny Villa Road,22,Parts Per Million ( ppm ) 
2016-10-01,3828,0.024,Berkeley-Aquatic Park                   ,23,Parts Per Million ( ppm ) 
2016-10-01,2806,0.034,Hayward-La Mesa,23,Parts Per Million ( ppm ) 
2016-10-01,3773,0.040,Livermore-13224 Patterson Pass Road,23,Parts Per Million ( ppm ) 
2016-10-01,3490,0.032,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2016-10-01,3247,0.024,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2016-10-01,3742,0.023,Oakland-West,23,Parts Per Million ( ppm ) 
2016-10-01,2804,0.038,Bethel Island Road,23,Parts Per Million ( ppm ) 
