summary_date,site,co_davg,name,obs_count,units 
2016-09-15,3658,0.306,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2016-09-15,2923,0.160,Barstow,24,Parts Per Million ( ppm ) 
2016-09-15,3500,0.544,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2016-09-15,3779,0.183,Eureka-Humboldt Hill                    ,24,Parts Per Million ( ppm ) 
2016-09-15,3716,0.192,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2016-09-15,3489,0.329,Salinas-High School,24,Parts Per Million ( ppm ) 
2016-09-15,2484,0.346,Azusa,24,Parts Per Million ( ppm ) 
2016-09-15,3743,0.559,Compton-700 North Bullis Road,24,Parts Per Million ( ppm ) 
2016-09-15,2849,0.211,Glendora-Laurel,24,Parts Per Million ( ppm ) 
2016-09-15,3774,0.282,Long Beach-2425 Webster Street          ,24,Parts Per Million ( ppm ) 
2016-09-15,2899,0.387,Los Angeles-North Main Street,24,Parts Per Million ( ppm ) 
2016-09-15,3683,0.338,Los Angeles-Westchester Parkway,24,Parts Per Million ( ppm ) 
2016-09-15,2160,0.184,Pasadena-S Wilson Avenue,24,Parts Per Million ( ppm ) 
2016-09-15,3693,0.381,Pico Rivera-4144 San Gabriel,24,Parts Per Million ( ppm ) 
2016-09-15,2898,0.295,Pomona,23,Parts Per Million ( ppm ) 
2016-09-15,2420,0.398,Reseda,23,Parts Per Million ( ppm ) 
2016-09-15,3502,0.313,Santa Clarita,24,Parts Per Million ( ppm ) 
2016-09-15,2494,0.286,West Los Angeles-VA Hospital,22,Parts Per Million ( ppm ) 
2016-09-15,3809,0.896,Anaheim-812 W Vermont Street            ,24,Parts Per Million ( ppm ) 
2016-09-15,3674,0.444,Anaheim-Pampas Lane,21,Parts Per Million ( ppm ) 
2016-09-15,2937,0.231,Costa Mesa-Mesa Verde Drive,24,Parts Per Million ( ppm ) 
2016-09-15,2249,0.144,La Habra,24,Parts Per Million ( ppm ) 
2016-09-15,3265,0.210,Mission Viejo-26081 Via Pera,24,Parts Per Million ( ppm ) 
2016-09-15,2943,-0.095,Lake Elsinore-W Flint Street,24,Parts Per Million ( ppm ) 
2016-09-15,3702,0.200,Mira Loma Van Buren,24,Parts Per Million ( ppm ) 
2016-09-15,2596,0.466,Riverside-Rubidoux,24,Parts Per Million ( ppm ) 
2016-09-15,2266,0.175,Fontana-Arrow Highway,24,Parts Per Million ( ppm ) 
2016-09-15,3820,0.449,Ontario-NW Corner I-10 and Etiwanda Ave ,24,Parts Per Million ( ppm ) 
2016-09-15,2221,0.450,San Bernardino-4th Street,24,Parts Per Million ( ppm ) 
