summary_date,site,monitor,pm25_davg,name,obs_count 
2003-11-08,3154,A,3.0,Keeler-Cerro Gordo Road,24 
2003-11-08,2915,A,4.0,Mammoth Lakes-Gateway HC,24 
2003-11-08,2948,C,8.3,South Lake Tahoe-Sandy Way,24 
2003-11-08,3669,A,6.2,Tahoe City-Lake Forest Road,24 
2003-11-08,2353,A,14.1,Yosemite Village-Visitor Center,24 
2003-11-08,2208,A,5.0,Truckee-Fire Station,24 
2003-11-08,3494,E,24.9,Portola-161 Nevada Street,24 
2003-11-08,3494,A,21.0,Portola-161 Nevada Street,24 
2003-11-08,3658,A,12.0,Lancaster-43301 Division Street,24 
2003-11-08,2899,A,16.8,Los Angeles-North Main Street,24 
2003-11-08,2583,A,24.0,Lynwood,24 
2003-11-08,2429,A,19.0,North Long Beach,24 
2003-11-08,2160,A,14.6,Pasadena-S Wilson Avenue,24 
2003-11-08,2166,A,25.7,Pico Rivera,24 
2003-11-08,2420,A,12.8,Reseda,24 
2003-11-08,3679,A,19.5,South Long Beach,24 
2003-11-08,3674,A,16.8,Anaheim-Pampas Lane,24 
2003-11-08,3265,A,9.8,Mission Viejo-26081 Via Pera,24 
2003-11-08,2333,A,21.7,Riverside-Magnolia,24 
2003-11-08,2596,C,22.2,Riverside-Rubidoux,24 
2003-11-08,2596,D,24.1,Riverside-Rubidoux,24 
2003-11-08,2596,A,24.3,Riverside-Rubidoux,24 
2003-11-08,2266,A,21.9,Fontana-Arrow Highway,24 
2003-11-08,3254,A,27.3,Ontario-1408 Francis Street,24 
2003-11-08,2221,A,25.9,San Bernardino-4th Street,24 
2003-11-08,2991,A,11.3,El Rio-Rio Mesa School #2,24 
2003-11-08,3505,A,9.3,Piru-3301 Pacific Avenue,24 
2003-11-08,3672,A,2.5,San Nicolas Island-Building 98,24 
2003-11-08,2880,A,13.1,Simi Valley-Cochran Street,24 
2003-11-08,2984,A,11.8,Thousand Oaks-Moorpark Road,24 
2003-11-08,2589,A,13.5,Chula Vista,24 
2003-11-08,2327,C,14.8,El Cajon-Redwood Avenue,24 
2003-11-08,2263,A,14.9,Escondido-E Valley Parkway,24 
2003-11-08,2964,A,21.8,San Diego-12th Avenue,24 
2003-11-08,2040,A,12.2,San Diego-Overland Avenue,24 
2003-11-08,2293,A,4.6,Fremont-Chapel Way,24 
2003-11-08,3490,A,6.9,Livermore-793 Rincon Avenue,24 
2003-11-08,2831,A,4.4,Concord-2956-A Treat Blvd,24 
2003-11-08,3506,A,9.3,Point Reyes,24 
2003-11-08,2373,A,4.0,San Francisco-Arkansas Street,24 
2003-11-08,2125,A,4.5,Redwood City,24 
2003-11-08,3661,A,5.1,San Jose-Jackson Street,24 
2003-11-08,3661,B,7.1,San Jose-Jackson Street,24 
2003-11-08,2936,A,4.3,San Jose-Tully Road,24 
2003-11-08,2410,A,5.5,Vallejo-304 Tuolumne Street,24 
2003-11-08,2105,A,7.5,Santa Rosa-5th Street,24 
2003-11-08,3026,A,17.0,Clovis-N Villa Avenue,24 
2003-11-08,3009,A,18.0,Fresno-1st Street,24 
2003-11-08,3009,C,18.1,Fresno-1st Street,24 
2003-11-08,3009,D,25.8,Fresno-1st Street,24 
2003-11-08,3485,A,18.5,Fresno-Hamilton and Winery,24 
2003-11-08,3496,A,15.1,Bakersfield-410 E Planz Road,24 
2003-11-08,3146,G,21.0,Bakersfield-5558 California Avenue,24 
2003-11-08,3146,E,16.5,Bakersfield-5558 California Avenue,24 
2003-11-08,3146,H,19.0,Bakersfield-5558 California Avenue,24 
2003-11-08,3146,F,18.1,Bakersfield-5558 California Avenue,24 
2003-11-08,3146,A,14.7,Bakersfield-5558 California Avenue,24 
2003-11-08,3145,A,17.0,Bakersfield-Golden State Highway,24 
2003-11-08,3194,A,16.7,Corcoran-Patterson Avenue,24 
2003-11-08,3253,A,19.7,Merced-2334 M Street,24 
2003-11-08,2094,A,18.0,Stockton-Hazelton Street,24 
2003-11-08,2833,A,17.0,Modesto-14th Street,24 
2003-11-08,2032,A,14.0,Visalia-N Church Street,24 
2003-11-08,2032,B,6.3,Visalia-N Church Street,24 
2003-11-08,2415,A,25.2,Brawley-Main Street,24 
2003-11-08,3173,A,39.4,Calexico-East,21 
2003-11-08,3135,A,28.8,Calexico-Ethel Street,24 
2003-11-08,2551,A,20.0,El Centro-9th Street,24 
2003-11-08,2878,A,24.9,Indio-Jackson Street,24 
2003-11-08,2199,A,20.0,Palm Springs-Fire Station,24 
2003-11-08,2115,C,18.0,Chico-Manzanita Avenue,24 
2003-11-08,2115,D,22.2,Chico-Manzanita Avenue,24 
2003-11-08,2630,A,20.3,Gridley-Cowee Avenue,24 
2003-11-08,3187,A,19.1,Folsom-Natoma Street,24 
2003-11-08,2731,A,22.0,Sacramento-Del Paso Manor,24 
2003-11-08,2731,C,20.6,Sacramento-Del Paso Manor,24 
2003-11-08,2731,D,23.9,Sacramento-Del Paso Manor,24 
2003-11-08,2346,A,20.0,Sacramento-Health Dept Stockton Blvd,24 
2003-11-08,3011,A,28.0,Sacramento-T Street,24 
2003-11-08,2143,A,15.5,Davis-UCD Campus,24 
2003-11-08,3249,A,14.0,Woodland-Gibson Road,24 
2003-11-09,2948,C,7.5,South Lake Tahoe-Sandy Way,24 
2003-11-09,3669,A,2.7,Tahoe City-Lake Forest Road,24 
2003-11-09,2353,A,7.5,Yosemite Village-Visitor Center,24 
2003-11-09,3494,E,30.2,Portola-161 Nevada Street,24 
