summary_date,site,co_davg,name,obs_count,units 
2010-02-22,3658,0.183,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2010-02-22,2923,0.191,Barstow,23,Parts Per Million ( ppm ) 
2010-02-22,3500,0.217,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2010-02-22,3183,0.386,Rosarito,23,Parts Per Million ( ppm ) 
2010-02-22,3138,0.486,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2010-02-22,3141,0.696,Tijuana-La Mesa,22,Parts Per Million ( ppm ) 
2010-02-22,3178,0.267,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2010-02-22,3716,0.542,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2010-02-22,3489,0.475,Salinas-High School,20,Parts Per Million ( ppm ) 
2010-02-22,2329,0.350,Davenport,24,Parts Per Million ( ppm ) 
2010-02-22,2484,0.226,Azusa,23,Parts Per Million ( ppm ) 
2010-02-22,2492,0.348,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2010-02-22,3743,0.404,Compton-700 North Bullis Road,23,Parts Per Million ( ppm ) 
2010-02-22,2849,0.139,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2010-02-22,3774,0.289,Long Beach-2425 Webster Street          ,22,Parts Per Million ( ppm ) 
2010-02-22,2899,0.352,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2010-02-22,3683,0.317,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2010-02-22,2429,0.304,North Long Beach,23,Parts Per Million ( ppm ) 
2010-02-22,2160,0.452,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2010-02-22,3693,0.265,Pico Rivera-4144 San Gabriel,23,Parts Per Million ( ppm ) 
2010-02-22,2898,0.365,Pomona,23,Parts Per Million ( ppm ) 
2010-02-22,2420,0.230,Reseda,23,Parts Per Million ( ppm ) 
2010-02-22,3502,0.165,Santa Clarita,23,Parts Per Million ( ppm ) 
2010-02-22,2494,0.230,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2010-02-22,3674,0.061,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
