summary_date,site,co_davg,name,obs_count,units 
2006-09-01,3018,0.270,Yosemite Natl Park-Turtleback Dome,23,Parts Per Million ( ppm ) 
2006-09-01,3658,0.145,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2006-09-01,2923,0.083,Barstow,23,Parts Per Million ( ppm ) 
2006-09-01,3500,0.326,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2006-09-01,3681,0.183,Mexicali-Carretera,23,Parts Per Million ( ppm ) 
2006-09-01,3203,0.917,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2006-09-01,3185,0.865,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2006-09-01,3201,0.935,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2006-09-01,3183,0.452,Rosarito,23,Parts Per Million ( ppm ) 
2006-09-01,3255,0.374,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2006-09-01,3138,0.509,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2006-09-01,3141,1.126,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2006-09-01,3178,0.417,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2006-09-01,3010,0.581,Ukiah-E Gobbi Street,24,Parts Per Million ( ppm ) 
2006-09-01,3116,0.342,Willits-899 S Main Street,23,Parts Per Million ( ppm ) 
2006-09-01,3489,0.371,Salinas-High School,24,Parts Per Million ( ppm ) 
2006-09-01,2329,0.454,Davenport,24,Parts Per Million ( ppm ) 
2006-09-01,2484,0.622,Azusa,23,Parts Per Million ( ppm ) 
2006-09-01,2492,0.657,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2006-09-01,2899,0.539,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2006-09-01,3683,0.013,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2006-09-01,2583,0.822,Lynwood,23,Parts Per Million ( ppm ) 
2006-09-01,2429,0.426,North Long Beach,23,Parts Per Million ( ppm ) 
2006-09-01,2160,0.574,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2006-09-01,3693,0.857,Pico Rivera-4144 San Gabriel,23,Parts Per Million ( ppm ) 
2006-09-01,2898,0.774,Pomona,23,Parts Per Million ( ppm ) 
2006-09-01,2420,0.517,Reseda,23,Parts Per Million ( ppm ) 
2006-09-01,3502,0.265,Santa Clarita,23,Parts Per Million ( ppm ) 
2006-09-01,2494,0.443,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2006-09-01,3674,0.322,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2006-09-01,2937,0.165,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2006-09-01,3265,0.278,Mission Viejo-26081 Via Pera,23,Parts Per Million ( ppm ) 
2006-09-01,2943,0.330,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2006-09-01,2333,0.783,Riverside-Magnolia,23,Parts Per Million ( ppm ) 
2006-09-01,2596,0.400,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2006-09-01,2221,0.543,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2006-09-01,2485,0.787,Upland,23,Parts Per Million ( ppm ) 
2006-09-01,3153,0.000,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2006-09-01,3101,0.278,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2006-09-01,2360,0.087,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
