summary_date,site,ozone_davg,name,obs_count,units 
2014-04-08,3151,0.042,Death Valley Natl Monument,24,Parts Per Million ( ppm ) 
2014-04-08,2914,0.029,Lakeport-Lakeport Blvd,21,Parts Per Million ( ppm ) 
2014-04-08,3802,0.031,Tahoe City-221 Fairway Drive,24,Parts Per Million ( ppm ) 
2014-04-08,2993,0.026,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2014-04-08,3144,0.027,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2014-04-08,3017,0.051,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2014-04-08,3018,0.053,Yosemite Natl Park-Turtleback Dome,18,Parts Per Million ( ppm ) 
2014-04-08,2353,0.000,Yosemite Village-Visitor Center,24,Parts Per Million ( ppm ) 
2014-04-08,3126,0.053,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2014-04-08,3002,0.041,Colfax-City Hall,24,Parts Per Million ( ppm ) 
2014-04-08,2968,0.036,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2014-04-08,5273,0.048,Kernville-Forest Service,24,Parts Per Million ( ppm ) 
2014-04-08,3121,0.058,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2014-04-08,3658,0.044,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2014-04-08,3673,0.035,Blythe-445 West Murphy Street,23,Parts Per Million ( ppm ) 
2014-04-08,3732,0.050,Joshua Tree National Park-Pinto Wells,24,Parts Per Million ( ppm ) 
2014-04-08,2923,0.032,Barstow,22,Parts Per Million ( ppm ) 
2014-04-08,2650,0.052,Hesperia-Olive Street,22,Parts Per Million ( ppm ) 
2014-04-08,3152,0.055,Joshua Tree NP - Black Rock,23,Parts Per Million ( ppm ) 
2014-04-08,2830,0.057,Phelan-Beekley Road and Phelan Road,22,Parts Per Million ( ppm ) 
2014-04-08,3215,0.037,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2014-04-08,3500,0.039,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2014-04-08,3779,0.014,Eureka-Humboldt Hill                    ,23,Parts Per Million ( ppm ) 
2014-04-08,3716,0.015,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2014-04-08,3033,0.035,Healdsburg-Municipal Airport,23,Parts Per Million ( ppm ) 
2014-04-08,2016,0.027,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
2014-04-08,3726,0.026,King City-415 Pearl Street,24,Parts Per Million ( ppm ) 
2014-04-08,3489,0.024,Salinas-High School,24,Parts Per Million ( ppm ) 
2014-04-08,2628,0.033,Hollister-Fairview Road,24,Parts Per Million ( ppm ) 
2014-04-08,2983,0.037,Pinnacles National Monument,22,Parts Per Million ( ppm ) 
2014-04-08,3200,0.020,Santa Cruz AMS,24,Parts Per Million ( ppm ) 
2014-04-08,3788,0.030,Scotts Valley High School,24,Parts Per Million ( ppm ) 
2014-04-08,2752,0.027,Yreka-Foothill Drive,23,Parts Per Million ( ppm ) 
2014-04-08,2484,0.041,Azusa,22,Parts Per Million ( ppm ) 
2014-04-08,2492,0.028,Burbank-W Palm Avenue,20,Parts Per Million ( ppm ) 
2014-04-08,3743,0.034,Compton-700 North Bullis Road,20,Parts Per Million ( ppm ) 
2014-04-08,2849,0.052,Glendora-Laurel,22,Parts Per Million ( ppm ) 
2014-04-08,3774,0.025,Long Beach-2425 Webster Street          ,22,Parts Per Million ( ppm ) 
2014-04-08,2899,0.025,Los Angeles-North Main Street,22,Parts Per Million ( ppm ) 
2014-04-08,3683,0.039,Los Angeles-Westchester Parkway,19,Parts Per Million ( ppm ) 
2014-04-08,2160,0.034,Pasadena-S Wilson Avenue,22,Parts Per Million ( ppm ) 
2014-04-08,3693,0.023,Pico Rivera-4144 San Gabriel,22,Parts Per Million ( ppm ) 
2014-04-08,2898,0.035,Pomona,22,Parts Per Million ( ppm ) 
2014-04-08,2420,0.038,Reseda,22,Parts Per Million ( ppm ) 
2014-04-08,3502,0.036,Santa Clarita,22,Parts Per Million ( ppm ) 
2014-04-08,2494,0.029,West Los Angeles-VA Hospital,22,Parts Per Million ( ppm ) 
2014-04-08,3674,0.030,Anaheim-Pampas Lane,21,Parts Per Million ( ppm ) 
2014-04-08,2937,0.044,Costa Mesa-Mesa Verde Drive,20,Parts Per Million ( ppm ) 
2014-04-08,2249,0.027,La Habra,22,Parts Per Million ( ppm ) 
2014-04-08,3265,0.044,Mission Viejo-26081 Via Pera,22,Parts Per Million ( ppm ) 
2014-04-08,3168,0.048,Banning Airport,22,Parts Per Million ( ppm ) 
2014-04-08,2943,0.042,Lake Elsinore-W Flint Street,22,Parts Per Million ( ppm ) 
2014-04-08,3702,0.036,Mira Loma Van Buren,22,Parts Per Million ( ppm ) 
2014-04-08,2525,0.042,Perris,23,Parts Per Million ( ppm ) 
2014-04-08,2596,0.039,Riverside-Rubidoux,22,Parts Per Million ( ppm ) 
2014-04-08,3777,0.060,Winchester-33700 Borel Road             ,22,Parts Per Million ( ppm ) 
2014-04-08,2499,0.049,Crestline,23,Parts Per Million ( ppm ) 
2014-04-08,2266,0.037,Fontana-Arrow Highway,22,Parts Per Million ( ppm ) 
2014-04-08,2077,0.051,Redlands-Dearborn,23,Parts Per Million ( ppm ) 
2014-04-08,2221,0.040,San Bernardino-4th Street,21,Parts Per Million ( ppm ) 
2014-04-08,2485,0.035,Upland,19,Parts Per Million ( ppm ) 
2014-04-08,2965,0.030,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2014-04-08,3694,0.036,Carrisa Plains School,23,Parts Per Million ( ppm ) 
2014-04-08,2321,0.023,Morro Bay,23,Parts Per Million ( ppm ) 
2014-04-08,3251,0.025,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2014-04-08,2955,0.032,Paso Robles-Santa Fe Avenue,23,Parts Per Million ( ppm ) 
2014-04-08,3495,0.056,Red Hills,23,Parts Per Million ( ppm ) 
2014-04-08,3688,0.025,San Luis Obispo-3220 South Higuera St,23,Parts Per Million ( ppm ) 
2014-04-08,3003,0.038,Carpinteria-Gobernador Road,22,Parts Per Million ( ppm ) 
2014-04-08,2008,0.027,El Capitan Beach,22,Parts Per Million ( ppm ) 
2014-04-08,2954,0.037,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2014-04-08,3153,0.034,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2014-04-08,3101,0.049,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2014-04-08,2992,0.041,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2014-04-08,2360,0.019,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2014-04-08,2957,0.044,Paradise Road-Los Padres National Forest,22,Parts Per Million ( ppm ) 
2014-04-08,3665,0.030,Santa Barbara-700 East Canon Perdido,19,Parts Per Million ( ppm ) 
2014-04-08,3486,0.023,Santa Maria-906 S Broadway,19,Parts Per Million ( ppm ) 
2014-04-08,2593,0.033,Santa Ynez-Airport Road,23,Parts Per Million ( ppm ) 
2014-04-08,3023,0.030,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
