summary_date,site,no_davg,name,obs_count,units 
2009-10-15,3126,0.000,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2009-10-15,3658,0.008,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2009-10-15,2923,0.017,Barstow,23,Parts Per Million ( ppm ) 
2009-10-15,3215,0.001,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2009-10-15,3500,0.009,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2009-10-15,3203,0.042,Mexicali-Cobach,22,Parts Per Million ( ppm ) 
2009-10-15,3185,0.157,Mexicali-ITM,18,Parts Per Million ( ppm ) 
2009-10-15,3201,0.025,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2009-10-15,3138,0.054,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2009-10-15,3141,0.027,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2009-10-15,2329,0.001,Davenport,24,Parts Per Million ( ppm ) 
2009-10-15,2484,0.021,Azusa,22,Parts Per Million ( ppm ) 
2009-10-15,2492,0.027,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2009-10-15,2899,0.039,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2009-10-15,3683,0.010,Los Angeles-Westchester Parkway,21,Parts Per Million ( ppm ) 
2009-10-15,2429,0.017,North Long Beach,23,Parts Per Million ( ppm ) 
2009-10-15,2160,0.019,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2009-10-15,3693,0.030,Pico Rivera-4144 San Gabriel,23,Parts Per Million ( ppm ) 
2009-10-15,2898,0.043,Pomona,23,Parts Per Million ( ppm ) 
2009-10-15,2420,0.011,Reseda,23,Parts Per Million ( ppm ) 
2009-10-15,3502,0.007,Santa Clarita,23,Parts Per Million ( ppm ) 
2009-10-15,2494,0.016,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2009-10-15,3674,0.021,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2009-10-15,2937,0.005,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2009-10-15,2249,0.016,La Habra,23,Parts Per Million ( ppm ) 
2009-10-15,3168,0.009,Banning Airport,23,Parts Per Million ( ppm ) 
2009-10-15,2943,0.007,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2009-10-15,3747,0.026,Mira Loma-10551 Bellegrave,23,Parts Per Million ( ppm ) 
2009-10-15,3702,0.019,Mira Loma Van Buren,23,Parts Per Million ( ppm ) 
2009-10-15,2333,0.024,Riverside-Magnolia,23,Parts Per Million ( ppm ) 
2009-10-15,2596,0.025,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2009-10-15,2266,0.046,Fontana-Arrow Highway,19,Parts Per Million ( ppm ) 
2009-10-15,2221,0.019,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2009-10-15,2485,0.026,Upland,23,Parts Per Million ( ppm ) 
2009-10-15,2321,0.007,Morro Bay,23,Parts Per Million ( ppm ) 
2009-10-15,3251,0.002,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2009-10-15,3003,0.001,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2009-10-15,2008,0.001,El Capitan Beach,23,Parts Per Million ( ppm ) 
2009-10-15,2954,0.003,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2009-10-15,3153,0.004,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2009-10-15,3101,0.000,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2009-10-15,2992,0.002,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2009-10-15,2360,0.002,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2009-10-15,2957,0.000,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2009-10-15,3665,0.007,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2009-10-15,3486,0.009,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2009-10-15,3023,0.000,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2009-10-15,2991,0.002,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2009-10-15,2880,0.001,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2009-10-15,2460,0.002,Alpine-Victoria Drive,23,Parts Per Million ( ppm ) 
2009-10-15,3198,0.012,Camp Pendleton,23,Parts Per Million ( ppm ) 
2009-10-15,2589,0.009,Chula Vista,21,Parts Per Million ( ppm ) 
2009-10-15,2327,0.010,El Cajon-Redwood Avenue,23,Parts Per Million ( ppm ) 
2009-10-15,2263,0.019,Escondido-E Valley Parkway,23,Parts Per Million ( ppm ) 
2009-10-15,2933,0.028,Otay Mesa-Paseo International,21,Parts Per Million ( ppm ) 
2009-10-15,3690,0.009,San Diego-1110 Beardsley Street,21,Parts Per Million ( ppm ) 
2009-10-15,2040,0.006,San Diego-Overland Avenue,23,Parts Per Million ( ppm ) 
2009-10-15,3727,0.027,Berkeley-6th Street,23,Parts Per Million ( ppm ) 
2009-10-15,2293,0.005,Fremont-Chapel Way,22,Parts Per Million ( ppm ) 
2009-10-15,3490,0.005,Livermore-793 Rincon Avenue,22,Parts Per Million ( ppm ) 
2009-10-15,3247,0.010,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2009-10-15,3742,0.023,Oakland-West,22,Parts Per Million ( ppm ) 
2009-10-15,2804,0.002,Bethel Island Road,23,Parts Per Million ( ppm ) 
2009-10-15,2831,0.004,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2009-10-15,2622,0.012,San Rafael,23,Parts Per Million ( ppm ) 
2009-10-15,2655,0.009,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2009-10-15,2373,0.020,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2009-10-15,2125,0.014,Redwood City,22,Parts Per Million ( ppm ) 
2009-10-15,3661,0.007,San Jose-Jackson Street,23,Parts Per Million ( ppm ) 
2009-10-15,2410,0.006,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2009-10-15,2105,0.008,Santa Rosa-5th Street,23,Parts Per Million ( ppm ) 
2009-10-15,3026,0.005,Clovis-N Villa Avenue,23,Parts Per Million ( ppm ) 
2009-10-15,3009,0.009,Fresno-1st Street,23,Parts Per Million ( ppm ) 
2009-10-15,2013,0.007,Fresno-Drummond Street,23,Parts Per Million ( ppm ) 
2009-10-15,2844,0.002,Fresno-Sierra Skypark #2,22,Parts Per Million ( ppm ) 
2009-10-15,2941,0.005,Arvin-Bear Mountain Blvd,23,Parts Per Million ( ppm ) 
2009-10-15,3146,0.029,Bakersfield-5558 California Avenue,23,Parts Per Million ( ppm ) 
2009-10-15,3145,0.019,Bakersfield-Golden State Highway,23,Parts Per Million ( ppm ) 
2009-10-15,2312,0.008,Edison,23,Parts Per Million ( ppm ) 
2009-10-15,2981,0.018,Shafter-Walker Street,22,Parts Per Million ( ppm ) 
2009-10-15,3211,0.004,Madera-Pump Yard,22,Parts Per Million ( ppm ) 
2009-10-15,3022,0.006,Merced-S Coffee Avenue,23,Parts Per Million ( ppm ) 
2009-10-15,2094,0.005,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2009-10-15,3696,0.002,Tracy-Airport,23,Parts Per Million ( ppm ) 
2009-10-15,2996,0.004,Turlock-S Minaret Street,23,Parts Per Million ( ppm ) 
2009-10-15,2032,0.007,Visalia-N Church Street,23,Parts Per Million ( ppm ) 
2009-10-15,3173,0.007,Calexico-East,23,Parts Per Million ( ppm ) 
2009-10-15,3135,0.009,Calexico-Ethel Street,21,Parts Per Million ( ppm ) 
2009-10-15,2551,0.002,El Centro-9th Street,23,Parts Per Million ( ppm ) 
2009-10-15,2199,0.002,Palm Springs-Fire Station,18,Parts Per Million ( ppm ) 
2009-10-15,2115,0.003,Chico-Manzanita Avenue,23,Parts Per Million ( ppm ) 
2009-10-15,2956,0.005,Roseville-N Sunrise Blvd,23,Parts Per Million ( ppm ) 
2009-10-15,2977,0.001,Elk Grove-Bruceville Road,23,Parts Per Million ( ppm ) 
2009-10-15,3187,0.000,Folsom-Natoma Street,23,Parts Per Million ( ppm ) 
2009-10-15,2123,0.001,North Highlands-Blackfoot Way,22,Parts Per Million ( ppm ) 
2009-10-15,2731,0.006,Sacramento-Del Paso Manor,23,Parts Per Million ( ppm ) 
2009-10-15,3738,0.007,Sacramento-Goldenland Court,23,Parts Per Million ( ppm ) 
2009-10-15,3011,0.008,Sacramento-T Street,23,Parts Per Million ( ppm ) 
