summary_date,site,no2_davg,name,obs_count,units 
2008-11-01,3126,0.002,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2008-11-01,3658,0.013,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2008-11-01,2923,0.018,Barstow,23,Parts Per Million ( ppm ) 
2008-11-01,3215,0.006,Trona-Athol and Telegraph,24,Parts Per Million ( ppm ) 
2008-11-01,3500,0.010,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2008-11-01,3185,0.017,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2008-11-01,3201,0.016,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2008-11-01,3255,0.023,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2008-11-01,3141,0.031,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2008-11-01,3716,0.001,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2008-11-01,3010,0.005,Ukiah-E Gobbi Street,22,Parts Per Million ( ppm ) 
2008-11-01,3489,0.005,Salinas-High School,23,Parts Per Million ( ppm ) 
2008-11-01,2329,0.001,Davenport,23,Parts Per Million ( ppm ) 
2008-11-01,2484,0.021,Azusa,23,Parts Per Million ( ppm ) 
2008-11-01,2492,0.026,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2008-11-01,2849,0.013,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2008-11-01,2899,0.029,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2008-11-01,3683,0.015,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2008-11-01,2583,0.033,Lynwood,23,Parts Per Million ( ppm ) 
2008-11-01,2429,0.027,North Long Beach,23,Parts Per Million ( ppm ) 
2008-11-01,2160,0.026,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2008-11-01,3693,0.034,Pico Rivera-4144 San Gabriel,23,Parts Per Million ( ppm ) 
2008-11-01,2898,0.033,Pomona,23,Parts Per Million ( ppm ) 
2008-11-01,2420,0.021,Reseda,23,Parts Per Million ( ppm ) 
2008-11-01,3502,0.017,Santa Clarita,23,Parts Per Million ( ppm ) 
2008-11-01,2494,0.018,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2008-11-01,3674,0.038,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2008-11-01,2937,0.030,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2008-11-01,2249,0.031,La Habra,23,Parts Per Million ( ppm ) 
2008-11-01,3168,0.010,Banning Airport,23,Parts Per Million ( ppm ) 
2008-11-01,2943,0.017,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2008-11-01,3747,0.026,Mira Loma-10551 Bellegrave,23,Parts Per Million ( ppm ) 
2008-11-01,3702,0.023,Mira Loma Van Buren,23,Parts Per Million ( ppm ) 
2008-11-01,2333,0.024,Riverside-Magnolia,23,Parts Per Million ( ppm ) 
2008-11-01,2596,0.023,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
