summary_date,site,co_davg,name,obs_count,units 
2013-04-22,3658,0.183,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2013-04-22,2923,0.053,Barstow,22,Parts Per Million ( ppm ) 
2013-04-22,3124,0.245,Twentynine Palms-Adobe Road #2,22,Parts Per Million ( ppm ) 
2013-04-22,3500,0.156,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2013-04-22,3138,0.736,Tijuana-ITT,22,Parts Per Million ( ppm ) 
2013-04-22,3779,0.319,Eureka-Humboldt Hill                    ,24,Parts Per Million ( ppm ) 
2013-04-22,3716,0.309,Eureka-Jacobs,23,Parts Per Million ( ppm ) 
2013-04-22,3489,0.338,Salinas-High School,24,Parts Per Million ( ppm ) 
2013-04-22,2484,0.330,Azusa,22,Parts Per Million ( ppm ) 
2013-04-22,2492,0.243,Burbank-W Palm Avenue,22,Parts Per Million ( ppm ) 
2013-04-22,3743,0.242,Compton-700 North Bullis Road,22,Parts Per Million ( ppm ) 
2013-04-22,2849,0.231,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2013-04-22,3774,0.372,Long Beach-2425 Webster Street          ,23,Parts Per Million ( ppm ) 
2013-04-22,2899,0.231,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2013-04-22,3683,0.093,Los Angeles-Westchester Parkway,22,Parts Per Million ( ppm ) 
2013-04-22,2429,0.243,North Long Beach,22,Parts Per Million ( ppm ) 
2013-04-22,3693,0.130,Pico Rivera-4144 San Gabriel,23,Parts Per Million ( ppm ) 
2013-04-22,2898,0.210,Pomona,22,Parts Per Million ( ppm ) 
2013-04-22,2420,0.251,Reseda,23,Parts Per Million ( ppm ) 
2013-04-22,3502,0.279,Santa Clarita,22,Parts Per Million ( ppm ) 
2013-04-22,2494,0.200,West Los Angeles-VA Hospital,22,Parts Per Million ( ppm ) 
2013-04-22,3674,0.308,Anaheim-Pampas Lane,22,Parts Per Million ( ppm ) 
2013-04-22,2937,0.154,Costa Mesa-Mesa Verde Drive,22,Parts Per Million ( ppm ) 
2013-04-22,3265,0.160,Mission Viejo-26081 Via Pera,23,Parts Per Million ( ppm ) 
2013-04-22,2943,0.077,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2013-04-22,3702,-0.004,Mira Loma Van Buren,22,Parts Per Million ( ppm ) 
2013-04-22,2333,0.317,Riverside-Magnolia,22,Parts Per Million ( ppm ) 
2013-04-22,2596,0.234,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2013-04-22,2266,0.268,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2013-04-22,2221,0.312,San Bernardino-4th Street,22,Parts Per Million ( ppm ) 
2013-04-22,2485,0.337,Upland,22,Parts Per Million ( ppm ) 
2013-04-22,3153,0.281,Goleta-Fairview,21,Parts Per Million ( ppm ) 
2013-04-22,3101,0.005,Las Flores Canyon #1,21,Parts Per Million ( ppm ) 
2013-04-22,2360,0.233,Lompoc-S H Street,21,Parts Per Million ( ppm ) 
2013-04-22,3665,0.172,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2013-04-22,3486,0.235,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2013-04-22,3023,0.162,Vandenberg Air Force Base-STS Power,21,Parts Per Million ( ppm ) 
2013-04-22,2327,0.257,El Cajon-Redwood Avenue,22,Parts Per Million ( ppm ) 
2013-04-22,2263,0.439,Escondido-E Valley Parkway,23,Parts Per Million ( ppm ) 
2013-04-22,3690,0.324,San Diego-1110 Beardsley Street,21,Parts Per Million ( ppm ) 
2013-04-22,3247,0.319,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2013-04-22,3742,0.472,Oakland-West,21,Parts Per Million ( ppm ) 
2013-04-22,2804,0.207,Bethel Island Road,20,Parts Per Million ( ppm ) 
2013-04-22,2831,0.275,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2013-04-22,3668,0.340,San Pablo-Rumrill Blvd,22,Parts Per Million ( ppm ) 
2013-04-22,2622,0.386,San Rafael,23,Parts Per Million ( ppm ) 
2013-04-22,2655,0.404,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2013-04-22,2373,0.513,San Francisco-Arkansas Street,22,Parts Per Million ( ppm ) 
2013-04-22,2125,0.553,Redwood City,23,Parts Per Million ( ppm ) 
2013-04-22,3770,0.437,Cupertino-22601 Voss Ave,23,Parts Per Million ( ppm ) 
2013-04-22,3661,0.409,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2013-04-22,2410,0.490,Vallejo-304 Tuolumne Street,22,Parts Per Million ( ppm ) 
2013-04-22,2105,0.545,Santa Rosa-5th Street,23,Parts Per Million ( ppm ) 
2013-04-22,3026,0.238,Clovis-N Villa Avenue,21,Parts Per Million ( ppm ) 
2013-04-22,3781,0.306,Fresno-Garland                          ,23,Parts Per Million ( ppm ) 
2013-04-22,2844,0.227,Fresno-Sierra Skypark #2,22,Parts Per Million ( ppm ) 
2013-04-22,3787,0.250,Bakersfield-Municipal Airport,22,Parts Per Million ( ppm ) 
2013-04-22,2094,0.239,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2013-04-22,2833,0.234,Modesto-14th Street,22,Parts Per Million ( ppm ) 
2013-04-22,2996,0.068,Turlock-S Minaret Street,22,Parts Per Million ( ppm ) 
2013-04-22,3135,0.491,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2013-04-22,2551,0.000,El Centro-9th Street,21,Parts Per Million ( ppm ) 
2013-04-22,2199,0.045,Palm Springs-Fire Station,23,Parts Per Million ( ppm ) 
2013-04-22,3783,0.169,Chico-East Avenue                       ,23,Parts Per Million ( ppm ) 
2013-04-22,2123,0.217,North Highlands-Blackfoot Way,23,Parts Per Million ( ppm ) 
2013-04-22,2731,0.199,Sacramento-Del Paso Manor,24,Parts Per Million ( ppm ) 
2013-04-22,2840,0.404,Sacramento-El Camino and Watt,24,Parts Per Million ( ppm ) 
2013-04-22,3738,0.139,Sacramento-Goldenland Court,23,Parts Per Million ( ppm ) 
2013-04-23,3658,0.185,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2013-04-23,2923,0.047,Barstow,22,Parts Per Million ( ppm ) 
2013-04-23,3124,0.120,Twentynine Palms-Adobe Road #2,22,Parts Per Million ( ppm ) 
2013-04-23,3500,0.134,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2013-04-23,3138,0.757,Tijuana-ITT,22,Parts Per Million ( ppm ) 
2013-04-23,3779,0.320,Eureka-Humboldt Hill                    ,23,Parts Per Million ( ppm ) 
2013-04-23,3716,0.333,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2013-04-23,3489,0.267,Salinas-High School,24,Parts Per Million ( ppm ) 
2013-04-23,2484,0.323,Azusa,22,Parts Per Million ( ppm ) 
2013-04-23,2492,0.232,Burbank-W Palm Avenue,22,Parts Per Million ( ppm ) 
2013-04-23,3743,0.232,Compton-700 North Bullis Road,22,Parts Per Million ( ppm ) 
2013-04-23,2849,0.246,Glendora-Laurel,22,Parts Per Million ( ppm ) 
2013-04-23,3774,0.399,Long Beach-2425 Webster Street          ,18,Parts Per Million ( ppm ) 
2013-04-23,2899,0.211,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2013-04-23,3683,0.109,Los Angeles-Westchester Parkway,19,Parts Per Million ( ppm ) 
2013-04-23,2429,0.225,North Long Beach,22,Parts Per Million ( ppm ) 
2013-04-23,3693,0.144,Pico Rivera-4144 San Gabriel,22,Parts Per Million ( ppm ) 
2013-04-23,2898,0.205,Pomona,22,Parts Per Million ( ppm ) 
2013-04-23,2420,0.255,Reseda,22,Parts Per Million ( ppm ) 
2013-04-23,3502,0.238,Santa Clarita,22,Parts Per Million ( ppm ) 
2013-04-23,2494,0.181,West Los Angeles-VA Hospital,22,Parts Per Million ( ppm ) 
