summary_date,site,no_davg,name,obs_count,units 
2001-11-08,2948,0.007,South Lake Tahoe-Sandy Way,23,Parts Per Million ( ppm ) 
2001-11-08,3487,0.001,Echo Summit,23,Parts Per Million ( ppm ) 
2001-11-08,3121,0.002,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2001-11-08,3658,0.020,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2001-11-08,2923,0.058,Barstow,23,Parts Per Million ( ppm ) 
2001-11-08,3215,0.001,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2001-11-08,3500,0.062,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2001-11-08,3203,0.023,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2001-11-08,3185,0.052,Mexicali-ITM,21,Parts Per Million ( ppm ) 
2001-11-08,3201,0.039,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2001-11-08,3183,0.008,Rosarito,23,Parts Per Million ( ppm ) 
2001-11-08,3138,0.017,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2001-11-08,3141,0.030,Tijuana-La Mesa,21,Parts Per Million ( ppm ) 
2001-11-08,3489,0.005,Salinas-High School,24,Parts Per Million ( ppm ) 
2001-11-08,2329,0.001,Davenport,24,Parts Per Million ( ppm ) 
2001-11-08,3481,0.004,Incline Village-846 Tahoe Blvd,23,Parts Per Million ( ppm ) 
2001-11-08,2484,0.056,Azusa,23,Parts Per Million ( ppm ) 
2001-11-08,2492,0.102,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2001-11-08,2849,0.007,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2001-11-08,2045,0.058,Hawthorne,23,Parts Per Million ( ppm ) 
2001-11-08,3508,0.124,Los Angeles-651 Mott Street,23,Parts Per Million ( ppm ) 
2001-11-08,2899,0.114,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2001-11-08,2583,0.119,Lynwood,23,Parts Per Million ( ppm ) 
2001-11-08,2429,0.043,North Long Beach,23,Parts Per Million ( ppm ) 
2001-11-08,2160,0.060,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2001-11-08,2166,0.138,Pico Rivera,23,Parts Per Million ( ppm ) 
2001-11-08,2898,0.118,Pomona,23,Parts Per Million ( ppm ) 
2001-11-08,2420,0.089,Reseda,23,Parts Per Million ( ppm ) 
2001-11-08,3502,0.013,Santa Clarita,19,Parts Per Million ( ppm ) 
2001-11-08,2494,0.064,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2001-11-08,3509,0.037,Wilmington-1115 N.Mahar Avenue,21,Parts Per Million ( ppm ) 
2001-11-08,3674,0.097,Anaheim-Pampas Lane,24,Parts Per Million ( ppm ) 
2001-11-08,2937,0.050,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2001-11-08,2249,0.097,La Habra,23,Parts Per Million ( ppm ) 
2001-11-08,3168,0.003,Banning Airport,23,Parts Per Million ( ppm ) 
2001-11-08,2943,0.025,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2001-11-08,2596,0.077,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2001-11-08,2266,0.016,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2001-11-08,2221,0.046,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2001-11-08,2485,0.040,Upland,23,Parts Per Million ( ppm ) 
2001-11-08,2965,0.021,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2001-11-08,2671,0.017,Grover City-Lesage Drive,23,Parts Per Million ( ppm ) 
2001-11-08,2321,0.007,Morro Bay,23,Parts Per Million ( ppm ) 
2001-11-08,3251,0.008,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2001-11-08,2709,0.039,San Luis Obispo-Marsh Street,23,Parts Per Million ( ppm ) 
2001-11-08,3003,0.001,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2001-11-08,2008,0.007,El Capitan Beach,23,Parts Per Million ( ppm ) 
2001-11-08,2954,0.001,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2001-11-08,3153,0.013,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2001-11-08,3101,0.001,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2001-11-08,2992,0.000,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2001-11-08,2360,0.014,Lompoc-S H Street,21,Parts Per Million ( ppm ) 
2001-11-08,2957,0.000,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2001-11-08,3486,0.015,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2001-11-08,3023,0.000,Vandenberg Air Force Base-STS Power,20,Parts Per Million ( ppm ) 
2001-11-08,2991,0.018,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2001-11-08,3172,0.003,Ojai-Ojai Avenue,23,Parts Per Million ( ppm ) 
2001-11-08,2880,0.024,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2001-11-08,2984,0.018,Thousand Oaks-Moorpark Road,23,Parts Per Million ( ppm ) 
2001-11-08,2756,0.000,Ventura County-W Casitas Pass Road,22,Parts Per Million ( ppm ) 
2001-11-08,2088,0.015,Ventura-Emma Wood State Beach,22,Parts Per Million ( ppm ) 
2001-11-08,2460,0.003,Alpine-Victoria Drive,23,Parts Per Million ( ppm ) 
2001-11-08,3198,0.015,Camp Pendleton,24,Parts Per Million ( ppm ) 
2001-11-08,2589,0.028,Chula Vista,23,Parts Per Million ( ppm ) 
2001-11-08,2327,0.020,El Cajon-Redwood Avenue,23,Parts Per Million ( ppm ) 
2001-11-08,2263,0.036,Escondido-E Valley Parkway,23,Parts Per Million ( ppm ) 
2001-11-08,2897,0.018,Oceanside-Mission Avenue,24,Parts Per Million ( ppm ) 
2001-11-08,2933,0.023,Otay Mesa-Paseo International,22,Parts Per Million ( ppm ) 
2001-11-08,2964,0.033,San Diego-12th Avenue,21,Parts Per Million ( ppm ) 
2001-11-08,2040,0.027,San Diego-Overland Avenue,22,Parts Per Million ( ppm ) 
2001-11-08,2293,0.030,Fremont-Chapel Way,23,Parts Per Million ( ppm ) 
2001-11-08,3490,0.068,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2001-11-08,2804,0.019,Bethel Island Road,23,Parts Per Million ( ppm ) 
2001-11-08,2831,0.041,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2001-11-08,2102,0.044,Pittsburg-10th Street,23,Parts Per Million ( ppm ) 
2001-11-08,3207,0.008,San Pablo-El Portal,22,Parts Per Million ( ppm ) 
2001-11-08,2622,0.090,San Rafael,23,Parts Per Million ( ppm ) 
2001-11-08,2655,0.051,Napa-Jefferson Avenue,22,Parts Per Million ( ppm ) 
2001-11-08,2373,0.092,San Francisco-Arkansas Street,21,Parts Per Million ( ppm ) 
2001-11-08,2125,0.054,Redwood City,20,Parts Per Million ( ppm ) 
2001-11-08,2413,0.092,San Jose-4th Street,23,Parts Per Million ( ppm ) 
2001-11-08,2410,0.045,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2001-11-08,2105,0.029,Santa Rosa-5th Street,23,Parts Per Million ( ppm ) 
2001-11-08,3026,0.036,Clovis-N Villa Avenue,23,Parts Per Million ( ppm ) 
2001-11-08,3009,0.078,Fresno-1st Street,23,Parts Per Million ( ppm ) 
2001-11-08,2013,0.056,Fresno-Drummond Street,23,Parts Per Million ( ppm ) 
2001-11-08,2844,0.016,Fresno-Sierra Skypark #2,23,Parts Per Million ( ppm ) 
2001-11-08,2114,0.007,Parlier,23,Parts Per Million ( ppm ) 
2001-11-08,2941,0.002,Arvin-Bear Mountain Blvd,23,Parts Per Million ( ppm ) 
2001-11-08,3146,0.058,Bakersfield-5558 California Avenue,23,Parts Per Million ( ppm ) 
2001-11-08,3145,0.075,Bakersfield-Golden State Highway,22,Parts Per Million ( ppm ) 
2001-11-08,2312,0.004,Edison,23,Parts Per Million ( ppm ) 
