summary_date,site,ozone_davg,name,obs_count,units 
2019-02-22,3713,0.024,Bishop Tribe EMO-50 Tu Su Lane,21,Parts Per Million ( ppm ) 
2019-02-22,2116,0.038,Bishop-White Mountain Research Center,24,Parts Per Million ( ppm ) 
2019-02-22,3151,0.044,Death Valley Natl Monument,24,Parts Per Million ( ppm ) 
2019-02-22,3834,0.026,Lakeport-S. Main Street                 ,23,Parts Per Million ( ppm ) 
2019-02-22,2993,0.024,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2019-02-22,3144,0.025,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2019-02-22,3017,0.040,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2019-02-22,3018,0.042,Yosemite Natl Park-Turtleback Dome,24,Parts Per Million ( ppm ) 
2019-02-22,3126,0.042,Grass Valley-Litton Building,23,Parts Per Million ( ppm ) 
2019-02-22,2968,0.031,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2019-02-22,3121,0.037,Mojave-923 Poole Street,24,Parts Per Million ( ppm ) 
2019-02-22,3658,0.029,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2019-02-22,3673,0.035,Blythe-445 West Murphy Street,23,Parts Per Million ( ppm ) 
2019-02-22,3732,0.042,Joshua Tree National Park-Pinto Wells,24,Parts Per Million ( ppm ) 
2019-02-22,2650,0.031,Hesperia-Olive Street,23,Parts Per Million ( ppm ) 
2019-02-22,3152,0.043,Joshua Tree NP - Black Rock,24,Parts Per Million ( ppm ) 
2019-02-22,2830,0.041,Phelan-Beekley Road and Phelan Road,23,Parts Per Million ( ppm ) 
2019-02-22,3215,0.039,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2019-02-22,3500,0.032,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2019-02-22,3716,0.018,Eureka-Jacobs,22,Parts Per Million ( ppm ) 
2019-02-22,3010,0.017,Ukiah-E Gobbi Street,21,Parts Per Million ( ppm ) 
2019-02-22,2016,0.027,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
2019-02-22,3726,0.025,King City-415 Pearl Street,24,Parts Per Million ( ppm ) 
2019-02-22,3489,0.029,Salinas-High School,24,Parts Per Million ( ppm ) 
2019-02-22,2628,0.029,Hollister-Fairview Road,24,Parts Per Million ( ppm ) 
2019-02-22,2983,0.030,Pinnacles National Monument,24,Parts Per Million ( ppm ) 
2019-02-22,3200,0.036,Santa Cruz AMS,24,Parts Per Million ( ppm ) 
2019-02-22,2752,0.024,Yreka-Foothill Drive,23,Parts Per Million ( ppm ) 
2019-02-22,2484,0.026,Azusa,24,Parts Per Million ( ppm ) 
2019-02-22,3743,0.017,Compton-700 North Bullis Road,24,Parts Per Million ( ppm ) 
2019-02-22,2849,0.028,Glendora-Laurel,24,Parts Per Million ( ppm ) 
2019-02-22,3774,0.019,Long Beach-2425 Webster Street          ,24,Parts Per Million ( ppm ) 
2019-02-22,2899,0.012,Los Angeles-North Main Street,19,Parts Per Million ( ppm ) 
2019-02-22,3683,0.035,Los Angeles-Westchester Parkway,24,Parts Per Million ( ppm ) 
2019-02-22,2160,0.024,Pasadena-S Wilson Avenue,24,Parts Per Million ( ppm ) 
2019-02-22,3693,0.017,Pico Rivera-4144 San Gabriel,24,Parts Per Million ( ppm ) 
2019-02-22,2898,0.015,Pomona,24,Parts Per Million ( ppm ) 
2019-02-22,2420,0.029,Reseda,24,Parts Per Million ( ppm ) 
2019-02-22,3502,0.015,Santa Clarita,18,Parts Per Million ( ppm ) 
2019-02-22,2494,0.034,West Los Angeles-VA Hospital,24,Parts Per Million ( ppm ) 
2019-02-22,3674,0.018,Anaheim-Pampas Lane,24,Parts Per Million ( ppm ) 
2019-02-22,2249,0.013,La Habra,24,Parts Per Million ( ppm ) 
2019-02-22,3265,0.029,Mission Viejo-26081 Via Pera,24,Parts Per Million ( ppm ) 
2019-02-22,3168,0.025,Banning Airport,19,Parts Per Million ( ppm ) 
2019-02-22,2943,0.027,Lake Elsinore-W Flint Street,24,Parts Per Million ( ppm ) 
2019-02-22,3702,0.018,Mira Loma Van Buren,24,Parts Per Million ( ppm ) 
2019-02-22,2525,0.023,Perris,24,Parts Per Million ( ppm ) 
2019-02-22,2596,0.024,Riverside-Rubidoux,24,Parts Per Million ( ppm ) 
2019-02-22,3777,0.037,Winchester-33700 Borel Road             ,24,Parts Per Million ( ppm ) 
2019-02-22,2499,0.030,Crestline,18,Parts Per Million ( ppm ) 
2019-02-22,2266,0.027,Fontana-Arrow Highway,24,Parts Per Million ( ppm ) 
2019-02-22,2077,0.028,Redlands-Dearborn,24,Parts Per Million ( ppm ) 
2019-02-22,2221,0.030,San Bernardino-4th Street,24,Parts Per Million ( ppm ) 
2019-02-22,2485,0.020,Upland,24,Parts Per Million ( ppm ) 
2019-02-22,3812,0.018,Atascadero-Lift Station #5              ,23,Parts Per Million ( ppm ) 
2019-02-22,3694,0.026,Carrisa Plains School,23,Parts Per Million ( ppm ) 
2019-02-22,2321,0.028,Morro Bay,23,Parts Per Million ( ppm ) 
2019-02-22,3251,0.033,Nipomo-Regional Park,21,Parts Per Million ( ppm ) 
2019-02-22,2955,0.020,Paso Robles-Santa Fe Avenue,23,Parts Per Million ( ppm ) 
2019-02-22,3495,0.036,Red Hills,23,Parts Per Million ( ppm ) 
2019-02-22,3688,0.023,San Luis Obispo-3220 South Higuera St,23,Parts Per Million ( ppm ) 
2019-02-22,3003,0.039,Carpinteria-Gobernador Road,22,Parts Per Million ( ppm ) 
2019-02-22,2008,0.036,El Capitan Beach,23,Parts Per Million ( ppm ) 
2019-02-22,2954,0.023,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2019-02-22,3153,0.034,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2019-02-22,3101,0.040,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2019-02-22,2992,0.037,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2019-02-22,2360,0.013,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2019-02-22,2957,0.031,Paradise Road-Los Padres National Forest,21,Parts Per Million ( ppm ) 
2019-02-22,3665,0.027,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2019-02-22,3486,0.020,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2019-02-22,2593,0.029,Santa Ynez-Airport Road,23,Parts Per Million ( ppm ) 
2019-02-22,3023,0.040,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2019-02-22,2991,0.021,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2019-02-22,3172,0.027,Ojai-Ojai Avenue,23,Parts Per Million ( ppm ) 
2019-02-22,3505,0.029,Piru-3301 Pacific Avenue,23,Parts Per Million ( ppm ) 
2019-02-22,2880,0.033,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2019-02-22,2984,0.026,Thousand Oaks-Moorpark Road,24,Parts Per Million ( ppm ) 
2019-02-22,2460,0.040,Alpine-Victoria Drive,22,Parts Per Million ( ppm ) 
2019-02-22,3198,0.027,Camp Pendleton,22,Parts Per Million ( ppm ) 
2019-02-22,2589,0.027,Chula Vista,24,Parts Per Million ( ppm ) 
2019-02-22,3829,0.026,El Cajon-Lexington Elementary School    ,21,Parts Per Million ( ppm ) 
2019-02-22,3739,0.032,Otay Mesa-Donovan,22,Parts Per Million ( ppm ) 
2019-02-22,3828,0.021,Berkeley-Aquatic Park                   ,23,Parts Per Million ( ppm ) 
2019-02-22,2806,0.036,Hayward-La Mesa,23,Parts Per Million ( ppm ) 
2019-02-22,3490,0.028,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2019-02-22,3247,0.023,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2019-02-22,3742,0.022,Oakland-West,23,Parts Per Million ( ppm ) 
2019-02-22,2804,0.031,Bethel Island Road,23,Parts Per Million ( ppm ) 
2019-02-22,2831,0.031,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2019-02-22,3668,0.030,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2019-02-22,3782,0.027,San Ramon-9885 Alcosta Bl               ,23,Parts Per Million ( ppm ) 
2019-02-22,2622,0.026,San Rafael,23,Parts Per Million ( ppm ) 
2019-02-22,3837,0.032,Napa-Valley College,23,Parts Per Million ( ppm ) 
2019-02-22,2373,0.030,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2019-02-22,2125,0.025,Redwood City,23,Parts Per Million ( ppm ) 
2019-02-22,2320,0.028,Gilroy-9th Street,23,Parts Per Million ( ppm ) 
2019-02-22,2613,0.025,Los Gatos,23,Parts Per Million ( ppm ) 
2019-02-22,3661,0.025,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2019-02-22,3140,0.028,San Martin-Murphy Avenue,23,Parts Per Million ( ppm ) 
2019-02-22,3415,0.032,Fairfield-Chadbourne Road,23,Parts Per Million ( ppm ) 
2019-02-22,2410,0.025,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2019-02-22,3804,0.025,Sebastopol-103 Morris Street            ,22,Parts Per Million ( ppm ) 
2019-02-22,3026,0.018,Clovis-N Villa Avenue,22,Parts Per Million ( ppm ) 
2019-02-22,2013,0.017,Fresno-Drummond Street,23,Parts Per Million ( ppm ) 
2019-02-22,3781,0.016,Fresno-Garland                          ,23,Parts Per Million ( ppm ) 
2019-02-22,2844,0.020,Fresno-Sierra Skypark #2,22,Parts Per Million ( ppm ) 
2019-02-22,2114,0.021,Parlier,22,Parts Per Million ( ppm ) 
2019-02-22,3759,0.027,Tranquility-32650 West Adams Avenue,23,Parts Per Million ( ppm ) 
2019-02-22,3758,0.027,Arvin-Di Giorgio,23,Parts Per Million ( ppm ) 
2019-02-22,3146,0.016,Bakersfield-5558 California Avenue,23,Parts Per Million ( ppm ) 
2019-02-22,3787,0.016,Bakersfield-Municipal Airport,23,Parts Per Million ( ppm ) 
2019-02-22,2312,0.028,Edison,23,Parts Per Million ( ppm ) 
2019-02-22,2919,0.035,Maricopa-Stanislaus Street,23,Parts Per Million ( ppm ) 
2019-02-22,2772,0.026,Oildale-3311 Manor Street,23,Parts Per Million ( ppm ) 
2019-02-22,2981,0.016,Shafter-Walker Street,23,Parts Per Million ( ppm ) 
2019-02-22,3129,0.019,Hanford-S Irwin Street,23,Parts Per Million ( ppm ) 
2019-02-22,3771,0.019,Madera-28261 Avenue 14,23,Parts Per Million ( ppm ) 
2019-02-22,3211,0.022,Madera-Pump Yard,23,Parts Per Million ( ppm ) 
2019-02-22,3022,0.023,Merced-S Coffee Avenue,22,Parts Per Million ( ppm ) 
2019-02-22,2094,0.023,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2019-02-22,3696,0.035,Tracy-Airport,23,Parts Per Million ( ppm ) 
2019-02-22,2833,0.025,Modesto-14th Street,23,Parts Per Million ( ppm ) 
2019-02-22,2996,0.023,Turlock-S Minaret Street,23,Parts Per Million ( ppm ) 
2019-02-22,3763,0.024,Porterville-1839 Newcomb Street,22,Parts Per Million ( ppm ) 
2019-02-22,3484,0.033,Sequoia and Kings Canyon Natl Park,24,Parts Per Million ( ppm ) 
2019-02-22,2032,0.021,Visalia-N Church Street,23,Parts Per Million ( ppm ) 
2019-02-22,3135,0.031,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2019-02-22,2551,0.029,El Centro-9th Street,23,Parts Per Million ( ppm ) 
2019-02-22,3186,0.021,Niland-English Road,23,Parts Per Million ( ppm ) 
2019-02-22,3143,0.033,Westmorland-W 1st Street,23,Parts Per Million ( ppm ) 
2019-02-22,2878,0.033,Indio-Jackson Street,24,Parts Per Million ( ppm ) 
2019-02-22,2199,0.031,Palm Springs-Fire Station,24,Parts Per Million ( ppm ) 
2019-02-22,3783,0.026,Chico-East Avenue                       ,23,Parts Per Million ( ppm ) 
2019-02-22,3491,0.040,Paradise-4405 Airport Road,23,Parts Per Million ( ppm ) 
2019-02-22,2744,0.033,Colusa-Sunrise Blvd,23,Parts Per Million ( ppm ) 
2019-02-22,3714,0.036,Willows-720 N Colusa Street,23,Parts Per Million ( ppm ) 
