summary_date,site,co_davg,name,obs_count,units 
2001-07-08,2915,0.242,Mammoth Lakes-Gateway HC,24,Parts Per Million ( ppm ) 
2001-07-08,2948,0.470,South Lake Tahoe-Sandy Way,23,Parts Per Million ( ppm ) 
2001-07-08,2993,0.087,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2001-07-08,3144,0.191,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2001-07-08,3487,0.265,Echo Summit,23,Parts Per Million ( ppm ) 
2001-07-08,3017,0.178,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2001-07-08,2968,0.191,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2001-07-08,3007,0.117,Lancaster-W Pondera Street,23,Parts Per Million ( ppm ) 
2001-07-08,2923,0.083,Barstow,23,Parts Per Million ( ppm ) 
2001-07-08,3500,0.335,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2001-07-08,3202,0.400,Mexicali-CBTIS,24,Parts Per Million ( ppm ) 
2001-07-08,3203,0.417,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2001-07-08,3185,0.326,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2001-07-08,3201,0.409,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2001-07-08,3183,0.326,Rosarito,23,Parts Per Million ( ppm ) 
2001-07-08,3138,0.196,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2001-07-08,3141,0.439,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2001-07-08,3178,0.309,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2001-07-08,3010,0.417,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2001-07-08,3116,0.391,Willits-899 S Main Street,23,Parts Per Million ( ppm ) 
2001-07-08,3489,0.239,Salinas-High School,23,Parts Per Million ( ppm ) 
2001-07-08,2329,0.255,Davenport,22,Parts Per Million ( ppm ) 
2001-07-08,3483,1.033,Stateline-Harveys Hotel,24,Parts Per Million ( ppm ) 
2001-07-08,2484,0.804,Azusa,23,Parts Per Million ( ppm ) 
2001-07-08,2492,0.396,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2001-07-08,2045,0.117,Hawthorne,23,Parts Per Million ( ppm ) 
2001-07-08,3508,0.568,Los Angeles-651 Mott Street,22,Parts Per Million ( ppm ) 
2001-07-08,2899,0.343,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2001-07-08,2583,0.583,Lynwood,23,Parts Per Million ( ppm ) 
2001-07-08,2429,0.274,North Long Beach,23,Parts Per Million ( ppm ) 
2001-07-08,2160,0.413,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2001-07-08,2166,0.443,Pico Rivera,23,Parts Per Million ( ppm ) 
2001-07-08,2898,0.635,Pomona,23,Parts Per Million ( ppm ) 
2001-07-08,2420,0.535,Reseda,23,Parts Per Million ( ppm ) 
2001-07-08,3502,0.383,Santa Clarita,23,Parts Per Million ( ppm ) 
2001-07-08,2494,0.009,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2001-07-08,3509,0.205,Wilmington-1115 N.Mahar Avenue,22,Parts Per Million ( ppm ) 
2001-07-08,2937,0.130,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2001-07-08,2249,0.326,La Habra,23,Parts Per Million ( ppm ) 
2001-07-08,3265,0.283,Mission Viejo-26081 Via Pera,24,Parts Per Million ( ppm ) 
2001-07-08,2333,1.058,Riverside-Magnolia,24,Parts Per Million ( ppm ) 
2001-07-08,2596,0.548,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2001-07-08,2221,0.261,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2001-07-08,2709,0.291,San Luis Obispo-Marsh Street,23,Parts Per Million ( ppm ) 
2001-07-08,3153,0.309,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2001-07-08,3101,0.100,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2001-07-08,2360,0.174,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2001-07-08,3486,0.122,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2001-07-08,3023,0.109,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2001-07-08,2589,0.430,Chula Vista,23,Parts Per Million ( ppm ) 
2001-07-08,2263,0.392,Escondido-E Valley Parkway,24,Parts Per Million ( ppm ) 
2001-07-08,2933,0.552,Otay Mesa-Paseo International,23,Parts Per Million ( ppm ) 
2001-07-08,2964,0.374,San Diego-12th Avenue,23,Parts Per Million ( ppm ) 
2001-07-08,2921,0.188,San Diego-Union Street,24,Parts Per Million ( ppm ) 
2001-07-08,2293,0.365,Fremont-Chapel Way,23,Parts Per Million ( ppm ) 
2001-07-08,3490,0.404,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2001-07-08,2225,0.421,Oakland-Alice Street,24,Parts Per Million ( ppm ) 
2001-07-08,2804,0.322,Bethel Island Road,23,Parts Per Million ( ppm ) 
2001-07-08,2831,0.291,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2001-07-08,2102,0.257,Pittsburg-10th Street,23,Parts Per Million ( ppm ) 
2001-07-08,3207,0.200,San Pablo-El Portal,23,Parts Per Million ( ppm ) 
2001-07-08,2622,0.500,San Rafael,23,Parts Per Million ( ppm ) 
2001-07-08,2655,0.248,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2001-07-08,2373,0.400,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2001-07-08,2325,0.558,San Francisco-Ellis Street,24,Parts Per Million ( ppm ) 
2001-07-08,2125,0.361,Redwood City,23,Parts Per Million ( ppm ) 
2001-07-08,2413,0.441,San Jose-4th Street,22,Parts Per Million ( ppm ) 
2001-07-08,2410,0.204,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2001-07-08,2105,0.465,Santa Rosa-5th Street,23,Parts Per Million ( ppm ) 
2001-07-08,3026,0.257,Clovis-N Villa Avenue,23,Parts Per Million ( ppm ) 
2001-07-08,3009,0.039,Fresno-1st Street,23,Parts Per Million ( ppm ) 
2001-07-08,2013,0.335,Fresno-Drummond Street,23,Parts Per Million ( ppm ) 
2001-07-08,2844,0.252,Fresno-Sierra Skypark #2,23,Parts Per Million ( ppm ) 
2001-07-08,3146,0.226,Bakersfield-5558 California Avenue,23,Parts Per Million ( ppm ) 
2001-07-08,3145,0.695,Bakersfield-Golden State Highway,22,Parts Per Million ( ppm ) 
2001-07-08,2094,0.239,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2001-07-08,2833,0.226,Modesto-14th Street,23,Parts Per Million ( ppm ) 
2001-07-08,2996,0.239,Turlock-S Minaret Street,23,Parts Per Million ( ppm ) 
2001-07-08,2032,0.304,Visalia-N Church Street,23,Parts Per Million ( ppm ) 
2001-07-08,3173,0.043,Calexico-East,23,Parts Per Million ( ppm ) 
2001-07-08,2551,0.825,El Centro-9th Street,24,Parts Per Million ( ppm ) 
2001-07-08,2199,0.109,Palm Springs-Fire Station,23,Parts Per Million ( ppm ) 
2001-07-08,2115,0.183,Chico-Manzanita Avenue,23,Parts Per Million ( ppm ) 
2001-07-08,2956,0.183,Roseville-N Sunrise Blvd,23,Parts Per Million ( ppm ) 
2001-07-08,2123,0.204,North Highlands-Blackfoot Way,23,Parts Per Million ( ppm ) 
2001-07-08,3223,0.135,Sacramento-3801 Airport Road,23,Parts Per Million ( ppm ) 
2001-07-08,2731,0.057,Sacramento-Del Paso Manor,23,Parts Per Million ( ppm ) 
2001-07-08,2840,0.157,Sacramento-El Camino and Watt,23,Parts Per Million ( ppm ) 
2001-07-08,2958,0.383,Yuba City-Almond Street,23,Parts Per Million ( ppm ) 
2001-07-08,2143,0.200,Davis-UCD Campus,23,Parts Per Million ( ppm ) 
2001-07-09,2915,0.291,Mammoth Lakes-Gateway HC,22,Parts Per Million ( ppm ) 
2001-07-09,2948,0.452,South Lake Tahoe-Sandy Way,23,Parts Per Million ( ppm ) 
