summary_date,site,monitor,pm25_davg,name,obs_count 
2016-07-01,2116,B,8.8,Bishop-White Mountain Research Center,24 
2016-07-01,3154,G,13.6,Keeler-Cerro Gordo Road,24 
2016-07-01,3802,A,26.5,Tahoe City-221 Fairway Drive,24 
2016-07-01,3144,B,11.9,San Andreas-Gold Strike Road,24 
2016-07-01,2353,A,3.0,Yosemite Village-Visitor Center,23 
2016-07-01,3126,C,9.3,Grass Valley-Litton Building,24 
2016-07-01,2208,D,23.2,Truckee-Fire Station,24 
2016-07-01,3002,A,20.7,Colfax-City Hall,24 
2016-07-01,3128,C,8.3,Chester-222 1st Avenue,24 
2016-07-01,3801,C,22.6,Portola-Gulling Street                  ,24 
2016-07-01,3801,B,19.7,Portola-Gulling Street                  ,24 
2016-07-01,3801,D,19.5,Portola-Gulling Street                  ,24 
2016-07-01,3020,A,10.6,Quincy-N Church Street,24 
2016-07-01,3020,C,11.0,Quincy-N Church Street,24 
2016-07-01,3121,B,9.3,Mojave-923 Poole Street,22 
2016-07-01,3658,B,20.6,Lancaster-43301 Division Street,24 
2016-07-01,3500,B,,Victorville-14306 Park Avenue,11 
2016-07-01,3500,A,10.6,Victorville-14306 Park Avenue,24 
2016-07-01,3203,B,7.7,Mexicali-Cobach,23 
2016-07-01,3201,B,10.8,Mexicali-UABC,24 
2016-07-01,3779,C,10.8,Eureka-Humboldt Hill                    ,24 
2016-07-01,2271,C,10.1,Ukiah-County Library,24 
2016-07-01,3765,A,10.0,Willits-125 E Commercial Street,24 
2016-07-01,3132,B,10.0,Weaverville-Courthouse,24 
2016-07-01,2016,A,6.9,Carmel Valley-Ford Road,23 
2016-07-01,3726,A,10.0,King City-415 Pearl Street,23 
2016-07-01,3489,C,9.6,Salinas-High School,23 
2016-07-01,2628,B,,Hollister-Fairview Road,12 
2016-07-01,3811,A,6.8,San Lorenzo Valley Middle School AMS,24 
2016-07-01,3200,C,7.2,Santa Cruz AMS,24 
2016-07-01,2849,A,10.8,Glendora-Laurel,24 
2016-07-01,3818,A,10.3,Long Beach-Route 710 Near Road          ,24 
2016-07-01,3818,C,16.0,Long Beach-Route 710 Near Road          ,21 
2016-07-01,2899,I,21.0,Los Angeles-North Main Street,24 
2016-07-01,2899,A,13.2,Los Angeles-North Main Street,24 
2016-07-01,2429,A,10.0,North Long Beach,24 
2016-07-01,2420,C,30.0,Reseda,24 
2016-07-01,3502,A,20.4,Santa Clarita,24 
2016-07-01,3679,A,8.4,South Long Beach,24 
2016-07-01,3679,B,11.7,South Long Beach,24 
2016-07-01,3674,A,9.8,Anaheim-Pampas Lane,24 
2016-07-01,3674,B,13.9,Anaheim-Pampas Lane,24 
2016-07-01,3168,A,18.7,Banning Airport,24 
2016-07-01,2943,A,17.5,Lake Elsinore-W Flint Street,24 
2016-07-01,3702,A,15.1,Mira Loma Van Buren,24 
2016-07-01,3702,C,19.3,Mira Loma Van Buren,24 
2016-07-01,2596,A,14.9,Riverside-Rubidoux,24 
