summary_date,site,monitor,pm25_davg,name,obs_count 
2000-10-08,2484,A,32.4,Azusa,24 
2000-10-08,2899,A,25.5,Los Angeles-North Main Street,24 
2000-10-08,2596,A,61.3,Riverside-Rubidoux,24 
2000-10-08,2263,A,14.5,Escondido-E Valley Parkway,24 
2000-10-08,2964,A,12.1,San Diego-12th Avenue,24 
2000-10-08,2831,A,9.4,Concord-2956-A Treat Blvd,24 
2000-10-08,2373,A,7.7,San Francisco-Arkansas Street,24 
2000-10-08,2936,A,11.8,San Jose-Tully Road,24 
2000-10-08,3009,A,16.0,Fresno-1st Street,24 
2000-10-08,3146,A,22.1,Bakersfield-5558 California Avenue,24 
2000-10-08,3011,A,13.0,Sacramento-T Street,24 
2000-10-09,3154,A,16.0,Keeler-Cerro Gordo Road,24 
2000-10-09,3154,B,15.0,Keeler-Cerro Gordo Road,24 
2000-10-09,2914,A,1.6,Lakeport-Lakeport Blvd,24 
2000-10-09,2948,B,7.0,South Lake Tahoe-Sandy Way,24 
2000-10-09,2948,A,6.0,South Lake Tahoe-Sandy Way,24 
2000-10-09,3144,A,6.0,San Andreas-Gold Strike Road,24 
2000-10-09,3487,A,6.0,Echo Summit,24 
2000-10-09,3126,A,5.0,Grass Valley-Litton Building,24 
2000-10-09,2208,B,8.0,Truckee-Fire Station,24 
2000-10-09,2208,A,9.0,Truckee-Fire Station,24 
2000-10-09,3494,A,15.0,Portola-161 Nevada Street,24 
2000-10-09,3020,A,8.0,Quincy-N Church Street,24 
2000-10-09,3121,A,11.8,Mojave-923 Poole Street,24 
2000-10-09,3492,A,8.6,Ridgecrest-100 West California Avenue,24 
2000-10-09,3500,A,23.0,Victorville-14306 Park Avenue,24 
2000-10-09,3500,B,23.0,Victorville-14306 Park Avenue,24 
2000-10-09,2386,A,6.9,Eureka-I Street,24 
2000-10-09,2271,B,3.5,Ukiah-County Library,24 
2000-10-09,2271,A,3.4,Ukiah-County Library,24 
2000-10-09,3489,A,4.0,Salinas-High School,24 
2000-10-09,3489,B,4.0,Salinas-High School,24 
2000-10-09,3200,A,5.1,Santa Cruz AMS,24 
2000-10-09,2959,A,6.0,Alturas-W 4th Street,24 
2000-10-09,2484,A,50.6,Azusa,24 
2000-10-09,2492,A,44.0,Burbank-W Palm Avenue,24 
2000-10-09,2899,A,39.3,Los Angeles-North Main Street,24 
2000-10-09,2583,A,43.0,Lynwood,24 
2000-10-09,2160,A,46.4,Pasadena-S Wilson Avenue,24 
2000-10-09,2166,A,49.0,Pico Rivera,24 
2000-10-09,2420,A,33.0,Reseda,24 
2000-10-09,3265,A,26.2,Mission Viejo-26081 Via Pera,24 
2000-10-09,2333,A,66.0,Riverside-Magnolia,24 
2000-10-09,2596,A,78.0,Riverside-Rubidoux,24 
2000-10-09,3266,A,13.8,Big Bear City-501 W. Valley Blvd,24 
2000-10-09,2266,A,64.7,Fontana-Arrow Highway,24 
2000-10-09,3254,A,60.1,Ontario-1408 Francis Street,24 
2000-10-09,2221,A,89.8,San Bernardino-4th Street,24 
2000-10-09,2965,A,5.8,Atascadero-Lewis Avenue,24 
2000-10-09,2965,B,5.7,Atascadero-Lewis Avenue,24 
2000-10-09,2709,A,5.5,San Luis Obispo-Marsh Street,24 
2000-10-09,2500,A,24.2,Santa Barbara-W Carillo Street,24 
2000-10-09,3486,A,8.0,Santa Maria-906 S Broadway,24 
2000-10-09,2991,A,26.7,El Rio-Rio Mesa School #2,24 
2000-10-09,2880,A,30.9,Simi Valley-Cochran Street,24 
2000-10-09,2984,A,26.4,Thousand Oaks-Moorpark Road,24 
2000-10-09,2589,A,13.7,Chula Vista,24 
2000-10-09,2263,A,17.4,Escondido-E Valley Parkway,24 
2000-10-09,2964,A,12.4,San Diego-12th Avenue,24 
2000-10-09,2040,A,13.5,San Diego-Overland Avenue,24 
2000-10-09,2293,A,5.8,Fremont-Chapel Way,24 
2000-10-09,3490,A,3.8,Livermore-793 Rincon Avenue,24 
2000-10-09,2831,B,4.7,Concord-2956-A Treat Blvd,24 
2000-10-09,2831,A,5.0,Concord-2956-A Treat Blvd,24 
2000-10-09,2373,A,4.9,San Francisco-Arkansas Street,24 
2000-10-09,2125,B,3.8,Redwood City,24 
2000-10-09,2125,A,4.8,Redwood City,24 
2000-10-09,2936,A,5.6,San Jose-Tully Road,24 
2000-10-09,2410,A,4.1,Vallejo-304 Tuolumne Street,24 
2000-10-09,2105,A,4.5,Santa Rosa-5th Street,24 
2000-10-09,3026,A,14.6,Clovis-N Villa Avenue,24 
2000-10-09,3009,C,12.7,Fresno-1st Street,24 
2000-10-09,3009,A,13.0,Fresno-1st Street,24 
2000-10-09,3485,A,16.1,Fresno-Hamilton and Winery,24 
2000-10-09,3146,A,18.0,Bakersfield-5558 California Avenue,24 
2000-10-09,3146,B,15.0,Bakersfield-5558 California Avenue,24 
2000-10-09,3145,A,18.1,Bakersfield-Golden State Highway,24 
2000-10-09,3194,A,21.4,Corcoran-Patterson Avenue,24 
2000-10-09,2094,A,5.0,Stockton-Hazelton Street,24 
2000-10-09,2032,A,18.0,Visalia-N Church Street,24 
2000-10-09,2415,A,9.3,Brawley-Main Street,24 
2000-10-09,2551,A,10.9,El Centro-9th Street,24 
2000-10-09,2878,A,15.2,Indio-Jackson Street,24 
2000-10-09,2199,A,14.0,Palm Springs-Fire Station,24 
2000-10-09,2115,A,8.0,Chico-Manzanita Avenue,24 
2000-10-09,2744,A,7.0,Colusa-Sunrise Blvd,24 
2000-10-09,2956,A,5.0,Roseville-N Sunrise Blvd,24 
2000-10-09,2731,C,4.6,Sacramento-Del Paso Manor,24 
2000-10-09,3011,A,4.0,Sacramento-T Street,24 
2000-10-09,2829,A,9.0,Redding-Health Dept Roof,24 
2000-10-09,2958,A,4.0,Yuba City-Almond Street,24 
2000-10-09,2958,B,4.0,Yuba City-Almond Street,24 
2000-10-10,3007,A,6.0,Lancaster-W Pondera Street,24 
2000-10-10,2484,A,9.1,Azusa,24 
2000-10-10,2899,A,5.2,Los Angeles-North Main Street,24 
2000-10-10,2263,A,5.5,Escondido-E Valley Parkway,24 
2000-10-10,2964,A,6.0,San Diego-12th Avenue,24 
2000-10-10,2831,A,5.6,Concord-2956-A Treat Blvd,24 
2000-10-10,2373,A,6.4,San Francisco-Arkansas Street,24 
2000-10-10,2936,A,5.3,San Jose-Tully Road,24 
2000-10-10,3146,A,5.4,Bakersfield-5558 California Avenue,24 
2000-10-10,3011,A,5.0,Sacramento-T Street,24 
2000-10-10,3249,A,4.0,Woodland-Gibson Road,24 
2000-10-11,2899,A,6.5,Los Angeles-North Main Street,24 
2000-10-11,2263,A,4.6,Escondido-E Valley Parkway,24 
2000-10-11,2964,A,7.3,San Diego-12th Avenue,24 
2000-10-11,2831,A,9.1,Concord-2956-A Treat Blvd,24 
2000-10-11,2373,A,9.7,San Francisco-Arkansas Street,24 
2000-10-11,2413,A,8.2,San Jose-4th Street,24 
2000-10-11,2413,E,8.2,San Jose-4th Street,24 
2000-10-11,2936,A,7.4,San Jose-Tully Road,24 
2000-10-11,3009,C,22.7,Fresno-1st Street,24 
2000-10-11,3009,A,5.0,Fresno-1st Street,24 
2000-10-11,3146,A,6.1,Bakersfield-5558 California Avenue,24 
2000-10-11,3011,A,14.0,Sacramento-T Street,24 
2000-10-12,3154,A,2.0,Keeler-Cerro Gordo Road,24 
2000-10-12,3487,A,3.0,Echo Summit,24 
2000-10-12,2208,A,7.0,Truckee-Fire Station,24 
