summary_date,site,monitor,pm25_davg,name,obs_count 
2018-08-08,2116,B,31.0,Bishop-White Mountain Research Center,24 
2018-08-08,3154,G,13.7,Keeler-Cerro Gordo Road,24 
2018-08-08,2224,A,63.3,Lee Vining-SMS,24 
2018-08-08,3834,A,71.8,Lakeport-S. Main Street                 ,24 
2018-08-08,3802,A,46.7,Tahoe City-221 Fairway Drive,24 
2018-08-08,3144,B,67.8,San Andreas-Gold Strike Road,24 
2018-08-08,2353,A,73.0,Yosemite Village-Visitor Center,24 
2018-08-08,3126,D,56.8,Grass Valley-Litton Building,24 
2018-08-08,2208,D,47.6,Truckee-Fire Station,24 
2018-08-08,3002,A,69.0,Colfax-City Hall,23 
2018-08-08,3128,C,27.5,Chester-222 1st Avenue,24 
2018-08-08,3801,C,41.8,Portola-Gulling Street                  ,24 
2018-08-08,3020,C,38.3,Quincy-N Church Street,22 
2018-08-08,3020,A,37.3,Quincy-N Church Street,24 
2018-08-08,3121,B,29.0,Mojave-923 Poole Street,24 
2018-08-08,3835,A,19.0,Ridgecrest-Ward                         ,24 
2018-08-08,3658,B,14.8,Lancaster-43301 Division Street,24 
2018-08-08,3500,A,32.8,Victorville-14306 Park Avenue,24 
2018-08-08,3500,B,33.3,Victorville-14306 Park Avenue,24 
2018-08-08,3779,C,2.2,Eureka-Humboldt Hill                    ,24 
2018-08-08,2271,C,59.5,Ukiah-County Library,24 
2018-08-08,3765,A,35.1,Willits-125 E Commercial Street,24 
2018-08-08,3132,B,134.0,Weaverville-Courthouse,24 
2018-08-08,2016,A,6.0,Carmel Valley-Ford Road,23 
2018-08-08,3726,A,10.5,King City-415 Pearl Street,24 
2018-08-08,3489,C,2.9,Salinas-High School,24 
2018-08-08,2628,B,12.6,Hollister-Fairview Road,24 
2018-08-08,3811,A,7.6,San Lorenzo Valley Middle School AMS,23 
2018-08-08,3200,C,4.6,Santa Cruz AMS,23 
2018-08-08,2752,B,92.4,Yreka-Foothill Drive,24 
2018-08-08,2849,A,13.6,Glendora-Laurel,24 
2018-08-08,3818,C,15.5,Long Beach-Route 710 Near Road          ,21 
2018-08-08,3818,A,11.3,Long Beach-Route 710 Near Road          ,24 
2018-08-08,2899,I,15.0,Los Angeles-North Main Street,22 
2018-08-08,2899,A,11.3,Los Angeles-North Main Street,24 
2018-08-08,2429,A,10.9,North Long Beach,24 
2018-08-08,2420,C,14.8,Reseda,24 
2018-08-08,3502,A,16.5,Santa Clarita,24 
2018-08-08,3679,B,11.7,South Long Beach,24 
2018-08-08,3679,A,10.7,South Long Beach,24 
2018-08-08,3674,A,11.1,Anaheim-Pampas Lane,24 
2018-08-08,3674,B,11.0,Anaheim-Pampas Lane,24 
2018-08-08,3168,A,20.3,Banning Airport,24 
2018-08-08,2943,A,6.6,Lake Elsinore-W Flint Street,24 
2018-08-08,3702,B,15.0,Mira Loma Van Buren,24 
2018-08-08,3702,A,14.5,Mira Loma Van Buren,24 
2018-08-08,2596,A,14.2,Riverside-Rubidoux,24 
2018-08-08,2596,J,13.3,Riverside-Rubidoux,24 
2018-08-08,3777,A,5.2,Winchester-33700 Borel Road             ,24 
2018-08-08,2499,A,19.1,Crestline,21 
2018-08-08,3819,A,17.1,Ontario-Route 60 Near Road              ,24 
2018-08-08,3819,C,20.7,Ontario-Route 60 Near Road              ,24 
2018-08-08,2485,A,19.1,Upland,24 
2018-08-08,3762,A,-0.1,Arroyo Grande-2391 Willow Road,22 
2018-08-08,3812,A,12.8,Atascadero-Lift Station #5              ,24 
2018-08-08,2979,A,2.5,Nipomo-Guadalupe Road,24 
2018-08-08,3688,B,7.7,San Luis Obispo-3220 South Higuera St,24 
2018-08-08,3153,A,12.3,Goleta-Fairview,23 
2018-08-08,2360,A,5.6,Lompoc-S H Street,23 
2018-08-08,3665,D,13.6,Santa Barbara-700 East Canon Perdido,24 
2018-08-08,3486,D,9.2,Santa Maria-906 S Broadway,24 
2018-08-08,2991,D,12.3,El Rio-Rio Mesa School #2,23 
2018-08-08,3172,B,16.3,Ojai-Ojai Avenue,24 
2018-08-08,3505,C,17.8,Piru-3301 Pacific Avenue,24 
2018-08-08,2880,D,8.7,Simi Valley-Cochran Street,24 
2018-08-08,2880,E,9.8,Simi Valley-Cochran Street,24 
2018-08-08,2984,F,11.6,Thousand Oaks-Moorpark Road,24 
2018-08-08,2460,B,8.6,Alpine-Victoria Drive,20 
2018-08-08,3198,C,10.6,Camp Pendleton,23 
2018-08-08,3829,B,10.8,El Cajon-Lexington Elementary School    ,22 
2018-08-08,3829,A,10.2,El Cajon-Lexington Elementary School    ,24 
2018-08-08,3739,A,15.6,Otay Mesa-Donovan,24 
