summary_date,site,no_davg,name,obs_count,units 
2017-10-15,3658,0.002,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2017-10-15,2923,0.023,Barstow,23,Parts Per Million ( ppm ) 
2017-10-15,3215,0.000,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2017-10-15,3500,0.006,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2017-10-15,3489,0.000,Salinas-High School,24,Parts Per Million ( ppm ) 
2017-10-15,2484,0.000,Azusa,24,Parts Per Million ( ppm ) 
2017-10-15,3743,0.015,Compton-700 North Bullis Road,24,Parts Per Million ( ppm ) 
2017-10-15,2849,0.000,Glendora-Laurel,24,Parts Per Million ( ppm ) 
2017-10-15,3774,0.013,Long Beach-2425 Webster Street          ,24,Parts Per Million ( ppm ) 
2017-10-15,3818,0.019,Long Beach-Route 710 Near Road          ,24,Parts Per Million ( ppm ) 
2017-10-15,2899,0.005,Los Angeles-North Main Street,24,Parts Per Million ( ppm ) 
2017-10-15,3693,0.005,Pico Rivera-4144 San Gabriel,24,Parts Per Million ( ppm ) 
2017-10-15,2898,0.004,Pomona,24,Parts Per Million ( ppm ) 
2017-10-15,2420,0.005,Reseda,24,Parts Per Million ( ppm ) 
2017-10-15,3502,0.000,Santa Clarita,24,Parts Per Million ( ppm ) 
2017-10-15,3809,0.019,Anaheim-812 W Vermont Street            ,24,Parts Per Million ( ppm ) 
2017-10-15,3674,0.010,Anaheim-Pampas Lane,24,Parts Per Million ( ppm ) 
2017-10-15,2249,0.003,La Habra,24,Parts Per Million ( ppm ) 
2017-10-15,3168,0.001,Banning Airport,24,Parts Per Million ( ppm ) 
2017-10-15,2943,0.000,Lake Elsinore-W Flint Street,24,Parts Per Million ( ppm ) 
2017-10-15,3702,0.004,Mira Loma Van Buren,24,Parts Per Million ( ppm ) 
2017-10-15,2596,0.002,Riverside-Rubidoux,24,Parts Per Million ( ppm ) 
2017-10-15,2266,0.002,Fontana-Arrow Highway,24,Parts Per Million ( ppm ) 
2017-10-15,3820,0.007,Ontario-NW Corner I-10 and Etiwanda Ave ,24,Parts Per Million ( ppm ) 
2017-10-15,3819,0.010,Ontario-Route 60 Near Road              ,24,Parts Per Million ( ppm ) 
2017-10-15,2221,0.002,San Bernardino-4th Street,24,Parts Per Million ( ppm ) 
2017-10-15,2485,0.001,Upland,24,Parts Per Million ( ppm ) 
2017-10-15,3812,0.000,Atascadero-Lift Station #5              ,23,Parts Per Million ( ppm ) 
2017-10-15,3251,0.000,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2017-10-15,3003,0.000,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2017-10-15,2008,0.000,El Capitan Beach,23,Parts Per Million ( ppm ) 
2017-10-15,2954,0.000,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2017-10-15,3153,0.000,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2017-10-15,3101,0.000,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2017-10-15,2992,-0.001,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2017-10-15,2360,0.000,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2017-10-15,2957,0.000,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2017-10-15,3486,0.001,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2017-10-15,3023,0.000,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2017-10-15,2991,0.000,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2017-10-15,2880,0.000,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2017-10-15,2460,0.000,Alpine-Victoria Drive,22,Parts Per Million ( ppm ) 
2017-10-15,3198,0.001,Camp Pendleton,22,Parts Per Million ( ppm ) 
2017-10-15,2589,0.002,Chula Vista,22,Parts Per Million ( ppm ) 
2017-10-15,3829,0.002,El Cajon-Lexington Elementary School    ,21,Parts Per Million ( ppm ) 
2017-10-15,3739,0.000,Otay Mesa-Donovan,22,Parts Per Million ( ppm ) 
2017-10-15,3821,0.004,San Diego-11403 Rancho Carmel Dr        ,22,Parts Per Million ( ppm ) 
2017-10-15,3766,0.000,San Diego-Kearny Villa Road,22,Parts Per Million ( ppm ) 
2017-10-15,3828,0.011,Berkeley-Aquatic Park                   ,21,Parts Per Million ( ppm ) 
2017-10-15,3490,0.001,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2017-10-15,3247,0.001,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2017-10-15,3803,0.008,Oakland-Laney College                   ,23,Parts Per Million ( ppm ) 
2017-10-15,3742,0.005,Oakland-West,23,Parts Per Million ( ppm ) 
2017-10-15,2804,0.000,Bethel Island Road,23,Parts Per Million ( ppm ) 
2017-10-15,2831,0.000,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2017-10-15,3668,0.001,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2017-10-15,3782,0.001,San Ramon-9885 Alcosta Bl               ,23,Parts Per Million ( ppm ) 
2017-10-15,2622,0.003,San Rafael,23,Parts Per Million ( ppm ) 
2017-10-15,2655,0.006,Napa-Jefferson Avenue,22,Parts Per Million ( ppm ) 
2017-10-15,2373,0.003,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2017-10-15,2125,0.002,Redwood City,23,Parts Per Million ( ppm ) 
2017-10-15,3661,0.006,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2017-10-15,3810,0.011,San Jose-Knox Avenue                    ,23,Parts Per Million ( ppm ) 
2017-10-15,2410,0.002,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2017-10-15,3804,0.003,Sebastopol-103 Morris Street            ,23,Parts Per Million ( ppm ) 
2017-10-15,3026,0.001,Clovis-N Villa Avenue,23,Parts Per Million ( ppm ) 
2017-10-15,2013,0.002,Fresno-Drummond Street,24,Parts Per Million ( ppm ) 
2017-10-15,3781,0.002,Fresno-Garland                          ,24,Parts Per Million ( ppm ) 
2017-10-15,2844,0.000,Fresno-Sierra Skypark #2,23,Parts Per Million ( ppm ) 
2017-10-15,2114,0.000,Parlier,23,Parts Per Million ( ppm ) 
2017-10-15,3146,0.003,Bakersfield-5558 California Avenue,23,Parts Per Million ( ppm ) 
2017-10-15,3787,0.001,Bakersfield-Municipal Airport,23,Parts Per Million ( ppm ) 
2017-10-15,2312,0.001,Edison,23,Parts Per Million ( ppm ) 
2017-10-15,2981,0.006,Shafter-Walker Street,24,Parts Per Million ( ppm ) 
2017-10-15,3129,0.005,Hanford-S Irwin Street,23,Parts Per Million ( ppm ) 
2017-10-15,3211,0.000,Madera-Pump Yard,23,Parts Per Million ( ppm ) 
2017-10-15,3022,0.001,Merced-S Coffee Avenue,23,Parts Per Million ( ppm ) 
2017-10-15,2094,0.010,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2017-10-15,3696,0.000,Tracy-Airport,23,Parts Per Million ( ppm ) 
2017-10-15,2996,0.004,Turlock-S Minaret Street,23,Parts Per Million ( ppm ) 
2017-10-15,2032,0.003,Visalia-N Church Street,23,Parts Per Million ( ppm ) 
2017-10-15,3135,0.001,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2017-10-15,2551,0.000,El Centro-9th Street,23,Parts Per Million ( ppm ) 
2017-10-15,2199,0.000,Palm Springs-Fire Station,24,Parts Per Million ( ppm ) 
2017-10-15,3783,0.001,Chico-East Avenue                       ,23,Parts Per Million ( ppm ) 
2017-10-15,2956,0.001,Roseville-N Sunrise Blvd,23,Parts Per Million ( ppm ) 
2017-10-15,2977,0.000,Elk Grove-Bruceville Road,22,Parts Per Million ( ppm ) 
2017-10-15,3187,0.000,Folsom-Natoma Street,24,Parts Per Million ( ppm ) 
2017-10-15,2731,0.005,Sacramento-Del Paso Manor,24,Parts Per Million ( ppm ) 
2017-10-15,3011,0.018,Sacramento-T Street,23,Parts Per Million ( ppm ) 
2017-10-15,2958,0.006,Yuba City-Almond Street,23,Parts Per Million ( ppm ) 
2017-10-16,3658,0.007,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2017-10-16,2923,0.034,Barstow,22,Parts Per Million ( ppm ) 
