summary_date,site,no2_davg,name,obs_count,units 
2012-06-08,3658,0.006,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2012-06-08,2923,0.011,Barstow,23,Parts Per Million ( ppm ) 
2012-06-08,3500,0.012,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2012-06-08,3716,0.002,Eureka-Jacobs,23,Parts Per Million ( ppm ) 
2012-06-08,3489,0.002,Salinas-High School,24,Parts Per Million ( ppm ) 
2012-06-08,2484,0.016,Azusa,23,Parts Per Million ( ppm ) 
2012-06-08,2492,0.018,Burbank-W Palm Avenue,22,Parts Per Million ( ppm ) 
2012-06-08,3743,0.008,Compton-700 North Bullis Road,23,Parts Per Million ( ppm ) 
2012-06-08,2849,0.014,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2012-06-08,3683,0.006,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2012-06-08,2160,0.011,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2012-06-08,3693,0.014,Pico Rivera-4144 San Gabriel,18,Parts Per Million ( ppm ) 
2012-06-08,2898,0.017,Pomona,23,Parts Per Million ( ppm ) 
2012-06-08,2420,0.014,Reseda,23,Parts Per Million ( ppm ) 
2012-06-08,3502,0.019,Santa Clarita,19,Parts Per Million ( ppm ) 
2012-06-08,2494,0.011,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2012-06-08,3674,0.005,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2012-06-08,2937,0.004,Costa Mesa-Mesa Verde Drive,22,Parts Per Million ( ppm ) 
2012-06-08,3168,0.006,Banning Airport,22,Parts Per Million ( ppm ) 
2012-06-08,2943,0.007,Lake Elsinore-W Flint Street,22,Parts Per Million ( ppm ) 
2012-06-08,3702,0.010,Mira Loma Van Buren,23,Parts Per Million ( ppm ) 
2012-06-08,2333,0.014,Riverside-Magnolia,22,Parts Per Million ( ppm ) 
2012-06-08,2596,0.011,Riverside-Rubidoux,22,Parts Per Million ( ppm ) 
2012-06-08,2266,0.022,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2012-06-08,2485,0.016,Upland,22,Parts Per Million ( ppm ) 
2012-06-08,2965,0.002,Atascadero-Lewis Avenue,21,Parts Per Million ( ppm ) 
2012-06-08,2321,0.001,Morro Bay,23,Parts Per Million ( ppm ) 
2012-06-08,3251,0.003,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2012-06-08,3003,0.003,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2012-06-08,2008,0.003,El Capitan Beach,23,Parts Per Million ( ppm ) 
2012-06-08,2954,0.004,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2012-06-08,3153,0.005,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2012-06-08,3101,0.002,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2012-06-08,2992,0.002,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2012-06-08,2360,0.002,Lompoc-S H Street,21,Parts Per Million ( ppm ) 
2012-06-08,2957,0.000,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2012-06-08,3665,0.005,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2012-06-08,3486,0.005,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2012-06-08,3023,0.000,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2012-06-08,2991,0.007,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2012-06-08,2880,0.010,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2012-06-08,2460,0.009,Alpine-Victoria Drive,23,Parts Per Million ( ppm ) 
2012-06-08,3198,0.005,Camp Pendleton,23,Parts Per Million ( ppm ) 
