summary_date,site,monitor,pm25_davg,name,obs_count 
2000-02-15,3144,A,7.0,San Andreas-Gold Strike Road,24 
2000-02-15,2208,A,12.0,Truckee-Fire Station,24 
2000-02-15,3020,A,10.0,Quincy-N Church Street,24 
2000-02-15,3492,A,4.7,Ridgecrest-100 West California Avenue,24 
2000-02-15,3500,A,8.5,Victorville-14306 Park Avenue,24 
2000-02-15,3489,A,7.1,Salinas-High School,24 
2000-02-15,3200,A,9.0,Santa Cruz AMS,24 
2000-02-15,2484,A,17.2,Azusa,24 
2000-02-15,2899,A,18.8,Los Angeles-North Main Street,24 
2000-02-15,2583,A,18.2,Lynwood,24 
2000-02-15,2429,A,18.9,North Long Beach,24 
2000-02-15,2160,A,16.2,Pasadena-S Wilson Avenue,24 
2000-02-15,2166,A,21.5,Pico Rivera,24 
2000-02-15,2420,A,17.1,Reseda,24 
2000-02-15,2623,A,21.9,Anaheim-Harbor Blvd,24 
2000-02-15,3265,A,15.6,Mission Viejo-26081 Via Pera,24 
2000-02-15,2333,A,27.2,Riverside-Magnolia,24 
2000-02-15,2596,A,24.2,Riverside-Rubidoux,24 
2000-02-15,2266,A,24.1,Fontana-Arrow Highway,24 
2000-02-15,3254,A,24.9,Ontario-1408 Francis Street,24 
2000-02-15,2221,A,17.6,San Bernardino-4th Street,24 
2000-02-15,2991,A,6.0,El Rio-Rio Mesa School #2,24 
2000-02-15,2880,A,6.2,Simi Valley-Cochran Street,24 
2000-02-15,2984,A,6.7,Thousand Oaks-Moorpark Road,24 
2000-02-15,2327,A,8.6,El Cajon-Redwood Avenue,24 
2000-02-15,2263,A,11.3,Escondido-E Valley Parkway,24 
2000-02-15,2293,A,11.1,Fremont-Chapel Way,24 
2000-02-15,3490,A,9.6,Livermore-793 Rincon Avenue,24 
2000-02-15,2373,A,15.3,San Francisco-Arkansas Street,24 
2000-02-15,2125,A,11.4,Redwood City,24 
2000-02-15,2413,E,11.8,San Jose-4th Street,24 
2000-02-15,2413,A,11.8,San Jose-4th Street,24 
2000-02-15,2936,A,9.5,San Jose-Tully Road,24 
2000-02-15,2410,A,9.9,Vallejo-304 Tuolumne Street,24 
2000-02-15,2105,A,6.3,Santa Rosa-5th Street,24 
2000-02-15,3026,A,11.5,Clovis-N Villa Avenue,24 
2000-02-15,3009,C,22.4,Fresno-1st Street,24 
2000-02-15,3485,A,13.8,Fresno-Hamilton and Winery,24 
2000-02-15,3146,A,12.5,Bakersfield-5558 California Avenue,24 
2000-02-15,3145,A,12.0,Bakersfield-Golden State Highway,24 
2000-02-15,3253,A,13.1,Merced-2334 M Street,24 
2000-02-15,2094,A,13.0,Stockton-Hazelton Street,24 
2000-02-15,2833,A,15.0,Modesto-14th Street,24 
2000-02-15,2032,A,16.0,Visalia-N Church Street,24 
2000-02-15,2415,A,11.2,Brawley-Main Street,24 
2000-02-15,3135,A,10.5,Calexico-Ethel Street,24 
2000-02-15,2551,A,6.7,El Centro-9th Street,24 
2000-02-15,2878,A,5.0,Indio-Jackson Street,24 
2000-02-15,2199,A,4.0,Palm Springs-Fire Station,24 
2000-02-15,2731,C,11.5,Sacramento-Del Paso Manor,24 
2000-02-15,2346,A,10.0,Sacramento-Health Dept Stockton Blvd,24 
2000-02-15,3011,A,12.0,Sacramento-T Street,24 
2000-02-15,3249,A,7.0,Woodland-Gibson Road,24 
2000-02-16,3487,A,1.0,Echo Summit,24 
2000-02-16,2484,A,12.2,Azusa,24 
2000-02-16,2899,A,10.5,Los Angeles-North Main Street,24 
2000-02-16,2429,A,8.0,North Long Beach,24 
2000-02-16,2623,A,10.8,Anaheim-Harbor Blvd,24 
2000-02-16,2596,A,19.1,Riverside-Rubidoux,24 
