summary_date,site,no2_davg,name,obs_count,units 
2018-12-22,3658,0.017,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2018-12-22,2923,0.022,Barstow,23,Parts Per Million ( ppm ) 
2018-12-22,3215,0.005,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2018-12-22,3500,0.023,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2018-12-22,3779,0.000,Eureka-Humboldt Hill                    ,24,Parts Per Million ( ppm ) 
2018-12-22,3716,0.004,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2018-12-22,3489,0.007,Salinas-High School,23,Parts Per Million ( ppm ) 
2018-12-22,2484,0.037,Azusa,24,Parts Per Million ( ppm ) 
2018-12-22,3743,0.026,Compton-700 North Bullis Road,24,Parts Per Million ( ppm ) 
2018-12-22,2849,0.021,Glendora-Laurel,24,Parts Per Million ( ppm ) 
2018-12-22,3774,0.026,Long Beach-2425 Webster Street          ,24,Parts Per Million ( ppm ) 
2018-12-22,3818,0.033,Long Beach-Route 710 Near Road          ,24,Parts Per Million ( ppm ) 
2018-12-22,2899,0.031,Los Angeles-North Main Street,24,Parts Per Million ( ppm ) 
2018-12-22,3683,0.026,Los Angeles-Westchester Parkway,24,Parts Per Million ( ppm ) 
2018-12-22,2160,0.034,Pasadena-S Wilson Avenue,24,Parts Per Million ( ppm ) 
2018-12-22,3693,0.032,Pico Rivera-4144 San Gabriel,24,Parts Per Million ( ppm ) 
2018-12-22,2898,0.035,Pomona,24,Parts Per Million ( ppm ) 
2018-12-22,2420,0.026,Reseda,24,Parts Per Million ( ppm ) 
2018-12-22,3502,0.014,Santa Clarita,24,Parts Per Million ( ppm ) 
2018-12-22,2494,0.028,West Los Angeles-VA Hospital,24,Parts Per Million ( ppm ) 
2018-12-22,3809,0.030,Anaheim-812 W Vermont Street            ,24,Parts Per Million ( ppm ) 
2018-12-22,3674,0.028,Anaheim-Pampas Lane,24,Parts Per Million ( ppm ) 
2018-12-22,2249,0.027,La Habra,24,Parts Per Million ( ppm ) 
2018-12-22,3168,0.016,Banning Airport,24,Parts Per Million ( ppm ) 
2018-12-22,2943,0.019,Lake Elsinore-W Flint Street,24,Parts Per Million ( ppm ) 
2018-12-22,3702,0.026,Mira Loma Van Buren,24,Parts Per Million ( ppm ) 
2018-12-22,2596,0.030,Riverside-Rubidoux,24,Parts Per Million ( ppm ) 
2018-12-22,2266,0.029,Fontana-Arrow Highway,24,Parts Per Million ( ppm ) 
2018-12-22,3820,0.035,Ontario-NW Corner I-10 and Etiwanda Ave ,24,Parts Per Million ( ppm ) 
2018-12-22,3819,0.046,Ontario-Route 60 Near Road              ,24,Parts Per Million ( ppm ) 
2018-12-22,2221,0.026,San Bernardino-4th Street,24,Parts Per Million ( ppm ) 
