summary_date,site,no_davg,name,obs_count,units 
2000-08-01,2948,0.001,South Lake Tahoe-Sandy Way,23,Parts Per Million ( ppm ) 
2000-08-01,3121,0.001,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2000-08-01,3007,0.003,Lancaster-W Pondera Street,23,Parts Per Million ( ppm ) 
2000-08-01,2923,0.004,Barstow,20,Parts Per Million ( ppm ) 
2000-08-01,3215,0.000,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2000-08-01,3500,0.011,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2000-08-01,3202,0.000,Mexicali-CBTIS,23,Parts Per Million ( ppm ) 
2000-08-01,3203,0.005,Mexicali-Cobach,19,Parts Per Million ( ppm ) 
2000-08-01,3185,0.000,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2000-08-01,3201,0.001,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2000-08-01,3183,0.002,Rosarito,23,Parts Per Million ( ppm ) 
2000-08-01,3141,0.007,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2000-08-01,3178,0.004,Tijuana-Las Playas,19,Parts Per Million ( ppm ) 
2000-08-01,3489,0.006,Salinas-High School,23,Parts Per Million ( ppm ) 
2000-08-01,2329,0.005,Davenport,24,Parts Per Million ( ppm ) 
2000-08-01,3481,0.001,Incline Village-846 Tahoe Blvd,23,Parts Per Million ( ppm ) 
2000-08-01,2484,0.029,Azusa,23,Parts Per Million ( ppm ) 
2000-08-01,2492,0.034,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2000-08-01,2849,0.012,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2000-08-01,2045,0.010,Hawthorne,23,Parts Per Million ( ppm ) 
2000-08-01,2899,0.043,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2000-08-01,2583,0.059,Lynwood,23,Parts Per Million ( ppm ) 
2000-08-01,2429,0.035,North Long Beach,23,Parts Per Million ( ppm ) 
2000-08-01,2160,0.024,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
